Datetime,"300037544 (Kanalpromenade, Abschnitt 1 (Dingstiege))","353410966 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353410967 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426657 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353426659 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353426660 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426662 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)",300037544-status,353410966-status,353410967-status,353426657-status,353426659-status,353426660-status,353426662-status
2025-06-01 22:30,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-06-01 22:45,4,1,0,1,1,0,1,0,0,0,0,0,0,0
2025-06-01 23:00,4,0,0,1,0,1,2,0,0,0,0,0,0,0
2025-06-01 23:15,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2025-06-01 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-01 23:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-06-02 00:15,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-06-02 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 01:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 01:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 02:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 02:15,2,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-06-02 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 02:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 03:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 03:45,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 04:15,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 04:45,5,0,0,0,1,2,2,0,0,0,0,0,0,0
2025-06-02 05:00,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 05:15,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-06-02 05:30,9,6,0,1,0,1,1,0,0,0,0,0,0,0
2025-06-02 05:45,16,7,0,1,0,0,8,0,0,0,0,0,0,0
2025-06-02 06:00,6,3,1,0,0,0,2,0,0,0,0,0,0,0
2025-06-02 06:15,14,6,1,1,0,2,4,0,0,0,0,0,0,0
2025-06-02 06:30,18,10,0,0,0,3,5,0,0,0,0,0,0,0
2025-06-02 06:45,21,14,0,0,1,1,5,0,0,0,0,0,0,0
2025-06-02 07:00,32,14,0,3,0,2,13,0,0,0,0,0,0,0
2025-06-02 07:15,68,43,0,6,0,1,18,0,0,0,0,0,0,0
2025-06-02 07:30,65,34,1,3,1,4,22,0,0,0,0,0,0,0
2025-06-02 07:45,49,31,0,0,0,2,16,0,0,0,0,0,0,0
2025-06-02 08:00,36,22,1,2,0,0,11,0,0,0,0,0,0,0
2025-06-02 08:15,31,17,0,2,0,3,9,0,0,0,0,0,0,0
2025-06-02 08:30,21,15,0,2,0,0,4,0,0,0,0,0,0,0
2025-06-02 08:45,21,16,0,1,0,0,4,0,0,0,0,0,0,0
2025-06-02 09:00,19,10,0,2,0,0,7,0,0,0,0,0,0,0
2025-06-02 09:15,18,13,0,0,0,0,5,0,0,0,0,0,0,0
2025-06-02 09:30,31,19,0,1,0,1,10,0,0,0,0,0,0,0
2025-06-02 09:45,14,9,0,0,0,0,5,0,0,0,0,0,0,0
2025-06-02 10:00,26,15,1,2,2,0,6,0,0,0,0,0,0,0
2025-06-02 10:15,20,8,1,2,0,3,6,0,0,0,0,0,0,0
2025-06-02 10:30,25,15,0,2,0,1,7,0,0,0,0,0,0,0
2025-06-02 10:45,42,15,0,6,0,7,14,0,0,0,0,0,0,0
2025-06-02 11:00,29,13,0,1,0,3,12,0,0,0,0,0,0,0
2025-06-02 11:15,27,13,0,4,0,2,8,0,0,0,0,0,0,0
2025-06-02 11:30,30,12,0,0,0,4,14,0,0,0,0,0,0,0
2025-06-02 11:45,26,11,1,3,0,0,11,0,0,0,0,0,0,0
2025-06-02 12:00,18,11,0,2,0,1,4,0,0,0,0,0,0,0
2025-06-02 12:15,31,12,1,1,0,3,14,0,0,0,0,0,0,0
2025-06-02 12:30,47,19,2,1,0,9,16,0,0,0,0,0,0,0
2025-06-02 12:45,29,15,0,0,0,1,13,0,0,0,0,0,0,0
2025-06-02 13:00,34,12,0,2,0,3,17,0,0,0,0,0,0,0
2025-06-02 13:15,34,15,0,0,0,1,18,0,0,0,0,0,0,0
2025-06-02 13:30,41,14,0,3,2,6,16,0,0,0,0,0,0,0
2025-06-02 13:45,27,12,0,1,0,3,11,0,0,0,0,0,0,0
2025-06-02 14:00,37,10,0,2,0,10,15,0,0,0,0,0,0,0
2025-06-02 14:15,39,17,0,2,0,4,16,0,0,0,0,0,0,0
2025-06-02 14:30,48,27,0,4,0,4,13,0,0,0,0,0,0,0
2025-06-02 14:45,34,14,0,1,0,4,15,0,0,0,0,0,0,0
2025-06-02 15:00,31,16,2,0,0,3,10,0,0,0,0,0,0,0
2025-06-02 15:15,30,10,1,3,1,3,12,0,0,0,0,0,0,0
2025-06-02 15:30,35,10,1,1,0,7,16,0,0,0,0,0,0,0
2025-06-02 15:45,38,11,1,0,1,4,21,0,0,0,0,0,0,0
2025-06-02 16:00,57,24,2,4,3,6,18,0,0,0,0,0,0,0
2025-06-02 16:15,30,10,1,3,0,4,12,0,0,0,0,0,0,0
2025-06-02 16:30,31,7,2,2,0,4,16,0,0,0,0,0,0,0
2025-06-02 16:45,65,11,5,0,1,13,35,0,0,0,0,0,0,0
2025-06-02 17:00,44,20,1,3,1,8,11,0,0,0,0,0,0,0
2025-06-02 17:15,33,18,0,2,0,1,12,0,0,0,0,0,0,0
2025-06-02 17:30,40,11,1,1,3,8,16,0,0,0,0,0,0,0
2025-06-02 17:45,43,9,0,1,1,7,25,0,0,0,0,0,0,0
2025-06-02 18:00,38,7,0,3,0,6,22,0,0,0,0,0,0,0
2025-06-02 18:15,55,15,2,4,0,6,28,0,0,0,0,0,0,0
2025-06-02 18:30,31,13,1,1,0,3,13,0,0,0,0,0,0,0
2025-06-02 18:45,54,26,1,10,2,3,12,0,0,0,0,0,0,0
2025-06-02 19:00,28,12,0,3,2,2,9,0,0,0,0,0,0,0
2025-06-02 19:15,21,8,1,1,0,2,9,0,0,0,0,0,0,0
2025-06-02 19:30,14,6,0,1,0,3,4,0,0,0,0,0,0,0
2025-06-02 19:45,17,8,1,2,2,0,4,0,0,0,0,0,0,0
2025-06-02 20:00,8,3,0,0,1,1,3,0,0,0,0,0,0,0
2025-06-02 20:15,12,3,1,0,0,3,5,0,0,0,0,0,0,0
2025-06-02 20:30,17,8,0,0,0,2,7,0,0,0,0,0,0,0
2025-06-02 20:45,10,6,0,0,0,1,3,0,0,0,0,0,0,0
2025-06-02 21:00,5,2,0,1,0,0,2,0,0,0,0,0,0,0
2025-06-02 21:15,12,5,1,4,0,0,2,0,0,0,0,0,0,0
2025-06-02 21:30,7,4,0,0,0,0,3,0,0,0,0,0,0,0
2025-06-02 21:45,6,4,0,0,0,1,1,0,0,0,0,0,0,0
2025-06-02 22:00,5,3,0,1,0,0,1,0,0,0,0,0,0,0
2025-06-02 22:15,9,3,1,2,1,1,1,0,0,0,0,0,0,0
2025-06-02 22:30,5,2,0,1,0,0,2,0,0,0,0,0,0,0
2025-06-02 22:45,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2025-06-02 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02 23:15,4,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-06-02 23:30,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-06-02 23:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 00:30,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2025-06-03 00:45,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-06-03 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 01:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 01:45,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 02:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 02:30,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-06-03 02:45,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 03:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 03:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 04:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-06-03 04:15,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-03 04:30,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2025-06-03 04:45,3,0,2,0,0,0,1,0,0,0,0,0,0,0
2025-06-03 05:00,3,1,1,0,0,1,0,0,0,0,0,0,0,0
2025-06-03 05:15,10,1,1,2,0,1,5,0,0,0,0,0,0,0
2025-06-03 05:30,19,9,6,0,1,0,3,0,0,0,0,0,0,0
2025-06-03 05:45,12,5,3,0,0,0,4,0,0,0,0,0,0,0
2025-06-03 06:00,15,6,4,0,0,3,2,0,0,0,0,0,0,0
2025-06-03 06:15,22,9,5,0,1,0,7,0,0,0,0,0,0,0
2025-06-03 06:30,28,13,7,3,0,1,4,0,0,0,0,0,0,0
2025-06-03 06:45,34,14,6,0,0,0,14,0,0,0,0,0,0,0
2025-06-03 07:00,57,18,14,6,0,3,16,0,0,0,0,0,0,0
2025-06-03 07:15,84,46,19,2,0,0,17,0,0,0,0,0,0,0
2025-06-03 07:30,80,46,17,1,0,3,13,0,0,0,0,0,0,0
2025-06-03 07:45,77,38,18,5,0,1,15,0,0,0,0,0,0,0
2025-06-03 08:00,66,36,16,3,0,1,10,0,0,0,0,0,0,0
2025-06-03 08:15,60,34,11,2,0,0,13,0,0,0,0,0,0,0
2025-06-03 08:30,42,18,13,1,0,1,9,0,0,0,0,0,0,0
2025-06-03 08:45,31,16,10,1,0,0,4,0,0,0,0,0,0,0
2025-06-03 09:00,31,17,4,1,0,0,9,0,0,0,0,0,0,0
2025-06-03 09:15,48,24,9,2,0,7,6,0,0,0,0,0,0,0
2025-06-03 09:30,45,18,13,0,0,1,13,0,0,0,0,0,0,0
2025-06-03 09:45,70,9,14,2,0,17,28,0,0,0,0,0,0,0
2025-06-03 10:00,78,10,49,1,0,5,13,0,0,0,0,0,0,0
2025-06-03 10:15,49,11,19,2,3,4,10,0,0,0,0,0,0,0
2025-06-03 10:30,57,23,17,0,0,2,15,0,0,0,0,0,0,0
2025-06-03 10:45,51,17,17,1,0,3,13,0,0,0,0,0,0,0
2025-06-03 11:00,60,17,16,4,2,3,18,0,0,0,0,0,0,0
2025-06-03 11:15,59,17,21,3,0,3,15,0,0,0,0,0,0,0
2025-06-03 11:30,47,14,19,2,0,2,10,0,0,0,0,0,0,0
2025-06-03 11:45,48,19,12,0,0,4,13,0,0,0,0,0,0,0
2025-06-03 12:00,47,11,17,3,0,4,12,0,0,0,0,0,0,0
2025-06-03 12:15,55,14,17,4,1,6,13,0,0,0,0,0,0,0
2025-06-03 12:30,61,22,20,0,0,4,15,0,0,0,0,0,0,0
2025-06-03 12:45,56,13,19,2,0,2,20,0,0,0,0,0,0,0
2025-06-03 13:00,70,19,22,1,1,8,19,0,0,0,0,0,0,0
2025-06-03 13:15,54,18,27,3,0,1,5,0,0,0,0,0,0,0
2025-06-03 13:30,20,8,12,,,,,0,0,0,,,,
2025-06-03 13:45,33,24,9,,,,,0,0,0,,,,
2025-06-03 14:00,40,23,17,,,,,0,0,0,,,,
2025-06-03 14:15,65,29,36,,,,,0,0,0,,,,
2025-06-03 14:30,48,18,30,,,,,0,0,0,,,,
2025-06-03 14:45,47,20,27,,,,,0,0,0,,,,
2025-06-03 15:00,72,34,38,,,,,0,0,0,,,,
2025-06-03 15:15,47,25,22,,,,,0,0,0,,,,
2025-06-03 15:30,58,31,27,,,,,0,0,0,,,,
2025-06-03 15:45,60,25,35,,,,,0,0,0,,,,
2025-06-03 16:00,56,18,38,,,,,0,0,0,,,,
2025-06-03 16:15,71,26,45,,,,,0,0,0,,,,
2025-06-03 16:30,91,32,59,,,,,0,0,0,,,,
2025-06-03 16:45,79,28,51,,,,,0,0,0,,,,
2025-06-03 17:00,67,27,40,,,,,0,0,0,,,,
2025-06-03 17:15,66,36,30,,,,,0,0,0,,,,
2025-06-03 17:30,69,27,42,,,,,0,0,0,,,,
2025-06-03 17:45,50,22,28,,,,,0,0,0,,,,
2025-06-03 18:00,80,36,44,,,,,0,0,0,,,,
2025-06-03 18:15,47,21,26,,,,,0,0,0,,,,
2025-06-03 18:30,65,34,31,,,,,0,0,0,,,,
2025-06-03 18:45,46,24,22,,,,,0,0,0,,,,
2025-06-03 19:00,37,14,23,,,,,0,0,0,,,,
2025-06-03 19:15,47,27,20,,,,,0,0,0,,,,
2025-06-03 19:30,37,17,20,,,,,0,0,0,,,,
2025-06-03 19:45,27,17,10,,,,,0,0,0,,,,
2025-06-03 20:00,28,11,17,,,,,0,0,0,,,,
2025-06-03 20:15,14,6,8,,,,,0,0,0,,,,
2025-06-03 20:30,17,8,9,,,,,0,0,0,,,,
2025-06-03 20:45,18,8,10,,,,,0,0,0,,,,
2025-06-03 21:00,26,18,8,,,,,0,0,0,,,,
2025-06-03 21:15,15,11,4,,,,,0,0,0,,,,
2025-06-03 21:30,13,3,10,,,,,0,0,0,,,,
2025-06-03 21:45,8,6,2,,,,,0,0,0,,,,
2025-06-03 22:00,14,4,10,,,,,0,0,0,,,,
2025-06-03 22:15,13,4,9,,,,,0,0,0,,,,
2025-06-03 22:30,7,5,2,,,,,0,0,0,,,,
2025-06-03 22:45,3,2,1,,,,,0,0,0,,,,
2025-06-03 23:00,2,1,1,,,,,0,0,0,,,,
2025-06-03 23:15,7,1,6,,,,,0,0,0,,,,
2025-06-03 23:30,2,2,0,,,,,0,0,0,,,,
2025-06-03 23:45,4,1,3,,,,,0,0,0,,,,
