Datetime,"300037544 (Kanalpromenade, Abschnitt 1 (Dingstiege))","353410966 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353410967 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426657 (Kanalpromenade, Abschnitt 1 (Dingstiege) [Bike IN])","353426659 (Kanalpromenade, Abschnitt 1 (Dingstiege) [Bike IN])","353426660 (Kanalpromenade, Abschnitt 1 (Dingstiege) [Bike OUT])","353426662 (Kanalpromenade, Abschnitt 1 (Dingstiege) [Bike OUT])",300037544-status,353410966-status,353410967-status,353426657-status,353426659-status,353426660-status,353426662-status
2024-09-01 04:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01 05:15,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-01 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01 05:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01 06:00,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2024-09-01 06:15,4,3,0,1,0,0,0,0,0,0,0,0,0,0
2024-09-01 06:30,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-01 06:45,2,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-01 07:00,4,3,0,0,0,1,0,0,0,0,0,0,0,0
2024-09-01 07:15,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-01 07:30,3,2,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-01 07:45,5,2,0,1,0,0,2,0,0,0,0,0,0,0
2024-09-01 08:00,7,3,0,0,2,2,0,0,0,0,0,0,0,0
2024-09-01 08:15,6,3,0,1,0,1,1,0,0,0,0,0,0,0
2024-09-01 08:30,7,2,0,1,0,1,3,0,0,0,0,0,0,0
2024-09-01 08:45,7,3,0,0,0,1,3,0,0,0,0,0,0,0
2024-09-01 09:00,8,1,0,0,1,4,2,0,0,0,0,0,0,0
2024-09-01 09:15,9,7,0,1,0,1,0,0,0,0,0,0,0,0
2024-09-01 09:30,20,10,0,2,0,4,4,0,0,0,0,0,0,0
2024-09-01 09:45,14,3,0,0,0,5,6,0,0,0,0,0,0,0
2024-09-01 10:00,25,5,2,1,0,6,11,0,0,0,0,0,0,0
2024-09-01 10:15,39,18,0,4,0,1,16,0,0,0,0,0,0,0
2024-09-01 10:30,42,15,0,3,0,4,20,0,0,0,0,0,0,0
2024-09-01 10:45,35,13,0,3,0,5,14,0,0,0,0,0,0,0
2024-09-01 11:00,47,23,1,1,0,7,15,0,0,0,0,0,0,0
2024-09-01 11:15,40,13,0,1,0,10,16,0,0,0,0,0,0,0
2024-09-01 11:30,51,23,3,5,0,5,15,0,0,0,0,0,0,0
2024-09-01 11:45,54,23,1,5,2,4,19,0,0,0,0,0,0,0
2024-09-01 12:00,49,21,1,5,1,6,15,0,0,0,0,0,0,0
2024-09-01 12:15,56,26,2,4,0,4,20,0,0,0,0,0,0,0
2024-09-01 12:30,52,15,1,5,0,10,21,0,0,0,0,0,0,0
2024-09-01 12:45,59,22,2,8,0,10,17,0,0,0,0,0,0,0
2024-09-01 13:00,63,28,1,8,0,8,18,0,0,0,0,0,0,0
2024-09-01 13:15,57,26,2,3,0,6,20,0,0,0,0,0,0,0
2024-09-01 13:30,62,27,2,5,0,7,21,0,0,0,0,0,0,0
2024-09-01 13:45,73,23,5,8,0,13,24,0,0,0,0,0,0,0
2024-09-01 14:00,69,20,2,8,0,12,27,0,0,0,0,0,0,0
2024-09-01 14:15,67,25,1,11,0,5,25,0,0,0,0,0,0,0
2024-09-01 14:30,70,36,1,3,0,9,21,0,0,0,0,0,0,0
2024-09-01 14:45,89,42,1,6,0,9,31,0,0,0,0,0,0,0
2024-09-01 15:00,72,29,2,4,0,14,23,0,0,0,0,0,0,0
2024-09-01 15:15,99,40,3,1,2,16,37,0,0,0,0,0,0,0
2024-09-01 15:30,90,33,1,12,3,16,25,0,0,0,0,0,0,0
2024-09-01 15:45,76,32,0,3,1,15,25,0,0,0,0,0,0,0
2024-09-01 16:00,65,23,1,6,0,12,23,0,0,0,0,0,0,0
2024-09-01 16:15,61,20,0,6,0,9,26,0,0,0,0,0,0,0
2024-09-01 16:30,73,24,2,6,1,11,29,0,0,0,0,0,0,0
2024-09-01 16:45,57,19,4,5,0,11,18,0,0,0,0,0,0,0
2024-09-01 17:00,82,37,4,7,0,8,26,0,0,0,0,0,0,0
2024-09-01 17:15,52,23,0,7,0,5,17,0,0,0,0,0,0,0
2024-09-01 17:30,72,33,0,8,5,8,18,0,0,0,0,0,0,0
2024-09-01 17:45,66,32,1,6,1,11,15,0,0,0,0,0,0,0
2024-09-01 18:00,43,19,3,2,0,9,10,0,0,0,0,0,0,0
2024-09-01 18:15,60,27,1,5,1,8,18,0,0,0,0,0,0,0
2024-09-01 18:30,48,22,0,5,0,4,17,0,0,0,0,0,0,0
2024-09-01 18:45,43,14,2,5,0,10,12,0,0,0,0,0,0,0
2024-09-01 19:00,35,11,1,3,0,6,14,0,0,0,0,0,0,0
2024-09-01 19:15,46,22,1,5,0,3,15,0,0,0,0,0,0,0
2024-09-01 19:30,40,13,1,2,3,6,15,0,0,0,0,0,0,0
2024-09-01 19:45,26,12,0,3,0,3,8,0,0,0,0,0,0,0
2024-09-01 20:00,25,12,0,6,0,3,4,0,0,0,0,0,0,0
2024-09-01 20:15,21,8,1,1,0,3,8,0,0,0,0,0,0,0
2024-09-01 20:30,26,12,1,4,1,4,4,0,0,0,0,0,0,0
2024-09-01 20:45,15,9,1,0,0,2,3,0,0,0,0,0,0,0
2024-09-01 21:00,24,10,1,3,0,5,5,0,0,0,0,0,0,0
2024-09-01 21:15,5,3,1,0,0,0,1,0,0,0,0,0,0,0
2024-09-01 21:30,9,5,1,1,0,0,2,0,0,0,0,0,0,0
2024-09-01 21:45,4,2,0,1,0,0,1,0,0,0,0,0,0,0
2024-09-01 22:00,3,1,0,0,1,0,1,0,0,0,0,0,0,0
2024-09-01 22:15,4,1,0,0,1,1,1,0,0,0,0,0,0,0
2024-09-01 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01 22:45,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-09-01 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01 23:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01 23:45,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 00:00,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2024-09-02 00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 01:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 01:30,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 01:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 02:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 02:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 03:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 03:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 04:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 04:30,2,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-09-02 04:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 05:00,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2024-09-02 05:15,4,2,0,0,0,0,2,0,0,0,0,0,0,0
2024-09-02 05:30,5,2,0,0,0,2,1,0,0,0,0,0,0,0
2024-09-02 05:45,9,8,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-02 06:00,8,6,0,0,0,0,2,0,0,0,0,0,0,0
2024-09-02 06:15,11,8,0,0,0,1,2,0,0,0,0,0,0,0
2024-09-02 06:30,22,14,0,2,0,2,4,0,0,0,0,0,0,0
2024-09-02 06:45,18,9,0,0,0,1,8,0,0,0,0,0,0,0
2024-09-02 07:00,24,11,0,2,0,0,11,0,0,0,0,0,0,0
2024-09-02 07:15,61,40,0,8,0,2,11,0,0,0,0,0,0,0
2024-09-02 07:30,60,31,0,2,0,3,24,0,0,0,0,0,0,0
2024-09-02 07:45,43,30,0,1,0,1,11,0,0,0,0,0,0,0
2024-09-02 08:00,31,23,0,4,0,0,4,0,0,0,0,0,0,0
2024-09-02 08:15,33,16,0,1,0,3,13,0,0,0,0,0,0,0
2024-09-02 08:30,37,23,0,1,0,3,10,0,0,0,0,0,0,0
2024-09-02 08:45,27,19,0,0,0,1,7,0,0,0,0,0,0,0
2024-09-02 09:00,24,11,0,0,0,1,12,0,0,0,0,0,0,0
2024-09-02 09:15,23,14,0,1,0,0,8,0,0,0,0,0,0,0
2024-09-02 09:30,25,14,0,1,0,1,9,0,0,0,0,0,0,0
2024-09-02 09:45,16,8,0,1,0,3,4,0,0,0,0,0,0,0
2024-09-02 10:00,27,16,0,2,0,1,8,0,0,0,0,0,0,0
2024-09-02 10:15,14,8,0,2,0,0,4,0,0,0,0,0,0,0
2024-09-02 10:30,20,9,0,0,0,6,5,0,0,0,0,0,0,0
2024-09-02 10:45,34,12,0,1,0,4,17,0,0,0,0,0,0,0
2024-09-02 11:00,24,11,1,2,0,1,9,0,0,0,0,0,0,0
2024-09-02 11:15,27,17,0,1,0,2,7,0,0,0,0,0,0,0
2024-09-02 11:30,34,13,1,0,0,3,17,0,0,0,0,0,0,0
2024-09-02 11:45,32,13,0,5,0,4,10,0,0,0,0,0,0,0
2024-09-02 12:00,17,8,0,0,1,0,8,0,0,0,0,0,0,0
2024-09-02 12:15,24,12,0,0,0,2,10,0,0,0,0,0,0,0
2024-09-02 12:30,16,5,0,2,1,1,7,0,0,0,0,0,0,0
2024-09-02 12:45,28,10,0,0,0,6,12,0,0,0,0,0,0,0
2024-09-02 13:00,18,9,0,1,0,0,8,0,0,0,0,0,0,0
2024-09-02 13:15,34,12,0,2,0,1,19,0,0,0,0,0,0,0
2024-09-02 13:30,29,16,0,1,0,2,10,0,0,0,0,0,0,0
2024-09-02 13:45,34,12,0,4,0,3,15,0,0,0,0,0,0,0
2024-09-02 14:00,30,10,0,1,1,6,12,0,0,0,0,0,0,0
2024-09-02 14:15,62,17,0,4,0,9,32,0,0,0,0,0,0,0
2024-09-02 14:30,54,22,0,2,1,5,24,0,0,0,0,0,0,0
2024-09-02 14:45,32,13,0,1,0,4,14,0,0,0,0,0,0,0
2024-09-02 15:00,39,17,0,5,0,3,14,0,0,0,0,0,0,0
2024-09-02 15:15,30,15,0,1,0,4,10,0,0,0,0,0,0,0
2024-09-02 15:30,48,11,1,3,0,12,21,0,0,0,0,0,0,0
2024-09-02 15:45,51,17,2,2,1,8,21,0,0,0,0,0,0,0
2024-09-02 16:00,57,28,0,3,0,3,23,0,0,0,0,0,0,0
2024-09-02 16:15,55,23,0,3,0,7,22,0,0,0,0,0,0,0
2024-09-02 16:30,56,24,0,5,0,5,22,0,0,0,0,0,0,0
2024-09-02 16:45,63,18,0,0,0,14,31,0,0,0,0,0,0,0
2024-09-02 17:00,58,19,0,4,0,5,30,0,0,0,0,0,0,0
2024-09-02 17:15,62,28,0,1,0,5,28,0,0,0,0,0,0,0
2024-09-02 17:30,50,22,0,3,0,8,17,0,0,0,0,0,0,0
2024-09-02 17:45,44,20,2,1,0,6,15,0,0,0,0,0,0,0
2024-09-02 18:00,54,20,0,2,1,11,20,0,0,0,0,0,0,0
2024-09-02 18:15,52,23,1,3,0,7,18,0,0,0,0,0,0,0
2024-09-02 18:30,45,21,0,5,0,3,16,0,0,0,0,0,0,0
2024-09-02 18:45,52,26,0,5,0,6,15,0,0,0,0,0,0,0
2024-09-02 19:00,35,18,1,0,0,3,13,0,0,0,0,0,0,0
2024-09-02 19:15,48,17,0,4,0,8,19,0,0,0,0,0,0,0
2024-09-02 19:30,37,14,1,4,0,2,16,0,0,0,0,0,0,0
2024-09-02 19:45,31,14,0,1,1,5,10,0,0,0,0,0,0,0
2024-09-02 20:00,12,6,1,1,0,0,4,0,0,0,0,0,0,0
2024-09-02 20:15,16,6,2,0,0,4,4,0,0,0,0,0,0,0
2024-09-02 20:30,15,8,1,2,0,2,2,0,0,0,0,0,0,0
2024-09-02 20:45,10,6,0,1,0,1,2,0,0,0,0,0,0,0
2024-09-02 21:00,12,5,0,2,0,3,2,0,0,0,0,0,0,0
2024-09-02 21:15,7,2,0,1,0,1,3,0,0,0,0,0,0,0
2024-09-02 21:30,2,0,0,0,0,1,1,0,0,0,0,0,0,0
2024-09-02 21:45,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-09-02 22:00,2,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-09-02 22:15,2,1,0,1,0,0,0,0,0,0,0,0,0,0
2024-09-02 22:30,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 22:45,5,3,0,1,1,0,0,0,0,0,0,0,0,0
2024-09-02 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 23:15,2,1,0,1,0,0,0,0,0,0,0,0,0,0
2024-09-02 23:30,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-02 23:45,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-09-03 00:00,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2024-09-03 00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-03 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-03 00:45,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-03 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-03 01:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-03 01:30,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-03 01:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
