Datetime,"300037544 (Kanalpromenade, Abschnitt 1 (Dingstiege))","353410966 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353410967 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426657 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353426659 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353426660 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426662 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)",300037544-status,353410966-status,353410967-status,353426657-status,353426659-status,353426660-status,353426662-status
2025-10-02 09:30,10,7,3,,,,,0,0,0,,,,
2025-10-02 09:45,23,16,7,,,,,0,0,0,,,,
2025-10-02 10:00,19,10,9,,,,,0,0,0,,,,
2025-10-02 10:15,14,7,7,,,,,0,0,0,,,,
2025-10-02 10:30,15,9,6,,,,,0,0,0,,,,
2025-10-02 10:45,19,9,10,,,,,0,0,0,,,,
2025-10-02 11:00,16,7,9,,,,,0,0,0,,,,
2025-10-02 11:15,17,10,7,,,,,0,0,0,,,,
2025-10-02 11:30,30,17,13,,,,,0,0,0,,,,
2025-10-02 11:45,22,16,6,,,,,0,0,0,,,,
2025-10-02 12:00,26,13,13,,,,,0,0,0,,,,
2025-10-02 12:15,27,15,12,,,,,0,0,0,,,,
2025-10-02 12:30,23,11,12,,,,,0,0,0,,,,
2025-10-02 12:45,30,14,16,,,,,0,0,0,,,,
2025-10-02 13:00,42,21,21,,,,,0,0,0,,,,
2025-10-02 13:15,45,14,31,,,,,0,0,0,,,,
2025-10-02 13:30,40,14,26,,,,,0,0,0,,,,
2025-10-02 13:45,43,21,22,,,,,0,0,0,,,,
2025-10-02 14:00,34,15,19,,,,,0,0,0,,,,
2025-10-02 14:15,62,41,21,,,,,0,0,0,,,,
2025-10-02 14:30,47,14,33,,,,,0,0,0,,,,
2025-10-02 14:45,68,32,36,,,,,0,0,0,,,,
2025-10-02 15:00,71,31,40,,,,,0,0,0,,,,
2025-10-02 15:15,64,33,31,,,,,0,0,0,,,,
2025-10-02 15:30,80,34,46,,,,,0,0,0,,,,
2025-10-02 15:45,78,34,44,,,,,0,0,0,,,,
2025-10-02 16:00,69,33,36,,,,,0,0,0,,,,
2025-10-02 16:15,67,27,40,,,,,0,0,0,,,,
2025-10-02 16:30,51,23,28,,,,,0,0,0,,,,
2025-10-02 16:45,62,21,41,,,,,0,0,0,,,,
2025-10-02 17:00,67,29,38,,,,,0,0,0,,,,
2025-10-02 17:15,47,24,23,,,,,0,0,0,,,,
2025-10-02 17:30,60,29,31,,,,,0,0,0,,,,
2025-10-02 17:45,35,14,21,,,,,0,0,0,,,,
2025-10-02 18:00,58,31,27,,,,,0,0,0,,,,
2025-10-02 18:15,35,16,19,,,,,0,0,0,,,,
2025-10-02 18:30,39,19,20,,,,,0,0,0,,,,
2025-10-02 18:45,49,33,16,,,,,0,0,0,,,,
2025-10-02 19:00,24,9,15,,,,,0,0,0,,,,
2025-10-02 19:15,18,9,9,,,,,0,0,0,,,,
2025-10-02 19:30,31,20,11,,,,,0,0,0,,,,
2025-10-02 19:45,15,10,5,,,,,0,0,0,,,,
2025-10-02 20:00,11,3,8,,,,,0,0,0,,,,
2025-10-02 20:15,11,6,5,,,,,0,0,0,,,,
2025-10-02 20:30,11,4,7,,,,,0,0,0,,,,
2025-10-02 20:45,10,2,8,,,,,0,0,0,,,,
2025-10-02 21:00,2,1,1,,,,,0,0,0,,,,
2025-10-02 21:15,2,1,1,,,,,0,0,0,,,,
2025-10-02 21:30,3,0,3,,,,,0,0,0,,,,
2025-10-02 21:45,3,0,3,,,,,0,0,0,,,,
2025-10-02 22:00,2,1,1,,,,,0,0,0,,,,
2025-10-02 22:15,5,2,3,,,,,0,0,0,,,,
2025-10-02 22:30,3,1,2,,,,,0,0,0,,,,
2025-10-02 22:45,6,1,5,,,,,0,0,0,,,,
2025-10-02 23:00,7,5,2,,,,,0,0,0,,,,
2025-10-02 23:15,1,1,0,,,,,0,0,0,,,,
2025-10-02 23:30,1,1,0,,,,,0,0,0,,,,
2025-10-02 23:45,2,2,0,,,,,0,0,0,,,,
2025-10-03 00:00,5,0,5,,,,,0,0,0,,,,
2025-10-03 00:15,0,0,0,,,,,0,0,0,,,,
2025-10-03 00:30,4,3,1,,,,,0,0,0,,,,
2025-10-03 00:45,2,1,1,,,,,0,0,0,,,,
2025-10-03 01:00,1,1,0,,,,,0,0,0,,,,
2025-10-03 01:15,6,0,6,,,,,0,0,0,,,,
2025-10-03 01:30,0,0,0,,,,,0,0,0,,,,
2025-10-03 01:45,0,0,0,,,,,0,0,0,,,,
2025-10-03 02:00,0,0,0,,,,,0,0,0,,,,
2025-10-03 02:15,2,0,2,,,,,0,0,0,,,,
2025-10-03 02:30,1,1,0,,,,,0,0,0,,,,
2025-10-03 02:45,1,1,0,,,,,0,0,0,,,,
2025-10-03 03:00,0,0,0,,,,,0,0,0,,,,
2025-10-03 03:15,1,0,1,,,,,0,0,0,,,,
2025-10-03 03:30,1,0,1,,,,,0,0,0,,,,
2025-10-03 03:45,0,0,0,,,,,0,0,0,,,,
2025-10-03 04:00,0,0,0,,,,,0,0,0,,,,
2025-10-03 04:15,0,0,0,,,,,0,0,0,,,,
2025-10-03 04:30,0,0,0,,,,,0,0,0,,,,
2025-10-03 04:45,1,1,0,,,,,0,0,0,,,,
2025-10-03 05:00,0,0,0,,,,,0,0,0,,,,
2025-10-03 05:15,0,0,0,,,,,0,0,0,,,,
2025-10-03 05:30,2,2,0,,,,,0,0,0,,,,
2025-10-03 05:45,1,1,0,,,,,0,0,0,,,,
2025-10-03 06:00,1,1,0,,,,,0,0,0,,,,
2025-10-03 06:15,2,2,0,,,,,0,0,0,,,,
2025-10-03 06:30,1,1,0,,,,,0,0,0,,,,
2025-10-03 06:45,4,3,1,,,,,0,0,0,,,,
2025-10-03 07:00,1,1,0,,,,,0,0,0,,,,
2025-10-03 07:15,2,0,2,,,,,0,0,0,,,,
2025-10-03 07:30,4,3,1,,,,,0,0,0,,,,
2025-10-03 07:45,8,7,1,,,,,0,0,0,,,,
2025-10-03 08:00,3,3,0,,,,,0,0,0,,,,
2025-10-03 08:15,11,9,2,,,,,0,0,0,,,,
2025-10-03 08:30,7,6,1,,,,,0,0,0,,,,
2025-10-03 08:45,6,3,3,,,,,0,0,0,,,,
2025-10-03 09:00,11,9,2,,,,,0,0,0,,,,
2025-10-03 09:15,8,3,5,,,,,0,0,0,,,,
2025-10-03 09:30,12,10,2,,,,,0,0,0,,,,
2025-10-03 09:45,22,16,6,,,,,0,0,0,,,,
2025-10-03 10:00,15,8,7,,,,,0,0,0,,,,
2025-10-03 10:15,23,14,9,,,,,0,0,0,,,,
2025-10-03 10:30,13,8,5,,,,,0,0,0,,,,
2025-10-03 10:45,21,10,11,,,,,0,0,0,,,,
2025-10-03 11:00,22,6,16,,,,,0,0,0,,,,
2025-10-03 11:15,32,15,17,,,,,0,0,0,,,,
2025-10-03 11:30,30,13,17,,,,,0,0,0,,,,
2025-10-03 11:45,21,12,9,,,,,0,0,0,,,,
2025-10-03 12:00,29,16,13,,,,,0,0,0,,,,
2025-10-03 12:15,35,25,10,,,,,0,0,0,,,,
2025-10-03 12:30,30,14,16,,,,,0,0,0,,,,
2025-10-03 12:45,33,21,12,,,,,0,0,0,,,,
2025-10-03 13:00,32,17,15,,,,,0,0,0,,,,
2025-10-03 13:15,22,7,15,,,,,0,0,0,,,,
2025-10-03 13:30,31,13,18,,,,,0,0,0,,,,
2025-10-03 13:45,47,29,18,,,,,0,0,0,,,,
2025-10-03 14:00,36,10,26,,,,,0,0,0,,,,
2025-10-03 14:15,53,35,18,,,,,0,0,0,,,,
2025-10-03 14:30,56,21,35,,,,,0,0,0,,,,
2025-10-03 14:45,56,29,27,,,,,0,0,0,,,,
2025-10-03 15:00,51,35,16,,,,,0,0,0,,,,
2025-10-03 15:15,32,18,14,,,,,0,0,0,,,,
2025-10-03 15:30,23,11,12,,,,,0,0,0,,,,
2025-10-03 15:45,42,26,16,,,,,0,0,0,,,,
2025-10-03 16:00,39,20,19,,,,,0,0,0,,,,
2025-10-03 16:15,30,18,12,,,,,0,0,0,,,,
2025-10-03 16:30,33,14,19,,,,,0,0,0,,,,
2025-10-03 16:45,31,13,18,,,,,0,0,0,,,,
2025-10-03 17:00,37,18,19,,,,,0,0,0,,,,
2025-10-03 17:15,24,11,13,,,,,0,0,0,,,,
2025-10-03 17:30,23,14,9,,,,,0,0,0,,,,
2025-10-03 17:45,40,19,21,,,,,0,0,0,,,,
2025-10-03 18:00,16,7,9,,,,,0,0,0,,,,
2025-10-03 18:15,47,17,30,,,,,0,0,0,,,,
2025-10-03 18:30,18,9,9,,,,,0,0,0,,,,
2025-10-03 18:45,19,7,12,,,,,0,0,0,,,,
2025-10-03 19:00,12,6,6,,,,,0,0,0,,,,
2025-10-03 19:15,11,7,4,,,,,0,0,0,,,,
2025-10-03 19:30,4,1,3,,,,,0,0,0,,,,
2025-10-03 19:45,7,4,3,,,,,0,0,0,,,,
2025-10-03 20:00,12,10,2,,,,,0,0,0,,,,
2025-10-03 20:15,5,2,3,,,,,0,0,0,,,,
2025-10-03 20:30,6,2,4,,,,,0,0,0,,,,
2025-10-03 20:45,6,2,4,,,,,0,0,0,,,,
2025-10-03 21:00,4,0,4,,,,,0,0,0,,,,
2025-10-03 21:15,1,1,0,,,,,0,0,0,,,,
2025-10-03 21:30,5,3,2,,,,,0,0,0,,,,
2025-10-03 21:45,0,0,0,,,,,0,0,0,,,,
2025-10-03 22:00,5,3,2,,,,,0,0,0,,,,
2025-10-03 22:15,6,5,1,,,,,0,0,0,,,,
2025-10-03 22:30,0,0,0,,,,,0,0,0,,,,
2025-10-03 22:45,3,0,3,,,,,0,0,0,,,,
2025-10-03 23:00,2,1,1,,,,,0,0,0,,,,
2025-10-03 23:15,1,1,0,,,,,0,0,0,,,,
2025-10-03 23:30,4,1,3,,,,,0,0,0,,,,
2025-10-03 23:45,3,1,2,,,,,0,0,0,,,,
2025-10-04 00:00,2,0,2,,,,,0,0,0,,,,
2025-10-04 00:15,2,1,1,,,,,0,0,0,,,,
2025-10-04 00:30,3,3,0,,,,,0,0,0,,,,
2025-10-04 00:45,1,1,0,,,,,0,0,0,,,,
2025-10-04 01:00,4,2,2,,,,,0,0,0,,,,
2025-10-04 01:15,2,0,2,,,,,0,0,0,,,,
2025-10-04 01:30,0,0,0,,,,,0,0,0,,,,
2025-10-04 01:45,0,0,0,,,,,0,0,0,,,,
