Datetime,"300037544 (Kanalpromenade, Abschnitt 1 (Dingstiege))","353410966 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353410967 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426657 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353426659 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353426660 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426662 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)",300037544-status,353410966-status,353410967-status,353426657-status,353426659-status,353426660-status,353426662-status
2025-11-01 11:45,16,11,5,,,,,0,0,0,,,,
2025-11-01 12:00,11,7,4,,,,,0,0,0,,,,
2025-11-01 12:15,9,4,5,,,,,0,0,0,,,,
2025-11-01 12:30,11,5,6,,,,,0,0,0,,,,
2025-11-01 12:45,9,7,2,,,,,0,0,0,,,,
2025-11-01 13:00,8,7,1,,,,,0,0,0,,,,
2025-11-01 13:15,6,1,5,,,,,0,0,0,,,,
2025-11-01 13:30,6,3,3,,,,,0,0,0,,,,
2025-11-01 13:45,10,1,9,,,,,0,0,0,,,,
2025-11-01 14:00,4,3,1,,,,,0,0,0,,,,
2025-11-01 14:15,8,6,2,,,,,0,0,0,,,,
2025-11-01 14:30,15,9,6,,,,,0,0,0,,,,
2025-11-01 14:45,6,2,4,,,,,0,0,0,,,,
2025-11-01 15:00,9,6,3,,,,,0,0,0,,,,
2025-11-01 15:15,8,6,2,,,,,0,0,0,,,,
2025-11-01 15:30,11,1,10,,,,,0,0,0,,,,
2025-11-01 15:45,5,2,3,,,,,0,0,0,,,,
2025-11-01 16:00,10,8,2,,,,,0,0,0,,,,
2025-11-01 16:15,3,1,2,,,,,0,0,0,,,,
2025-11-01 16:30,4,2,2,,,,,0,0,0,,,,
2025-11-01 16:45,6,2,4,,,,,0,0,0,,,,
2025-11-01 17:00,7,7,0,,,,,0,0,0,,,,
2025-11-01 17:15,7,1,6,,,,,0,0,0,,,,
2025-11-01 17:30,14,4,10,,,,,0,0,0,,,,
2025-11-01 17:45,15,13,2,,,,,0,0,0,,,,
2025-11-01 18:00,6,2,4,,,,,0,0,0,,,,
2025-11-01 18:15,9,3,6,,,,,0,0,0,,,,
2025-11-01 18:30,3,1,2,,,,,0,0,0,,,,
2025-11-01 18:45,5,2,3,,,,,0,0,0,,,,
2025-11-01 19:00,4,2,2,,,,,0,0,0,,,,
2025-11-01 19:15,5,4,1,,,,,0,0,0,,,,
2025-11-01 19:30,9,1,8,,,,,0,0,0,,,,
2025-11-01 19:45,8,6,2,,,,,0,0,0,,,,
2025-11-01 20:00,8,4,4,,,,,0,0,0,,,,
2025-11-01 20:15,4,3,1,,,,,0,0,0,,,,
2025-11-01 20:30,5,1,4,,,,,0,0,0,,,,
2025-11-01 20:45,1,0,1,,,,,0,0,0,,,,
2025-11-01 21:00,2,1,1,,,,,0,0,0,,,,
2025-11-01 21:15,1,1,0,,,,,0,0,0,,,,
2025-11-01 21:30,1,1,0,,,,,0,0,0,,,,
2025-11-01 21:45,3,3,0,,,,,0,0,0,,,,
2025-11-01 22:00,3,2,1,,,,,0,0,0,,,,
2025-11-01 22:15,7,4,3,,,,,0,0,0,,,,
2025-11-01 22:30,9,2,7,,,,,0,0,0,,,,
2025-11-01 22:45,2,0,2,,,,,0,0,0,,,,
2025-11-01 23:00,2,2,0,,,,,0,0,0,,,,
2025-11-01 23:15,2,1,1,,,,,0,0,0,,,,
2025-11-01 23:30,0,0,0,,,,,0,0,0,,,,
2025-11-01 23:45,3,1,2,,,,,0,0,0,,,,
2025-11-02 00:00,2,0,2,,,,,0,0,0,,,,
2025-11-02 00:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 00:30,2,0,2,,,,,0,0,0,,,,
2025-11-02 00:45,3,2,1,,,,,0,0,0,,,,
2025-11-02 01:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 01:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 01:30,1,0,1,,,,,0,0,0,,,,
2025-11-02 01:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 02:00,3,0,3,,,,,0,0,0,,,,
2025-11-02 02:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 02:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 02:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 03:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 03:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 03:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 03:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 04:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 04:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 04:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 04:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 05:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 05:15,2,1,1,,,,,0,0,0,,,,
2025-11-02 05:30,1,1,0,,,,,0,0,0,,,,
2025-11-02 05:45,0,0,0,,,,,0,0,0,,,,
2025-11-02 06:00,0,0,0,,,,,0,0,0,,,,
2025-11-02 06:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 06:30,1,1,0,,,,,0,0,0,,,,
2025-11-02 06:45,2,1,1,,,,,0,0,0,,,,
2025-11-02 07:00,4,3,1,,,,,0,0,0,,,,
2025-11-02 07:15,1,0,1,,,,,0,0,0,,,,
2025-11-02 07:30,5,2,3,,,,,0,0,0,,,,
2025-11-02 07:45,2,0,2,,,,,0,0,0,,,,
2025-11-02 08:00,1,0,1,,,,,0,0,0,,,,
2025-11-02 08:15,0,0,0,,,,,0,0,0,,,,
2025-11-02 08:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 08:45,8,2,6,,,,,0,0,0,,,,
2025-11-02 09:00,1,1,0,,,,,0,0,0,,,,
2025-11-02 09:15,7,5,2,,,,,0,0,0,,,,
2025-11-02 09:30,12,3,9,,,,,0,0,0,,,,
2025-11-02 09:45,14,7,7,,,,,0,0,0,,,,
2025-11-02 10:00,11,2,9,,,,,0,0,0,,,,
2025-11-02 10:15,27,8,19,,,,,0,0,0,,,,
2025-11-02 10:30,31,8,23,,,,,0,0,0,,,,
2025-11-02 10:45,37,20,17,,,,,0,0,0,,,,
2025-11-02 11:00,32,9,23,,,,,0,0,0,,,,
2025-11-02 11:15,29,13,16,,,,,0,0,0,,,,
2025-11-02 11:30,31,21,10,,,,,0,0,0,,,,
2025-11-02 11:45,35,21,14,,,,,0,0,0,,,,
2025-11-02 12:00,37,23,14,,,,,0,0,0,,,,
2025-11-02 12:15,43,16,27,,,,,0,0,0,,,,
2025-11-02 12:30,46,28,18,,,,,0,0,0,,,,
2025-11-02 12:45,45,22,23,,,,,0,0,0,,,,
2025-11-02 13:00,45,25,20,,,,,0,0,0,,,,
2025-11-02 13:15,43,19,24,,,,,0,0,0,,,,
2025-11-02 13:30,37,16,21,,,,,0,0,0,,,,
2025-11-02 13:45,52,26,26,,,,,0,0,0,,,,
2025-11-02 14:00,55,22,33,,,,,0,0,0,,,,
2025-11-02 14:15,43,17,26,,,,,0,0,0,,,,
2025-11-02 14:30,57,36,21,,,,,0,0,0,,,,
2025-11-02 14:45,48,18,30,,,,,0,0,0,,,,
2025-11-02 15:00,43,26,17,,,,,0,0,0,,,,
2025-11-02 15:15,68,24,44,,,,,0,0,0,,,,
2025-11-02 15:30,67,38,29,,,,,0,0,0,,,,
2025-11-02 15:45,50,19,31,,,,,0,0,0,,,,
2025-11-02 16:00,37,15,22,,,,,0,0,0,,,,
2025-11-02 16:15,44,28,16,,,,,0,0,0,,,,
2025-11-02 16:30,47,30,17,,,,,0,0,0,,,,
2025-11-02 16:45,23,17,6,,,,,0,0,0,,,,
2025-11-02 17:00,40,24,16,,,,,0,0,0,,,,
2025-11-02 17:15,23,14,9,,,,,0,0,0,,,,
2025-11-02 17:30,17,12,5,,,,,0,0,0,,,,
2025-11-02 17:45,16,11,5,,,,,0,0,0,,,,
2025-11-02 18:00,17,11,6,,,,,0,0,0,,,,
2025-11-02 18:15,11,2,9,,,,,0,0,0,,,,
2025-11-02 18:30,3,1,2,,,,,0,0,0,,,,
2025-11-02 18:45,8,2,6,,,,,0,0,0,,,,
2025-11-02 19:00,8,4,4,,,,,0,0,0,,,,
2025-11-02 19:15,2,0,2,,,,,0,0,0,,,,
2025-11-02 19:30,7,4,3,,,,,0,0,0,,,,
2025-11-02 19:45,3,2,1,,,,,0,0,0,,,,
2025-11-02 20:00,3,0,3,,,,,0,0,0,,,,
2025-11-02 20:15,7,2,5,,,,,0,0,0,,,,
2025-11-02 20:30,2,2,0,,,,,0,0,0,,,,
2025-11-02 20:45,4,2,2,,,,,0,0,0,,,,
2025-11-02 21:00,2,0,2,,,,,0,0,0,,,,
2025-11-02 21:15,2,1,1,,,,,0,0,0,,,,
2025-11-02 21:30,1,0,1,,,,,0,0,0,,,,
2025-11-02 21:45,2,1,1,,,,,0,0,0,,,,
2025-11-02 22:00,1,1,0,,,,,0,0,0,,,,
2025-11-02 22:15,2,2,0,,,,,0,0,0,,,,
2025-11-02 22:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 22:45,1,1,0,,,,,0,0,0,,,,
2025-11-02 23:00,1,0,1,,,,,0,0,0,,,,
2025-11-02 23:15,2,0,2,,,,,0,0,0,,,,
2025-11-02 23:30,0,0,0,,,,,0,0,0,,,,
2025-11-02 23:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 00:00,0,0,0,,,,,0,0,0,,,,
2025-11-03 00:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 00:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 00:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 01:00,0,0,0,,,,,0,0,0,,,,
2025-11-03 01:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 01:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 01:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 02:00,0,0,0,,,,,0,0,0,,,,
2025-11-03 02:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 02:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 02:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 03:00,0,0,0,,,,,0,0,0,,,,
2025-11-03 03:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 03:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 03:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 04:00,0,0,0,,,,,0,0,0,,,,
2025-11-03 04:15,1,1,0,,,,,0,0,0,,,,
2025-11-03 04:30,0,0,0,,,,,0,0,0,,,,
2025-11-03 04:45,0,0,0,,,,,0,0,0,,,,
2025-11-03 05:00,2,2,0,,,,,0,0,0,,,,
2025-11-03 05:15,2,1,1,,,,,0,0,0,,,,
2025-11-03 05:30,7,3,4,,,,,0,0,0,,,,
2025-11-03 05:45,13,11,2,,,,,0,0,0,,,,
2025-11-03 06:00,8,6,2,,,,,0,0,0,,,,
2025-11-03 06:15,10,5,5,,,,,0,0,0,,,,
2025-11-03 06:30,7,6,1,,,,,0,0,0,,,,
2025-11-03 06:45,18,13,5,,,,,0,0,0,,,,
2025-11-03 07:00,33,24,9,,,,,0,0,0,,,,
2025-11-03 07:15,46,36,10,,,,,0,0,0,,,,
2025-11-03 07:30,57,34,23,,,,,0,0,0,,,,
2025-11-03 07:45,51,30,21,,,,,0,0,0,,,,
2025-11-03 08:00,30,22,8,,,,,0,0,0,,,,
2025-11-03 08:15,39,30,9,,,,,0,0,0,,,,
2025-11-03 08:30,20,15,5,,,,,0,0,0,,,,
2025-11-03 08:45,14,13,1,,,,,0,0,0,,,,
2025-11-03 09:00,14,12,2,,,,,0,0,0,,,,
2025-11-03 09:15,17,11,6,,,,,0,0,0,,,,
2025-11-03 09:30,19,10,9,,,,,0,0,0,,,,
2025-11-03 09:45,16,11,5,,,,,0,0,0,,,,
2025-11-03 10:00,18,7,11,,,,,0,0,0,,,,
2025-11-03 10:15,19,12,7,,,,,0,0,0,,,,
2025-11-03 10:30,14,11,3,,,,,0,0,0,,,,
2025-11-03 10:45,16,9,7,,,,,0,0,0,,,,
2025-11-03 11:00,16,8,8,,,,,0,0,0,,,,
2025-11-03 11:15,13,4,9,,,,,0,0,0,,,,
2025-11-03 11:30,11,5,6,,,,,0,0,0,,,,
2025-11-03 11:45,24,12,12,,,,,0,0,0,,,,
2025-11-03 12:00,15,3,12,,,,,0,0,0,,,,
2025-11-03 12:15,19,4,15,,,,,0,0,0,,,,
2025-11-03 12:30,18,10,8,,,,,0,0,0,,,,
2025-11-03 12:45,14,5,9,,,,,0,0,0,,,,
2025-11-03 13:00,21,7,14,,,,,0,0,0,,,,
2025-11-03 13:15,22,11,11,,,,,0,0,0,,,,
2025-11-03 13:30,30,17,13,,,,,0,0,0,,,,
2025-11-03 13:45,38,16,22,,,,,0,0,0,,,,
2025-11-03 14:00,25,10,15,,,,,0,0,0,,,,
2025-11-03 14:15,25,12,13,,,,,0,0,0,,,,
2025-11-03 14:30,24,10,14,,,,,0,0,0,,,,
2025-11-03 14:45,38,11,27,,,,,0,0,0,,,,
2025-11-03 15:00,40,10,30,,,,,0,0,0,,,,
2025-11-03 15:15,39,17,22,,,,,0,0,0,,,,
2025-11-03 15:30,30,9,21,,,,,0,0,0,,,,
2025-11-03 15:45,48,19,29,,,,,0,0,0,,,,
2025-11-03 16:00,37,19,18,,,,,0,0,0,,,,
2025-11-03 16:15,35,11,24,,,,,0,0,0,,,,
2025-11-03 16:30,42,16,26,,,,,0,0,0,,,,
2025-11-03 16:45,30,9,21,,,,,0,0,0,,,,
2025-11-03 17:00,56,28,28,,,,,0,0,0,,,,
2025-11-03 17:15,68,21,47,,,,,0,0,0,,,,
2025-11-03 17:30,20,8,12,,,,,0,0,0,,,,
2025-11-03 17:45,31,11,20,,,,,0,0,0,,,,
2025-11-03 18:00,26,10,16,,,,,0,0,0,,,,
2025-11-03 18:15,18,8,10,,,,,0,0,0,,,,
2025-11-03 18:30,28,14,14,,,,,0,0,0,,,,
2025-11-03 18:45,16,7,9,,,,,0,0,0,,,,
2025-11-03 19:00,16,12,4,,,,,0,0,0,,,,
2025-11-03 19:15,31,30,1,,,,,0,0,0,,,,
2025-11-03 19:30,12,2,10,,,,,0,0,0,,,,
2025-11-03 19:45,5,1,4,,,,,0,0,0,,,,
2025-11-03 20:00,8,1,7,,,,,0,0,0,,,,
2025-11-03 20:15,7,2,5,,,,,0,0,0,,,,
2025-11-03 20:30,6,2,4,,,,,0,0,0,,,,
2025-11-03 20:45,2,1,1,,,,,0,0,0,,,,
2025-11-03 21:00,2,1,1,,,,,0,0,0,,,,
2025-11-03 21:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 21:30,2,1,1,,,,,0,0,0,,,,
2025-11-03 21:45,4,3,1,,,,,0,0,0,,,,
2025-11-03 22:00,2,2,0,,,,,0,0,0,,,,
2025-11-03 22:15,7,5,2,,,,,0,0,0,,,,
2025-11-03 22:30,3,1,2,,,,,0,0,0,,,,
2025-11-03 22:45,1,0,1,,,,,0,0,0,,,,
2025-11-03 23:00,1,0,1,,,,,0,0,0,,,,
2025-11-03 23:15,0,0,0,,,,,0,0,0,,,,
2025-11-03 23:30,4,0,4,,,,,0,0,0,,,,
2025-11-03 23:45,0,0,0,,,,,0,0,0,,,,
2025-11-04 00:00,2,1,1,,,,,0,0,0,,,,
2025-11-04 00:15,4,0,4,,,,,0,0,0,,,,
2025-11-04 00:30,0,0,0,,,,,0,0,0,,,,
2025-11-04 00:45,0,0,0,,,,,0,0,0,,,,
