Datetime,300037925 (Goldstraße),353413828 (Goldstraße Fahrräder Stadteinwärts),353413829 (Goldstraße Fahrräder Stadtauswärts),300037925-status,353413828-status,353413829-status
2025-12-02 06:15,12,12,0,0,0,0
2025-12-02 06:30,10,9,1,0,0,0
2025-12-02 06:45,28,18,10,0,0,0
2025-12-02 07:00,22,21,1,0,0,0
2025-12-02 07:15,50,49,1,0,0,0
2025-12-02 07:30,89,82,7,0,0,0
2025-12-02 07:45,56,40,16,0,0,0
2025-12-02 08:00,68,52,16,0,0,0
2025-12-02 08:15,38,31,7,0,0,0
2025-12-02 08:30,39,29,10,0,0,0
2025-12-02 08:45,47,30,17,0,0,0
2025-12-02 09:00,18,13,5,0,0,0
2025-12-02 09:15,24,16,8,0,0,0
2025-12-02 09:30,27,19,8,0,0,0
2025-12-02 09:45,30,18,12,0,0,0
2025-12-02 10:00,15,10,5,0,0,0
2025-12-02 10:15,15,8,7,0,0,0
2025-12-02 10:30,13,9,4,0,0,0
2025-12-02 10:45,22,17,5,0,0,0
2025-12-02 11:00,14,7,7,0,0,0
2025-12-02 11:15,13,5,8,0,0,0
2025-12-02 11:30,25,19,6,0,0,0
2025-12-02 11:45,30,21,9,0,0,0
2025-12-02 12:00,32,21,11,0,0,0
2025-12-02 12:15,22,10,12,0,0,0
2025-12-02 12:30,24,10,14,0,0,0
2025-12-02 12:45,34,22,12,0,0,0
2025-12-02 13:00,39,10,29,0,0,0
2025-12-02 13:15,27,13,14,0,0,0
2025-12-02 13:30,27,16,11,0,0,0
2025-12-02 13:45,39,14,25,0,0,0
2025-12-02 14:00,49,25,24,0,0,0
2025-12-02 14:15,25,13,12,0,0,0
2025-12-02 14:30,33,19,14,0,0,0
2025-12-02 14:45,40,27,13,0,0,0
2025-12-02 15:00,36,14,22,0,0,0
2025-12-02 15:15,36,22,14,0,0,0
2025-12-02 15:30,34,22,12,0,0,0
2025-12-02 15:45,56,33,23,0,0,0
2025-12-02 16:00,47,22,25,0,0,0
2025-12-02 16:15,28,14,14,0,0,0
2025-12-02 16:30,36,16,20,0,0,0
2025-12-02 16:45,40,22,18,0,0,0
2025-12-02 17:00,40,19,21,0,0,0
2025-12-02 17:15,33,16,17,0,0,0
2025-12-02 17:30,39,18,21,0,0,0
2025-12-02 17:45,45,25,20,0,0,0
2025-12-02 18:00,30,12,18,0,0,0
2025-12-02 18:15,30,9,21,0,0,0
2025-12-02 18:30,21,10,11,0,0,0
2025-12-02 18:45,25,13,12,0,0,0
2025-12-02 19:00,22,6,16,0,0,0
2025-12-02 19:15,23,10,13,0,0,0
2025-12-02 19:30,14,4,10,0,0,0
2025-12-02 19:45,21,9,12,0,0,0
2025-12-02 20:00,20,5,15,0,0,0
2025-12-02 20:15,19,9,10,0,0,0
2025-12-02 20:30,7,2,5,0,0,0
2025-12-02 20:45,10,5,5,0,0,0
2025-12-02 21:00,12,5,7,0,0,0
2025-12-02 21:15,10,2,8,0,0,0
2025-12-02 21:30,7,1,6,0,0,0
2025-12-02 21:45,7,1,6,0,0,0
2025-12-02 22:00,9,0,9,0,0,0
2025-12-02 22:15,8,0,8,0,0,0
2025-12-02 22:30,4,2,2,0,0,0
2025-12-02 22:45,6,0,6,0,0,0
2025-12-02 23:00,1,0,1,0,0,0
2025-12-02 23:15,7,1,6,0,0,0
2025-12-02 23:30,4,1,3,0,0,0
2025-12-02 23:45,0,0,0,0,0,0
2025-12-03 00:00,1,0,1,0,0,0
2025-12-03 00:15,1,1,0,0,0,0
2025-12-03 00:30,1,0,1,0,0,0
2025-12-03 00:45,0,0,0,0,0,0
2025-12-03 01:00,0,0,0,0,0,0
2025-12-03 01:15,1,0,1,0,0,0
2025-12-03 01:30,1,1,0,0,0,0
2025-12-03 01:45,0,0,0,0,0,0
2025-12-03 02:00,2,0,2,0,0,0
2025-12-03 02:15,0,0,0,0,0,0
2025-12-03 02:30,0,0,0,0,0,0
2025-12-03 02:45,0,0,0,0,0,0
2025-12-03 03:00,1,1,0,0,0,0
2025-12-03 03:15,2,1,1,0,0,0
2025-12-03 03:30,0,0,0,0,0,0
2025-12-03 03:45,0,0,0,0,0,0
2025-12-03 04:00,0,0,0,0,0,0
2025-12-03 04:15,0,0,0,0,0,0
2025-12-03 04:30,0,0,0,0,0,0
2025-12-03 04:45,1,1,0,0,0,0
2025-12-03 05:00,1,1,0,0,0,0
2025-12-03 05:15,2,2,0,0,0,0
2025-12-03 05:30,6,5,1,0,0,0
2025-12-03 05:45,4,4,0,0,0,0
2025-12-03 06:00,2,2,0,0,0,0
2025-12-03 06:15,19,11,8,0,0,0
2025-12-03 06:30,13,9,4,0,0,0
2025-12-03 06:45,17,17,0,0,0,0
2025-12-03 07:00,26,23,3,0,0,0
2025-12-03 07:15,42,38,4,0,0,0
2025-12-03 07:30,91,79,12,0,0,0
2025-12-03 07:45,61,54,7,0,0,0
2025-12-03 08:00,55,39,16,0,0,0
2025-12-03 08:15,20,15,5,0,0,0
2025-12-03 08:30,49,39,10,0,0,0
2025-12-03 08:45,45,31,14,0,0,0
2025-12-03 09:00,22,19,3,0,0,0
2025-12-03 09:15,38,31,7,0,0,0
2025-12-03 09:30,33,26,7,0,0,0
2025-12-03 09:45,46,30,16,0,0,0
2025-12-03 10:00,38,28,10,0,0,0
2025-12-03 10:15,27,20,7,0,0,0
2025-12-03 10:30,37,27,10,0,0,0
2025-12-03 10:45,33,29,4,0,0,0
2025-12-03 11:00,24,16,8,0,0,0
2025-12-03 11:15,25,14,11,0,0,0
2025-12-03 11:30,30,21,9,0,0,0
2025-12-03 11:45,21,14,7,0,0,0
2025-12-03 12:00,20,13,7,0,0,0
2025-12-03 12:15,42,24,18,0,0,0
2025-12-03 12:30,36,17,19,0,0,0
2025-12-03 12:45,25,13,12,0,0,0
2025-12-03 13:00,37,18,19,0,0,0
2025-12-03 13:15,36,13,23,0,0,0
2025-12-03 13:30,46,19,27,0,0,0
2025-12-03 13:45,36,21,15,0,0,0
2025-12-03 14:00,46,19,27,0,0,0
2025-12-03 14:15,42,17,25,0,0,0
2025-12-03 14:30,34,23,11,0,0,0
2025-12-03 14:45,29,19,10,0,0,0
2025-12-03 15:00,30,14,16,0,0,0
2025-12-03 15:15,28,14,14,0,0,0
2025-12-03 15:30,31,11,20,0,0,0
2025-12-03 15:45,44,25,19,0,0,0
2025-12-03 16:00,38,20,18,0,0,0
2025-12-03 16:15,34,14,20,0,0,0
2025-12-03 16:30,45,25,20,0,0,0
2025-12-03 16:45,42,29,13,0,0,0
2025-12-03 17:00,41,23,18,0,0,0
2025-12-03 17:15,48,18,30,0,0,0
2025-12-03 17:30,38,24,14,0,0,0
2025-12-03 17:45,38,23,15,0,0,0
2025-12-03 18:00,39,15,24,0,0,0
2025-12-03 18:15,44,27,17,0,0,0
2025-12-03 18:30,38,13,25,0,0,0
2025-12-03 18:45,33,18,15,0,0,0
2025-12-03 19:00,27,7,20,0,0,0
2025-12-03 19:15,33,14,19,0,0,0
2025-12-03 19:30,19,6,13,0,0,0
2025-12-03 19:45,23,9,14,0,0,0
2025-12-03 20:00,24,8,16,0,0,0
2025-12-03 20:15,16,6,10,0,0,0
2025-12-03 20:30,11,1,10,0,0,0
2025-12-03 20:45,7,1,6,0,0,0
2025-12-03 21:00,8,5,3,0,0,0
2025-12-03 21:15,19,9,10,0,0,0
2025-12-03 21:30,18,6,12,0,0,0
2025-12-03 21:45,12,2,10,0,0,0
2025-12-03 22:00,10,3,7,0,0,0
2025-12-03 22:15,7,1,6,0,0,0
2025-12-03 22:30,6,1,5,0,0,0
2025-12-03 22:45,5,1,4,0,0,0
2025-12-03 23:00,13,10,3,0,0,0
2025-12-03 23:15,6,2,4,0,0,0
2025-12-03 23:30,7,6,1,0,0,0
2025-12-03 23:45,8,4,4,0,0,0
2025-12-04 00:00,12,7,5,0,0,0
2025-12-04 00:15,3,1,2,0,0,0
2025-12-04 00:30,0,0,0,0,0,0
2025-12-04 00:45,2,1,1,0,0,0
2025-12-04 01:00,2,0,2,0,0,0
2025-12-04 01:15,3,0,3,0,0,0
2025-12-04 01:30,1,1,0,0,0,0
2025-12-04 01:45,0,0,0,0,0,0
2025-12-04 02:00,3,0,3,0,0,0
2025-12-04 02:15,1,0,1,0,0,0
2025-12-04 02:30,1,0,1,0,0,0
2025-12-04 02:45,1,0,1,0,0,0
2025-12-04 03:00,0,0,0,0,0,0
2025-12-04 03:15,0,0,0,0,0,0
2025-12-04 03:30,0,0,0,0,0,0
2025-12-04 03:45,0,0,0,0,0,0
2025-12-04 04:00,0,0,0,0,0,0
2025-12-04 04:15,1,0,1,0,0,0
2025-12-04 04:30,0,0,0,0,0,0
2025-12-04 04:45,2,2,0,0,0,0
2025-12-04 05:00,1,1,0,0,0,0
2025-12-04 05:15,4,4,0,0,0,0
2025-12-04 05:30,1,1,0,0,0,0
2025-12-04 05:45,3,3,0,0,0,0
2025-12-04 06:00,5,5,0,0,0,0
2025-12-04 06:15,10,9,1,0,0,0
2025-12-04 06:30,14,13,1,0,0,0
2025-12-04 06:45,13,12,1,0,0,0
2025-12-04 07:00,16,14,2,0,0,0
2025-12-04 07:15,45,37,8,0,0,0
2025-12-04 07:30,77,72,5,0,0,0
2025-12-04 07:45,62,42,20,0,0,0
2025-12-04 08:00,51,34,17,0,0,0
2025-12-04 08:15,38,32,6,0,0,0
2025-12-04 08:30,31,20,11,0,0,0
2025-12-04 08:45,20,15,5,0,0,0
2025-12-04 09:00,33,22,11,0,0,0
2025-12-04 09:15,16,14,2,0,0,0
2025-12-04 09:30,19,14,5,0,0,0
2025-12-04 09:45,37,27,10,0,0,0
2025-12-04 10:00,29,22,7,0,0,0
2025-12-04 10:15,20,11,9,0,0,0
2025-12-04 10:30,22,17,5,0,0,0
2025-12-04 10:45,16,7,9,0,0,0
2025-12-04 11:00,26,16,10,0,0,0
2025-12-04 11:15,28,20,8,0,0,0
2025-12-04 11:30,26,16,10,0,0,0
2025-12-04 11:45,32,24,8,0,0,0
2025-12-04 12:00,25,13,12,0,0,0
2025-12-04 12:15,23,7,16,0,0,0
2025-12-04 12:30,22,13,9,0,0,0
2025-12-04 12:45,36,19,17,0,0,0
2025-12-04 13:00,48,12,36,0,0,0
2025-12-04 13:15,11,1,10,0,0,0
2025-12-04 13:30,31,17,14,0,0,0
2025-12-04 13:45,42,21,21,0,0,0
2025-12-04 14:00,37,15,22,0,0,0
2025-12-04 14:15,25,20,5,0,0,0
2025-12-04 14:30,30,14,16,0,0,0
2025-12-04 14:45,36,18,18,0,0,0
2025-12-04 15:00,43,24,19,0,0,0
2025-12-04 15:15,37,16,21,0,0,0
2025-12-04 15:30,34,16,18,0,0,0
2025-12-04 15:45,56,37,19,0,0,0
2025-12-04 16:00,38,17,21,0,0,0
2025-12-04 16:15,52,28,24,0,0,0
2025-12-04 16:30,44,22,22,0,0,0
2025-12-04 16:45,36,25,11,0,0,0
2025-12-04 17:00,50,26,24,0,0,0
2025-12-04 17:15,37,25,12,0,0,0
2025-12-04 17:30,38,17,21,0,0,0
2025-12-04 17:45,45,24,21,0,0,0
2025-12-04 18:00,38,16,22,0,0,0
2025-12-04 18:15,43,17,26,0,0,0
2025-12-04 18:30,38,15,23,0,0,0
2025-12-04 18:45,28,14,14,0,0,0
2025-12-04 19:00,19,8,11,0,0,0
2025-12-04 19:15,32,13,19,0,0,0
2025-12-04 19:30,12,7,5,0,0,0
2025-12-04 19:45,28,10,18,0,0,0
2025-12-04 20:00,29,6,23,0,0,0
2025-12-04 20:15,20,4,16,0,0,0
2025-12-04 20:30,8,3,5,0,0,0
2025-12-04 20:45,8,3,5,0,0,0
2025-12-04 21:00,10,2,8,0,0,0
2025-12-04 21:15,10,0,10,0,0,0
2025-12-04 21:30,6,1,5,0,0,0
2025-12-04 21:45,17,0,17,0,0,0
2025-12-04 22:00,5,2,3,0,0,0
2025-12-04 22:15,11,2,9,0,0,0
2025-12-04 22:30,15,2,13,0,0,0
2025-12-04 22:45,9,2,7,0,0,0
2025-12-04 23:00,5,1,4,0,0,0
2025-12-04 23:15,6,0,6,0,0,0
2025-12-04 23:30,1,0,1,0,0,0
2025-12-04 23:45,14,6,8,0,0,0
2025-12-05 00:00,0,0,0,0,0,0
2025-12-05 00:15,0,0,0,0,0,0
2025-12-05 00:30,0,0,0,0,0,0
2025-12-05 00:45,2,0,2,0,0,0
2025-12-05 01:00,3,1,2,0,0,0
2025-12-05 01:15,2,2,0,0,0,0
2025-12-05 01:30,1,0,1,0,0,0
2025-12-05 01:45,0,0,0,0,0,0
2025-12-05 02:00,0,0,0,0,0,0
2025-12-05 02:15,0,0,0,0,0,0
2025-12-05 02:30,0,0,0,0,0,0
2025-12-05 02:45,0,0,0,0,0,0
2025-12-05 03:00,0,0,0,0,0,0
2025-12-05 03:15,0,0,0,0,0,0
2025-12-05 03:30,0,0,0,0,0,0
2025-12-05 03:45,0,0,0,0,0,0
2025-12-05 04:00,0,0,0,0,0,0
2025-12-05 04:15,0,0,0,0,0,0
2025-12-05 04:30,0,0,0,0,0,0
2025-12-05 04:45,1,1,0,0,0,0
2025-12-05 05:00,1,1,0,0,0,0
2025-12-05 05:15,1,1,0,0,0,0
2025-12-05 05:30,3,3,0,0,0,0
2025-12-05 05:45,1,1,0,0,0,0
2025-12-05 06:00,4,4,0,0,0,0
2025-12-05 06:15,10,10,0,0,0,0
2025-12-05 06:30,11,11,0,0,0,0
2025-12-05 06:45,14,13,1,0,0,0
2025-12-05 07:00,17,16,1,0,0,0
2025-12-05 07:15,33,30,3,0,0,0
2025-12-05 07:30,64,58,6,0,0,0
2025-12-05 07:45,37,29,8,0,0,0
2025-12-05 08:00,37,28,9,0,0,0
2025-12-05 08:15,28,20,8,0,0,0
2025-12-05 08:30,25,19,6,0,0,0
2025-12-05 08:45,31,25,6,0,0,0
2025-12-05 09:00,21,16,5,0,0,0
2025-12-05 09:15,21,15,6,0,0,0
2025-12-05 09:30,28,19,9,0,0,0
2025-12-05 09:45,54,37,17,0,0,0
2025-12-05 10:00,20,13,7,0,0,0
2025-12-05 10:15,41,23,18,0,0,0
2025-12-05 10:30,16,9,7,0,0,0
2025-12-05 10:45,22,19,3,0,0,0
2025-12-05 11:00,27,17,10,0,0,0
2025-12-05 11:15,25,12,13,0,0,0
2025-12-05 11:30,29,13,16,0,0,0
2025-12-05 11:45,42,32,10,0,0,0
2025-12-05 12:00,23,9,14,0,0,0
2025-12-05 12:15,22,13,9,0,0,0
2025-12-05 12:30,22,10,12,0,0,0
2025-12-05 12:45,33,21,12,0,0,0
2025-12-05 13:00,41,18,23,0,0,0
2025-12-05 13:15,33,13,20,0,0,0
2025-12-05 13:30,32,13,19,0,0,0
2025-12-05 13:45,24,10,14,0,0,0
2025-12-05 14:00,35,15,20,0,0,0
2025-12-05 14:15,38,25,13,0,0,0
2025-12-05 14:30,32,15,17,0,0,0
2025-12-05 14:45,39,21,18,0,0,0
2025-12-05 15:00,35,20,15,0,0,0
2025-12-05 15:15,47,26,21,0,0,0
2025-12-05 15:30,31,15,16,0,0,0
2025-12-05 15:45,50,27,23,0,0,0
2025-12-05 16:00,29,17,12,0,0,0
2025-12-05 16:15,22,13,9,0,0,0
2025-12-05 16:30,36,20,16,0,0,0
2025-12-05 16:45,26,14,12,0,0,0
2025-12-05 17:00,29,17,12,0,0,0
2025-12-05 17:15,38,26,12,0,0,0
2025-12-05 17:30,27,15,12,0,0,0
2025-12-05 17:45,42,27,15,0,0,0
2025-12-05 18:00,37,29,8,0,0,0
2025-12-05 18:15,38,23,15,0,0,0
2025-12-05 18:30,27,11,16,0,0,0
2025-12-05 18:45,36,20,16,0,0,0
2025-12-05 19:00,22,12,10,0,0,0
2025-12-05 19:15,20,15,5,0,0,0
2025-12-05 19:30,10,5,5,0,0,0
2025-12-05 19:45,21,12,9,0,0,0
2025-12-05 20:00,9,1,8,0,0,0
2025-12-05 20:15,9,1,8,0,0,0
2025-12-05 20:30,9,2,7,0,0,0
2025-12-05 20:45,12,5,7,0,0,0
2025-12-05 21:00,9,4,5,0,0,0
2025-12-05 21:15,11,1,10,0,0,0
2025-12-05 21:30,3,1,2,0,0,0
2025-12-05 21:45,6,1,5,0,0,0
2025-12-05 22:00,3,0,3,0,0,0
2025-12-05 22:15,9,2,7,0,0,0
2025-12-05 22:30,4,0,4,0,0,0
2025-12-05 22:45,10,1,9,0,0,0
2025-12-05 23:00,12,3,9,0,0,0
2025-12-05 23:15,7,0,7,0,0,0
2025-12-05 23:30,8,0,8,0,0,0
2025-12-05 23:45,7,0,7,0,0,0
2025-12-06 00:00,5,0,5,0,0,0
2025-12-06 00:15,3,0,3,0,0,0
2025-12-06 00:30,5,0,5,0,0,0
2025-12-06 00:45,2,0,2,0,0,0
2025-12-06 01:00,3,0,3,0,0,0
2025-12-06 01:15,5,0,5,0,0,0
2025-12-06 01:30,4,1,3,0,0,0
2025-12-06 01:45,0,0,0,0,0,0
2025-12-06 02:00,4,0,4,0,0,0
2025-12-06 02:15,3,3,0,0,0,0
2025-12-06 02:30,6,0,6,0,0,0
2025-12-06 02:45,1,0,1,0,0,0
2025-12-06 03:00,0,0,0,0,0,0
2025-12-06 03:15,3,0,3,0,0,0
2025-12-06 03:30,1,0,1,0,0,0
2025-12-06 03:45,1,0,1,0,0,0
2025-12-06 04:00,0,0,0,0,0,0
2025-12-06 04:15,1,1,0,0,0,0
2025-12-06 04:30,1,0,1,0,0,0
2025-12-06 04:45,0,0,0,0,0,0
2025-12-06 05:00,0,0,0,0,0,0
2025-12-06 05:15,0,0,0,0,0,0
2025-12-06 05:30,2,2,0,0,0,0
2025-12-06 05:45,1,1,0,0,0,0
2025-12-06 06:00,1,1,0,0,0,0
2025-12-06 06:15,4,4,0,0,0,0
2025-12-06 06:30,1,1,0,0,0,0
2025-12-06 06:45,3,3,0,0,0,0
2025-12-06 07:00,2,0,2,0,0,0
2025-12-06 07:15,11,10,1,0,0,0
2025-12-06 07:30,12,9,3,0,0,0
2025-12-06 07:45,12,5,7,0,0,0
2025-12-06 08:00,12,4,8,0,0,0
2025-12-06 08:15,13,10,3,0,0,0
2025-12-06 08:30,6,6,0,0,0,0
2025-12-06 08:45,11,7,4,0,0,0
2025-12-06 09:00,11,10,1,0,0,0
2025-12-06 09:15,16,13,3,0,0,0
2025-12-06 09:30,20,17,3,0,0,0
2025-12-06 09:45,28,23,5,0,0,0
2025-12-06 10:00,29,21,8,0,0,0
2025-12-06 10:15,24,20,4,0,0,0
2025-12-06 10:30,27,18,9,0,0,0
2025-12-06 10:45,32,26,6,0,0,0
2025-12-06 11:00,18,10,8,0,0,0
2025-12-06 11:15,25,17,8,0,0,0
2025-12-06 11:30,20,17,3,0,0,0
2025-12-06 11:45,26,15,11,0,0,0
2025-12-06 12:00,20,11,9,0,0,0
2025-12-06 12:15,16,11,5,0,0,0
2025-12-06 12:30,20,14,6,0,0,0
2025-12-06 12:45,38,23,15,0,0,0
2025-12-06 13:00,34,23,11,0,0,0
2025-12-06 13:15,24,20,4,0,0,0
2025-12-06 13:30,33,19,14,0,0,0
2025-12-06 13:45,41,27,14,0,0,0
2025-12-06 14:00,37,21,16,0,0,0
2025-12-06 14:15,23,17,6,0,0,0
2025-12-06 14:30,28,16,12,0,0,0
2025-12-06 14:45,30,16,14,0,0,0
2025-12-06 15:00,19,10,9,0,0,0
2025-12-06 15:15,38,22,16,0,0,0
2025-12-06 15:30,19,13,6,0,0,0
2025-12-06 15:45,31,12,19,0,0,0
2025-12-06 16:00,34,21,13,0,0,0
2025-12-06 16:15,23,16,7,0,0,0
2025-12-06 16:30,16,12,4,0,0,0
2025-12-06 16:45,12,8,4,0,0,0
2025-12-06 17:00,14,5,9,0,0,0
2025-12-06 17:15,19,6,13,0,0,0
2025-12-06 17:30,21,12,9,0,0,0
2025-12-06 17:45,22,12,10,0,0,0
2025-12-06 18:00,10,8,2,0,0,0
2025-12-06 18:15,17,6,11,0,0,0
2025-12-06 18:30,8,6,2,0,0,0
2025-12-06 18:45,10,6,4,0,0,0
2025-12-06 19:00,18,6,12,0,0,0
2025-12-06 19:15,13,7,6,0,0,0
2025-12-06 19:30,24,12,12,0,0,0
2025-12-06 19:45,3,2,1,0,0,0
2025-12-06 20:00,12,4,8,0,0,0
2025-12-06 20:15,9,6,3,0,0,0
2025-12-06 20:30,0,0,0,0,0,0
2025-12-06 20:45,9,5,4,0,0,0
2025-12-06 21:00,9,6,3,0,0,0
2025-12-06 21:15,16,10,6,0,0,0
2025-12-06 21:30,10,1,9,0,0,0
2025-12-06 21:45,8,1,7,0,0,0
2025-12-06 22:00,4,0,4,0,0,0
2025-12-06 22:15,6,0,6,0,0,0
2025-12-06 22:30,7,2,5,0,0,0
2025-12-06 22:45,6,1,5,0,0,0
2025-12-06 23:00,5,0,5,0,0,0
2025-12-06 23:15,8,7,1,0,0,0
2025-12-06 23:30,1,0,1,0,0,0
2025-12-06 23:45,11,5,6,0,0,0
2025-12-07 00:00,4,0,4,0,0,0
2025-12-07 00:15,4,0,4,0,0,0
2025-12-07 00:30,1,0,1,0,0,0
2025-12-07 00:45,4,0,4,0,0,0
2025-12-07 01:00,1,0,1,0,0,0
2025-12-07 01:15,8,6,2,0,0,0
2025-12-07 01:30,1,0,1,0,0,0
2025-12-07 01:45,3,1,2,0,0,0
2025-12-07 02:00,1,0,1,0,0,0
2025-12-07 02:15,7,5,2,0,0,0
2025-12-07 02:30,4,0,4,0,0,0
2025-12-07 02:45,2,1,1,0,0,0
2025-12-07 03:00,0,0,0,0,0,0
2025-12-07 03:15,5,0,5,0,0,0
2025-12-07 03:30,5,5,0,0,0,0
2025-12-07 03:45,1,0,1,0,0,0
2025-12-07 04:00,1,1,0,0,0,0
2025-12-07 04:15,0,0,0,0,0,0
2025-12-07 04:30,0,0,0,0,0,0
2025-12-07 04:45,0,0,0,0,0,0
2025-12-07 05:00,0,0,0,0,0,0
2025-12-07 05:15,0,0,0,0,0,0
2025-12-07 05:30,2,2,0,0,0,0
2025-12-07 05:45,1,1,0,0,0,0
2025-12-07 06:00,0,0,0,0,0,0
