Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),353306596 (Kanalpromenade Fahrräder Richtung Osttor),353306597 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status,353306596-status,353306597-status
2023-10-01 14:15,66,16,27,23,0,,,0,0,0,0,0,,
2023-10-01 14:30,95,13,41,40,1,,,0,0,0,0,0,,
2023-10-01 14:45,111,16,52,42,1,,,0,0,0,0,0,,
2023-10-01 15:00,98,13,49,33,3,,,0,0,0,0,0,,
2023-10-01 15:15,106,13,59,34,0,,,0,0,0,0,0,,
2023-10-01 15:30,64,9,38,14,3,,,0,0,0,0,0,,
2023-10-01 15:45,82,13,37,29,3,,,0,0,0,0,0,,
2023-10-01 16:00,100,20,51,27,2,,,0,0,0,0,0,,
2023-10-01 16:15,72,8,44,19,1,,,0,0,0,0,0,,
2023-10-01 16:30,65,4,44,17,0,,,0,0,0,0,0,,
2023-10-01 16:45,74,9,45,18,2,,,0,0,0,0,0,,
2023-10-01 17:00,59,13,30,15,1,,,0,0,0,0,0,,
2023-10-01 17:15,81,12,43,23,3,,,0,0,0,0,0,,
2023-10-01 17:30,46,0,27,17,2,,,0,0,0,0,0,,
2023-10-01 17:45,46,6,19,21,0,,,0,0,0,0,0,,
2023-10-01 18:00,37,5,21,11,0,,,0,0,0,0,0,,
2023-10-01 18:15,30,5,15,10,0,,,0,0,0,0,0,,
2023-10-01 18:30,23,2,10,11,0,,,0,0,0,0,0,,
2023-10-01 18:45,26,3,19,3,1,,,0,0,0,0,0,,
2023-10-01 19:00,21,4,11,5,1,,,0,0,0,0,0,,
2023-10-01 19:15,21,4,9,7,1,,,0,0,0,0,0,,
2023-10-01 19:30,7,1,4,2,0,,,0,0,0,0,0,,
2023-10-01 19:45,18,3,8,5,2,,,0,0,0,0,0,,
2023-10-01 20:00,14,1,8,5,0,,,0,0,0,0,0,,
2023-10-01 20:15,7,0,2,5,0,,,0,0,0,0,0,,
2023-10-01 20:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-01 20:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-01 21:00,2,0,2,0,0,,,0,0,0,0,0,,
2023-10-01 21:15,3,0,3,0,0,,,0,0,0,0,0,,
2023-10-01 21:30,2,0,2,0,0,,,0,0,0,0,0,,
2023-10-01 21:45,3,1,1,1,0,,,0,0,0,0,0,,
2023-10-01 22:00,3,2,0,1,0,,,0,0,0,0,0,,
2023-10-01 22:15,4,1,2,1,0,,,0,0,0,0,0,,
2023-10-01 22:30,2,0,1,1,0,,,0,0,0,0,0,,
2023-10-01 22:45,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-01 23:00,6,2,0,4,0,,,0,0,0,0,0,,
2023-10-01 23:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-01 23:30,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-01 23:45,1,1,0,0,0,,,0,0,0,0,0,,
2023-10-02 00:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-02 00:15,2,0,0,2,0,,,0,0,0,0,0,,
2023-10-02 00:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 00:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 01:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 01:15,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-02 01:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 01:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 02:15,1,1,0,0,0,,,0,0,0,0,0,,
2023-10-02 02:30,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-02 02:45,2,1,1,0,0,,,0,0,0,0,0,,
2023-10-02 03:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 03:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-02 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 04:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-02 04:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 05:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-02 05:15,2,1,1,0,0,,,0,0,0,0,0,,
2023-10-02 05:30,8,0,7,1,0,,,0,0,0,0,0,,
2023-10-02 05:45,7,0,6,1,0,,,0,0,0,0,0,,
2023-10-02 06:00,5,0,4,1,0,,,0,0,0,0,0,,
2023-10-02 06:15,6,0,4,2,0,,,0,0,0,0,0,,
2023-10-02 06:30,17,1,15,1,0,,,0,0,0,0,0,,
2023-10-02 06:45,13,1,8,4,0,,,0,0,0,0,0,,
2023-10-02 07:00,24,1,21,2,0,,,0,0,0,0,0,,
2023-10-02 07:15,18,0,17,1,0,,,0,0,0,0,0,,
2023-10-02 07:30,24,1,18,5,0,,,0,0,0,0,0,,
2023-10-02 07:45,18,0,15,3,0,,,0,0,0,0,0,,
2023-10-02 08:00,20,1,11,8,0,,,0,0,0,0,0,,
2023-10-02 08:15,16,3,9,4,0,,,0,0,0,0,0,,
2023-10-02 08:30,9,0,7,2,0,,,0,0,0,0,0,,
2023-10-02 08:45,13,0,8,5,0,,,0,0,0,0,0,,
2023-10-02 09:00,11,0,10,1,0,,,0,0,0,0,0,,
2023-10-02 09:15,8,1,4,3,0,,,0,0,0,0,0,,
2023-10-02 09:30,15,3,7,5,0,,,0,0,0,0,0,,
2023-10-02 09:45,16,2,7,6,1,,,0,0,0,0,0,,
2023-10-02 10:00,26,3,14,9,0,,,0,0,0,0,0,,
2023-10-02 10:15,31,4,21,6,0,,,0,0,0,0,0,,
2023-10-02 10:30,22,0,20,2,0,,,0,0,0,0,0,,
2023-10-02 10:45,19,6,8,5,0,,,0,0,0,0,0,,
2023-10-02 11:00,38,6,13,18,1,,,0,0,0,0,0,,
2023-10-02 11:15,26,2,16,8,0,,,0,0,0,0,0,,
2023-10-02 11:30,28,8,7,13,0,,,0,0,0,0,0,,
2023-10-02 11:45,35,3,17,15,0,,,0,0,0,0,0,,
2023-10-02 12:00,39,4,25,8,2,,,0,0,0,0,0,,
2023-10-02 12:15,37,3,22,12,0,,,0,0,0,0,0,,
2023-10-02 12:30,26,2,15,8,1,,,0,0,0,0,0,,
2023-10-02 12:45,30,4,19,7,0,,,0,0,0,0,0,,
2023-10-02 13:00,38,5,24,9,0,,,0,0,0,0,0,,
2023-10-02 13:15,43,5,17,21,0,,,0,0,0,0,0,,
2023-10-02 13:30,44,5,25,14,0,,,0,0,0,0,0,,
2023-10-02 13:45,48,9,15,24,0,,,0,0,0,0,0,,
2023-10-02 14:00,44,4,22,18,0,,,0,0,0,0,0,,
2023-10-02 14:15,39,3,17,18,1,,,0,0,0,0,0,,
2023-10-02 14:30,56,5,27,24,0,,,0,0,0,0,0,,
2023-10-02 14:45,32,4,13,15,0,,,0,0,0,0,0,,
2023-10-02 15:00,40,9,17,14,0,,,0,0,0,0,0,,
2023-10-02 15:15,45,10,14,21,0,,,0,0,0,0,0,,
2023-10-02 15:30,63,5,39,18,1,,,0,0,0,0,0,,
2023-10-02 15:45,51,8,23,19,1,,,0,0,0,0,0,,
2023-10-02 16:00,40,5,20,15,0,,,0,0,0,0,0,,
2023-10-02 16:15,41,2,19,20,0,,,0,0,0,0,0,,
2023-10-02 16:30,62,7,24,28,3,,,0,0,0,0,0,,
2023-10-02 16:45,55,11,24,19,1,,,0,0,0,0,0,,
2023-10-02 17:00,45,7,19,19,0,,,0,0,0,0,0,,
2023-10-02 17:15,53,8,28,17,0,,,0,0,0,0,0,,
2023-10-02 17:30,34,5,19,10,0,,,0,0,0,0,0,,
2023-10-02 17:45,29,3,13,12,1,,,0,0,0,0,0,,
2023-10-02 18:00,40,6,21,13,0,,,0,0,0,0,0,,
2023-10-02 18:15,27,5,7,15,0,,,0,0,0,0,0,,
2023-10-02 18:30,17,1,7,9,0,,,0,0,0,0,0,,
2023-10-02 18:45,19,3,11,5,0,,,0,0,0,0,0,,
2023-10-02 19:00,24,5,11,8,0,,,0,0,0,0,0,,
2023-10-02 19:15,15,4,6,5,0,,,0,0,0,0,0,,
2023-10-02 19:30,19,4,10,5,0,,,0,0,0,0,0,,
2023-10-02 19:45,8,0,7,0,1,,,0,0,0,0,0,,
2023-10-02 20:00,7,2,5,0,0,,,0,0,0,0,0,,
2023-10-02 20:15,5,3,0,2,0,,,0,0,0,0,0,,
2023-10-02 20:30,2,1,1,0,0,,,0,0,0,0,0,,
2023-10-02 20:45,10,2,6,2,0,,,0,0,0,0,0,,
2023-10-02 21:00,3,1,0,2,0,,,0,0,0,0,0,,
2023-10-02 21:15,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-02 21:30,5,0,4,0,1,,,0,0,0,0,0,,
2023-10-02 21:45,3,1,1,1,0,,,0,0,0,0,0,,
2023-10-02 22:00,4,1,2,1,0,,,0,0,0,0,0,,
2023-10-02 22:15,4,0,2,1,1,,,0,0,0,0,0,,
2023-10-02 22:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-02 22:45,2,1,1,0,0,,,0,0,0,0,0,,
2023-10-02 23:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-02 23:15,6,2,2,2,0,,,0,0,0,0,0,,
2023-10-02 23:30,2,2,0,0,0,,,0,0,0,0,0,,
2023-10-02 23:45,3,0,1,2,0,,,0,0,0,0,0,,
2023-10-03 00:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-03 00:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 00:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-03 00:45,1,1,0,0,0,,,0,0,0,0,0,,
2023-10-03 01:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 01:15,2,1,0,1,0,,,0,0,0,0,0,,
2023-10-03 01:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 01:45,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-03 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 02:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-03 03:00,5,2,0,3,0,,,0,0,0,0,0,,
2023-10-03 03:15,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-03 03:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 03:45,2,0,2,0,0,,,0,0,0,0,0,,
2023-10-03 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 04:15,4,3,0,1,0,,,0,0,0,0,0,,
2023-10-03 04:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 04:45,3,1,1,1,0,,,0,0,0,0,0,,
2023-10-03 05:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 05:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 05:30,1,1,0,0,0,,,0,0,0,0,0,,
2023-10-03 05:45,2,0,1,1,0,,,0,0,0,0,0,,
2023-10-03 06:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 06:15,1,1,0,0,0,,,0,0,0,0,0,,
2023-10-03 06:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-03 06:45,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-03 07:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 07:15,3,0,1,2,0,,,0,0,0,0,0,,
2023-10-03 07:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 07:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-03 08:00,2,2,0,0,0,,,0,0,0,0,0,,
2023-10-03 08:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 08:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 08:45,6,0,2,4,0,,,0,0,0,0,0,,
2023-10-03 09:00,9,0,5,4,0,,,0,0,0,0,0,,
2023-10-03 09:15,4,0,4,0,0,,,0,0,0,0,0,,
2023-10-03 09:30,6,0,5,1,0,,,0,0,0,0,0,,
2023-10-03 09:45,9,0,7,2,0,,,0,0,0,0,0,,
2023-10-03 10:00,16,6,6,4,0,,,0,0,0,0,0,,
2023-10-03 10:15,9,2,3,4,0,,,0,0,0,0,0,,
2023-10-03 10:30,10,3,5,2,0,,,0,0,0,0,0,,
2023-10-03 10:45,8,2,3,3,0,,,0,0,0,0,0,,
2023-10-03 11:00,14,2,7,5,0,,,0,0,0,0,0,,
2023-10-03 11:15,8,3,4,1,0,,,0,0,0,0,0,,
2023-10-03 11:30,7,0,3,4,0,,,0,0,0,0,0,,
2023-10-03 11:45,7,1,4,2,0,,,0,0,0,0,0,,
2023-10-03 12:00,10,1,6,2,1,,,0,0,0,0,0,,
2023-10-03 12:15,13,2,6,5,0,,,0,0,0,0,0,,
2023-10-03 12:30,8,0,6,2,0,,,0,0,0,0,0,,
2023-10-03 12:45,11,3,3,5,0,,,0,0,0,0,0,,
2023-10-03 13:00,9,0,6,2,1,,,0,0,0,0,0,,
2023-10-03 13:15,8,0,7,1,0,,,0,0,0,0,0,,
2023-10-03 13:30,8,1,5,2,0,,,0,0,0,0,0,,
2023-10-03 13:45,3,0,2,1,0,,,0,0,0,0,0,,
2023-10-03 14:00,8,2,1,5,0,,,0,0,0,0,0,,
2023-10-03 14:15,9,2,3,4,0,,,0,0,0,0,0,,
2023-10-03 14:30,16,3,8,5,0,,,0,0,0,0,0,,
2023-10-03 14:45,11,1,6,4,0,,,0,0,0,0,0,,
2023-10-03 15:00,11,1,7,3,0,,,0,0,0,0,0,,
2023-10-03 15:15,11,0,6,5,0,,,0,0,0,0,0,,
2023-10-03 15:30,8,0,4,4,0,,,0,0,0,0,0,,
2023-10-03 15:45,4,0,3,1,0,,,0,0,0,0,0,,
2023-10-03 16:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-03 16:15,4,2,0,2,0,,,0,0,0,0,0,,
2023-10-03 16:30,2,0,1,1,0,,,0,0,0,0,0,,
2023-10-03 16:45,5,1,2,2,0,,,0,0,0,0,0,,
2023-10-03 17:00,3,1,0,2,0,,,0,0,0,0,0,,
2023-10-03 17:15,4,1,3,0,0,,,0,0,0,0,0,,
2023-10-03 17:30,13,0,6,6,1,,,0,0,0,0,0,,
2023-10-03 17:45,9,4,1,4,0,,,0,0,0,0,0,,
2023-10-03 18:00,14,1,9,3,1,,,0,0,0,0,0,,
2023-10-03 18:15,4,0,1,3,0,,,0,0,0,0,0,,
2023-10-03 18:30,7,1,3,2,1,,,0,0,0,0,0,,
2023-10-03 18:45,9,1,5,3,0,,,0,0,0,0,0,,
2023-10-03 19:00,11,1,5,5,0,,,0,0,0,0,0,,
2023-10-03 19:15,4,0,4,0,0,,,0,0,0,0,0,,
2023-10-03 19:30,6,0,3,3,0,,,0,0,0,0,0,,
2023-10-03 19:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 20:00,4,2,1,1,0,,,0,0,0,0,0,,
2023-10-03 20:15,2,1,1,0,0,,,0,0,0,0,0,,
2023-10-03 20:30,2,0,2,0,0,,,0,0,0,0,0,,
2023-10-03 20:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 21:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-03 21:15,3,1,0,2,0,,,0,0,0,0,0,,
2023-10-03 21:30,1,0,0,0,1,,,0,0,0,0,0,,
2023-10-03 21:45,2,1,1,0,0,,,0,0,0,0,0,,
2023-10-03 22:00,8,4,0,4,0,,,0,0,0,0,0,,
2023-10-03 22:15,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-03 22:30,2,0,1,0,1,,,0,0,0,0,0,,
2023-10-03 22:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 23:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-03 23:15,2,2,0,0,0,,,0,0,0,0,0,,
2023-10-03 23:30,2,0,1,1,0,,,0,0,0,0,0,,
2023-10-03 23:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-04 00:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-04 00:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 00:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 00:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 01:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 01:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 01:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 01:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 03:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 03:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 04:15,1,0,1,0,0,,,0,0,0,0,0,,
2023-10-04 04:30,2,0,1,1,0,,,0,0,0,0,0,,
2023-10-04 04:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 05:00,2,0,1,1,0,,,0,0,0,0,0,,
2023-10-04 05:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 05:30,9,0,7,2,0,,,0,0,0,0,0,,
2023-10-04 05:45,8,0,6,2,0,,,0,0,0,0,0,,
2023-10-04 06:00,8,0,6,2,0,,,0,0,0,0,0,,
2023-10-04 06:15,9,1,7,1,0,,,0,0,0,0,0,,
2023-10-04 06:30,21,0,19,1,1,,,0,0,0,0,0,,
2023-10-04 06:45,22,0,18,4,0,,,0,0,0,0,0,,
2023-10-04 07:00,24,0,19,5,0,,,0,0,0,0,0,,
2023-10-04 07:15,30,0,25,5,0,,,0,0,0,0,0,,
2023-10-04 07:30,35,2,27,6,0,,,0,0,0,0,0,,
2023-10-04 07:45,28,0,20,8,0,,,0,0,0,0,0,,
2023-10-04 08:00,23,2,15,6,0,,,0,0,0,0,0,,
2023-10-04 08:15,20,0,13,7,0,,,0,0,0,0,0,,
2023-10-04 08:30,17,0,10,7,0,,,0,0,0,0,0,,
2023-10-04 08:45,18,0,11,7,0,,,0,0,0,0,0,,
2023-10-04 09:00,11,1,7,3,0,,,0,0,0,0,0,,
2023-10-04 09:15,11,0,8,3,0,,,0,0,0,0,0,,
2023-10-04 09:30,8,0,4,4,0,,,0,0,0,0,0,,
2023-10-04 09:45,12,1,10,1,0,,,0,0,0,0,0,,
2023-10-04 10:00,19,4,7,8,0,,,0,0,0,0,0,,
2023-10-04 10:15,15,4,11,0,0,,,0,0,0,0,0,,
2023-10-04 10:30,20,3,14,3,0,,,0,0,0,0,0,,
2023-10-04 10:45,12,0,9,3,0,,,0,0,0,0,0,,
2023-10-04 11:00,16,1,13,2,0,,,0,0,0,0,0,,
2023-10-04 11:15,17,1,7,9,0,,,0,0,0,0,0,,
2023-10-04 11:30,16,5,6,5,0,,,0,0,0,0,0,,
2023-10-04 11:45,16,2,8,6,0,,,0,0,0,0,0,,
2023-10-04 12:00,14,4,5,5,0,,,0,0,0,0,0,,
2023-10-04 12:15,36,5,14,16,1,,,0,0,0,0,0,,
2023-10-04 12:30,27,2,16,8,1,,,0,0,0,0,0,,
2023-10-04 12:45,22,3,14,4,1,,,0,0,0,0,0,,
2023-10-04 13:00,18,1,11,6,0,,,0,0,0,0,0,,
2023-10-04 13:15,22,5,4,13,0,,,0,0,0,0,0,,
2023-10-04 13:30,12,3,7,2,0,,,0,0,0,0,0,,
2023-10-04 13:45,20,2,5,13,0,,,0,0,0,0,0,,
2023-10-04 14:00,19,0,13,6,0,,,0,0,0,0,0,,
2023-10-04 14:15,29,3,11,14,1,,,0,0,0,0,0,,
2023-10-04 14:30,29,5,12,12,0,,,0,0,0,0,0,,
2023-10-04 14:45,34,5,17,11,1,,,0,0,0,0,0,,
2023-10-04 15:00,36,7,14,15,0,,,0,0,0,0,0,,
2023-10-04 15:15,41,4,14,23,0,,,0,0,0,0,0,,
2023-10-04 15:30,47,6,28,12,1,,,0,0,0,0,0,,
2023-10-04 15:45,34,7,11,16,0,,,0,0,0,0,0,,
2023-10-04 16:00,43,8,13,22,0,,,0,0,0,0,0,,
2023-10-04 16:15,42,4,14,24,0,,,0,0,0,0,0,,
2023-10-04 16:30,31,3,9,19,0,,,0,0,0,0,0,,
2023-10-04 16:45,37,2,12,23,0,,,0,0,0,0,0,,
2023-10-04 17:00,36,4,11,21,0,,,0,0,0,0,0,,
2023-10-04 17:15,24,1,5,18,0,,,0,0,0,0,0,,
2023-10-04 17:30,47,7,21,19,0,,,0,0,0,0,0,,
2023-10-04 17:45,25,2,11,12,0,,,0,0,0,0,0,,
2023-10-04 18:00,19,1,8,9,1,,,0,0,0,0,0,,
2023-10-04 18:15,26,5,8,12,1,,,0,0,0,0,0,,
2023-10-04 18:30,24,2,13,9,0,,,0,0,0,0,0,,
2023-10-04 18:45,16,2,5,9,0,,,0,0,0,0,0,,
2023-10-04 19:00,17,1,5,11,0,,,0,0,0,0,0,,
2023-10-04 19:15,19,3,11,5,0,,,0,0,0,0,0,,
2023-10-04 19:30,11,2,5,3,1,,,0,0,0,0,0,,
2023-10-04 19:45,6,2,2,2,0,,,0,0,0,0,0,,
2023-10-04 20:00,7,1,3,2,1,,,0,0,0,0,0,,
2023-10-04 20:15,7,0,3,4,0,,,0,0,0,0,0,,
2023-10-04 20:30,7,0,3,2,2,,,0,0,0,0,0,,
2023-10-04 20:45,4,1,1,2,0,,,0,0,0,0,0,,
2023-10-04 21:00,8,2,1,5,0,,,0,0,0,0,0,,
2023-10-04 21:15,4,0,2,2,0,,,0,0,0,0,0,,
2023-10-04 21:30,4,0,2,2,0,,,0,0,0,0,0,,
2023-10-04 21:45,4,2,1,1,0,,,0,0,0,0,0,,
2023-10-04 22:00,4,1,0,3,0,,,0,0,0,0,0,,
2023-10-04 22:15,2,1,0,1,0,,,0,0,0,0,0,,
2023-10-04 22:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-10-04 22:45,3,2,0,1,0,,,0,0,0,0,0,,
2023-10-04 23:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-10-04 23:15,3,0,1,2,0,,,0,0,0,0,0,,
2023-10-04 23:30,2,0,0,2,0,,,0,0,0,0,0,,
2023-10-04 23:45,1,1,0,0,0,,,0,0,0,0,0,,
