Datetime,300037933 (Weißenburg Str.),353413852 (Weißenburg Str. [Bike Stadteinwärts]),353413853 (Weißenburg Str. [Bike Stadtauswärts]),300037933-status,353413852-status,353413853-status
2024-09-01 14:00,19,6,13,0,0,0
2024-09-01 14:15,13,10,3,0,0,0
2024-09-01 14:30,28,12,16,0,0,0
2024-09-01 14:45,15,6,9,0,0,0
2024-09-01 15:00,22,12,10,0,0,0
2024-09-01 15:15,25,13,12,0,0,0
2024-09-01 15:30,11,2,9,0,0,0
2024-09-01 15:45,26,9,17,0,0,0
2024-09-01 16:00,9,4,5,0,0,0
2024-09-01 16:15,25,11,14,0,0,0
2024-09-01 16:30,13,6,7,0,0,0
2024-09-01 16:45,16,4,12,0,0,0
2024-09-01 17:00,13,6,7,0,0,0
2024-09-01 17:15,14,10,4,0,0,0
2024-09-01 17:30,12,3,9,0,0,0
2024-09-01 17:45,22,9,13,0,0,0
2024-09-01 18:00,18,4,14,0,0,0
2024-09-01 18:15,16,4,12,0,0,0
2024-09-01 18:30,9,4,5,0,0,0
2024-09-01 18:45,12,7,5,0,0,0
2024-09-01 19:00,19,11,8,0,0,0
2024-09-01 19:15,17,8,9,0,0,0
2024-09-01 19:30,13,6,7,0,0,0
2024-09-01 19:45,11,4,7,0,0,0
2024-09-01 20:00,18,9,9,0,0,0
2024-09-01 20:15,7,4,3,0,0,0
2024-09-01 20:30,9,6,3,0,0,0
2024-09-01 20:45,7,6,1,0,0,0
2024-09-01 21:00,10,1,9,0,0,0
2024-09-01 21:15,5,1,4,0,0,0
2024-09-01 21:30,9,8,1,0,0,0
2024-09-01 21:45,1,1,0,0,0,0
2024-09-01 22:00,0,0,0,0,0,0
2024-09-01 22:15,8,7,1,0,0,0
2024-09-01 22:30,5,4,1,0,0,0
2024-09-01 22:45,6,3,3,0,0,0
2024-09-01 23:00,0,0,0,0,0,0
2024-09-01 23:15,2,2,0,0,0,0
2024-09-01 23:30,2,2,0,0,0,0
2024-09-01 23:45,2,1,1,0,0,0
2024-09-02 00:00,2,2,0,0,0,0
2024-09-02 00:15,2,2,0,0,0,0
2024-09-02 00:30,1,0,1,0,0,0
2024-09-02 00:45,2,0,2,0,0,0
2024-09-02 01:00,3,3,0,0,0,0
2024-09-02 01:15,0,0,0,0,0,0
2024-09-02 01:30,0,0,0,0,0,0
2024-09-02 01:45,0,0,0,0,0,0
2024-09-02 02:00,0,0,0,0,0,0
2024-09-02 02:15,0,0,0,0,0,0
2024-09-02 02:30,0,0,0,0,0,0
2024-09-02 02:45,0,0,0,0,0,0
2024-09-02 03:00,0,0,0,0,0,0
2024-09-02 03:15,1,0,1,0,0,0
2024-09-02 03:30,0,0,0,0,0,0
2024-09-02 03:45,1,0,1,0,0,0
2024-09-02 04:00,0,0,0,0,0,0
2024-09-02 04:15,0,0,0,0,0,0
2024-09-02 04:30,2,1,1,0,0,0
2024-09-02 04:45,0,0,0,0,0,0
2024-09-02 05:00,2,1,1,0,0,0
2024-09-02 05:15,2,1,1,0,0,0
2024-09-02 05:30,2,1,1,0,0,0
2024-09-02 05:45,1,1,0,0,0,0
2024-09-02 06:00,2,1,1,0,0,0
2024-09-02 06:15,6,4,2,0,0,0
2024-09-02 06:30,14,5,9,0,0,0
2024-09-02 06:45,16,6,10,0,0,0
2024-09-02 07:00,13,4,9,0,0,0
2024-09-02 07:15,55,8,47,0,0,0
2024-09-02 07:30,114,20,94,0,0,0
2024-09-02 07:45,32,10,22,0,0,0
2024-09-02 08:00,21,7,14,0,0,0
2024-09-02 08:15,30,9,21,0,0,0
2024-09-02 08:30,22,6,16,0,0,0
2024-09-02 08:45,21,9,12,0,0,0
2024-09-02 09:00,15,2,13,0,0,0
2024-09-02 09:15,14,3,11,0,0,0
2024-09-02 09:30,16,9,7,0,0,0
2024-09-02 09:45,15,9,6,0,0,0
2024-09-02 10:00,13,6,7,0,0,0
2024-09-02 10:15,6,4,2,0,0,0
2024-09-02 10:30,16,9,7,0,0,0
2024-09-02 10:45,13,7,6,0,0,0
2024-09-02 11:00,16,6,10,0,0,0
2024-09-02 11:15,20,10,10,0,0,0
2024-09-02 11:30,21,6,15,0,0,0
2024-09-02 11:45,17,12,5,0,0,0
2024-09-02 12:00,12,5,7,0,0,0
2024-09-02 12:15,21,14,7,0,0,0
2024-09-02 12:30,31,19,12,0,0,0
2024-09-02 12:45,23,15,8,0,0,0
2024-09-02 13:00,25,18,7,0,0,0
2024-09-02 13:15,23,12,11,0,0,0
2024-09-02 13:30,17,9,8,0,0,0
2024-09-02 13:45,86,78,8,0,0,0
2024-09-02 14:00,17,11,6,0,0,0
2024-09-02 14:15,21,11,10,0,0,0
2024-09-02 14:30,28,15,13,0,0,0
2024-09-02 14:45,23,9,14,0,0,0
2024-09-02 15:00,35,24,11,0,0,0
2024-09-02 15:15,32,20,12,0,0,0
2024-09-02 15:30,25,14,11,0,0,0
2024-09-02 15:45,25,15,10,0,0,0
2024-09-02 16:00,33,21,12,0,0,0
2024-09-02 16:15,31,14,17,0,0,0
2024-09-02 16:30,24,16,8,0,0,0
2024-09-02 16:45,29,18,11,0,0,0
2024-09-02 17:00,24,13,11,0,0,0
2024-09-02 17:15,25,14,11,0,0,0
2024-09-02 17:30,26,11,15,0,0,0
2024-09-02 17:45,24,15,9,0,0,0
2024-09-02 18:00,26,16,10,0,0,0
2024-09-02 18:15,24,13,11,0,0,0
2024-09-02 18:30,29,19,10,0,0,0
2024-09-02 18:45,35,15,20,0,0,0
2024-09-02 19:00,25,13,12,0,0,0
2024-09-02 19:15,18,11,7,0,0,0
2024-09-02 19:30,8,2,6,0,0,0
2024-09-02 19:45,17,11,6,0,0,0
2024-09-02 20:00,8,5,3,0,0,0
2024-09-02 20:15,16,11,5,0,0,0
2024-09-02 20:30,8,6,2,0,0,0
2024-09-02 20:45,9,9,0,0,0,0
2024-09-02 21:00,12,9,3,0,0,0
2024-09-02 21:15,7,4,3,0,0,0
2024-09-02 21:30,7,5,2,0,0,0
2024-09-02 21:45,7,3,4,0,0,0
2024-09-02 22:00,10,4,6,0,0,0
2024-09-02 22:15,10,4,6,0,0,0
2024-09-02 22:30,6,4,2,0,0,0
2024-09-02 22:45,3,1,2,0,0,0
2024-09-02 23:00,2,1,1,0,0,0
2024-09-02 23:15,3,1,2,0,0,0
2024-09-02 23:30,2,1,1,0,0,0
2024-09-02 23:45,1,1,0,0,0,0
2024-09-03 00:00,3,3,0,0,0,0
2024-09-03 00:15,1,0,1,0,0,0
2024-09-03 00:30,0,0,0,0,0,0
2024-09-03 00:45,0,0,0,0,0,0
2024-09-03 01:00,1,1,0,0,0,0
2024-09-03 01:15,2,1,1,0,0,0
2024-09-03 01:30,0,0,0,0,0,0
2024-09-03 01:45,0,0,0,0,0,0
2024-09-03 02:00,1,1,0,0,0,0
2024-09-03 02:15,1,0,1,0,0,0
2024-09-03 02:30,0,0,0,0,0,0
2024-09-03 02:45,0,0,0,0,0,0
2024-09-03 03:00,0,0,0,0,0,0
2024-09-03 03:15,1,0,1,0,0,0
2024-09-03 03:30,0,0,0,0,0,0
2024-09-03 03:45,1,0,1,0,0,0
2024-09-03 04:00,0,0,0,0,0,0
2024-09-03 04:15,0,0,0,0,0,0
2024-09-03 04:30,1,0,1,0,0,0
2024-09-03 04:45,0,0,0,0,0,0
2024-09-03 05:00,3,2,1,0,0,0
2024-09-03 05:15,4,3,1,0,0,0
2024-09-03 05:30,0,0,0,0,0,0
2024-09-03 05:45,2,1,1,0,0,0
2024-09-03 06:00,1,1,0,0,0,0
2024-09-03 06:15,5,1,4,0,0,0
2024-09-03 06:30,10,2,8,0,0,0
2024-09-03 06:45,16,4,12,0,0,0
2024-09-03 07:00,18,8,10,0,0,0
2024-09-03 07:15,37,6,31,0,0,0
2024-09-03 07:30,118,25,93,0,0,0
2024-09-03 07:45,37,16,21,0,0,0
2024-09-03 08:00,35,4,31,0,0,0
2024-09-03 08:15,26,13,13,0,0,0
2024-09-03 08:30,24,7,17,0,0,0
2024-09-03 08:45,25,12,13,0,0,0
2024-09-03 09:00,14,4,10,0,0,0
2024-09-03 09:15,20,10,10,0,0,0
2024-09-03 09:30,19,7,12,0,0,0
2024-09-03 09:45,22,12,10,0,0,0
2024-09-03 10:00,18,9,9,0,0,0
2024-09-03 10:15,19,9,10,0,0,0
2024-09-03 10:30,8,5,3,0,0,0
2024-09-03 10:45,13,7,6,0,0,0
2024-09-03 11:00,14,6,8,0,0,0
2024-09-03 11:15,25,12,13,0,0,0
2024-09-03 11:30,14,9,5,0,0,0
2024-09-03 11:45,21,12,9,0,0,0
2024-09-03 12:00,12,6,6,0,0,0
2024-09-03 12:15,30,17,13,0,0,0
2024-09-03 12:30,34,24,10,0,0,0
2024-09-03 12:45,23,15,8,0,0,0
2024-09-03 13:00,19,13,6,0,0,0
2024-09-03 13:15,26,12,14,0,0,0
2024-09-03 13:30,22,12,10,0,0,0
2024-09-03 13:45,61,52,9,0,0,0
2024-09-03 14:00,33,20,13,0,0,0
2024-09-03 14:15,18,9,9,0,0,0
2024-09-03 14:30,18,5,13,0,0,0
2024-09-03 14:45,33,22,11,0,0,0
2024-09-03 15:00,29,22,7,0,0,0
2024-09-03 15:15,23,13,10,0,0,0
2024-09-03 15:30,27,15,12,0,0,0
2024-09-03 15:45,22,13,9,0,0,0
2024-09-03 16:00,35,20,15,0,0,0
2024-09-03 16:15,28,14,14,0,0,0
2024-09-03 16:30,37,21,16,0,0,0
2024-09-03 16:45,30,17,13,0,0,0
2024-09-03 17:00,28,21,7,0,0,0
2024-09-03 17:15,20,16,4,0,0,0
2024-09-03 17:30,23,17,6,0,0,0
2024-09-03 17:45,34,24,10,0,0,0
2024-09-03 18:00,31,11,20,0,0,0
2024-09-03 18:15,24,13,11,0,0,0
2024-09-03 18:30,25,13,12,0,0,0
2024-09-03 18:45,28,16,12,0,0,0
2024-09-03 19:00,16,11,5,0,0,0
2024-09-03 19:15,13,7,6,0,0,0
2024-09-03 19:30,23,9,14,0,0,0
2024-09-03 19:45,19,10,9,0,0,0
2024-09-03 20:00,27,19,8,0,0,0
2024-09-03 20:15,18,10,8,0,0,0
2024-09-03 20:30,10,7,3,0,0,0
2024-09-03 20:45,9,4,5,0,0,0
2024-09-03 21:00,9,8,1,0,0,0
2024-09-03 21:15,9,6,3,0,0,0
2024-09-03 21:30,11,4,7,0,0,0
2024-09-03 21:45,4,3,1,0,0,0
2024-09-03 22:00,6,4,2,0,0,0
2024-09-03 22:15,9,7,2,0,0,0
2024-09-03 22:30,9,7,2,0,0,0
2024-09-03 22:45,9,7,2,0,0,0
2024-09-03 23:00,6,5,1,0,0,0
2024-09-03 23:15,8,5,3,0,0,0
2024-09-03 23:30,2,2,0,0,0,0
2024-09-03 23:45,1,0,1,0,0,0
2024-09-04 00:00,1,0,1,0,0,0
2024-09-04 00:15,0,0,0,0,0,0
2024-09-04 00:30,4,3,1,0,0,0
2024-09-04 00:45,0,0,0,0,0,0
2024-09-04 01:00,0,0,0,0,0,0
2024-09-04 01:15,0,0,0,0,0,0
2024-09-04 01:30,0,0,0,0,0,0
2024-09-04 01:45,0,0,0,0,0,0
2024-09-04 02:00,0,0,0,0,0,0
2024-09-04 02:15,0,0,0,0,0,0
2024-09-04 02:30,0,0,0,0,0,0
2024-09-04 02:45,0,0,0,0,0,0
2024-09-04 03:00,0,0,0,0,0,0
2024-09-04 03:15,1,0,1,0,0,0
2024-09-04 03:30,0,0,0,0,0,0
2024-09-04 03:45,1,0,1,0,0,0
2024-09-04 04:00,0,0,0,0,0,0
2024-09-04 04:15,0,0,0,0,0,0
2024-09-04 04:30,1,0,1,0,0,0
2024-09-04 04:45,1,0,1,0,0,0
2024-09-04 05:00,2,2,0,0,0,0
2024-09-04 05:15,3,3,0,0,0,0
2024-09-04 05:30,1,0,1,0,0,0
2024-09-04 05:45,6,2,4,0,0,0
2024-09-04 06:00,0,0,0,0,0,0
2024-09-04 06:15,3,1,2,0,0,0
2024-09-04 06:30,9,3,6,0,0,0
2024-09-04 06:45,9,5,4,0,0,0
2024-09-04 07:00,20,6,14,0,0,0
2024-09-04 07:15,43,9,34,0,0,0
2024-09-04 07:30,111,17,94,0,0,0
2024-09-04 07:45,27,14,13,0,0,0
2024-09-04 08:00,27,11,16,0,0,0
2024-09-04 08:15,24,6,18,0,0,0
2024-09-04 08:30,18,3,15,0,0,0
2024-09-04 08:45,22,6,16,0,0,0
2024-09-04 09:00,13,5,8,0,0,0
2024-09-04 09:15,11,0,11,0,0,0
2024-09-04 09:30,15,6,9,0,0,0
2024-09-04 09:45,19,7,12,0,0,0
2024-09-04 10:00,14,7,7,0,0,0
2024-09-04 10:15,12,3,9,0,0,0
2024-09-04 10:30,12,7,5,0,0,0
2024-09-04 10:45,12,3,9,0,0,0
2024-09-04 11:00,10,3,7,0,0,0
2024-09-04 11:15,7,6,1,0,0,0
2024-09-04 11:30,14,11,3,0,0,0
2024-09-04 11:45,16,7,9,0,0,0
2024-09-04 12:00,9,2,7,0,0,0
2024-09-04 12:15,29,25,4,0,0,0
2024-09-04 12:30,17,14,3,0,0,0
2024-09-04 12:45,8,4,4,0,0,0
2024-09-04 13:00,14,11,3,0,0,0
2024-09-04 13:15,14,8,6,0,0,0
2024-09-04 13:30,20,13,7,0,0,0
2024-09-04 13:45,49,40,9,0,0,0
2024-09-04 14:00,26,19,7,0,0,0
2024-09-04 14:15,21,15,6,0,0,0
2024-09-04 14:30,15,10,5,0,0,0
2024-09-04 14:45,20,18,2,0,0,0
2024-09-04 15:00,29,22,7,0,0,0
2024-09-04 15:15,27,18,9,0,0,0
2024-09-04 15:30,30,14,16,0,0,0
2024-09-04 15:45,28,20,8,0,0,0
2024-09-04 16:00,28,18,10,0,0,0
2024-09-04 16:15,20,10,10,0,0,0
2024-09-04 16:30,30,19,11,0,0,0
2024-09-04 16:45,17,12,5,0,0,0
2024-09-04 17:00,22,9,13,0,0,0
2024-09-04 17:15,31,19,12,0,0,0
2024-09-04 17:30,18,6,12,0,0,0
2024-09-04 17:45,41,21,20,0,0,0
2024-09-04 18:00,23,13,10,0,0,0
2024-09-04 18:15,18,16,2,0,0,0
2024-09-04 18:30,24,13,11,0,0,0
2024-09-04 18:45,28,11,17,0,0,0
2024-09-04 19:00,18,10,8,0,0,0
2024-09-04 19:15,13,5,8,0,0,0
2024-09-04 19:30,13,7,6,0,0,0
2024-09-04 19:45,19,9,10,0,0,0
2024-09-04 20:00,12,7,5,0,0,0
2024-09-04 20:15,12,9,3,0,0,0
2024-09-04 20:30,9,7,2,0,0,0
2024-09-04 20:45,19,16,3,0,0,0
2024-09-04 21:00,11,9,2,0,0,0
2024-09-04 21:15,7,6,1,0,0,0
2024-09-04 21:30,12,8,4,0,0,0
2024-09-04 21:45,5,2,3,0,0,0
2024-09-04 22:00,6,2,4,0,0,0
2024-09-04 22:15,6,4,2,0,0,0
2024-09-04 22:30,7,2,5,0,0,0
2024-09-04 22:45,1,1,0,0,0,0
2024-09-04 23:00,3,3,0,0,0,0
2024-09-04 23:15,1,1,0,0,0,0
2024-09-04 23:30,0,0,0,0,0,0
2024-09-04 23:45,0,0,0,0,0,0
2024-09-05 00:00,3,0,3,0,0,0
2024-09-05 00:15,2,2,0,0,0,0
2024-09-05 00:30,3,2,1,0,0,0
2024-09-05 00:45,0,0,0,0,0,0
2024-09-05 01:00,0,0,0,0,0,0
2024-09-05 01:15,2,1,1,0,0,0
2024-09-05 01:30,2,1,1,0,0,0
2024-09-05 01:45,0,0,0,0,0,0
2024-09-05 02:00,0,0,0,0,0,0
2024-09-05 02:15,0,0,0,0,0,0
2024-09-05 02:30,0,0,0,0,0,0
2024-09-05 02:45,1,0,1,0,0,0
2024-09-05 03:00,0,0,0,0,0,0
2024-09-05 03:15,1,0,1,0,0,0
2024-09-05 03:30,0,0,0,0,0,0
2024-09-05 03:45,2,1,1,0,0,0
2024-09-05 04:00,1,0,1,0,0,0
2024-09-05 04:15,0,0,0,0,0,0
2024-09-05 04:30,1,0,1,0,0,0
2024-09-05 04:45,2,0,2,0,0,0
2024-09-05 05:00,1,1,0,0,0,0
2024-09-05 05:15,3,2,1,0,0,0
2024-09-05 05:30,2,1,1,0,0,0
2024-09-05 05:45,2,1,1,0,0,0
2024-09-05 06:00,3,2,1,0,0,0
2024-09-05 06:15,5,2,3,0,0,0
2024-09-05 06:30,9,2,7,0,0,0
2024-09-05 06:45,18,6,12,0,0,0
2024-09-05 07:00,16,5,11,0,0,0
2024-09-05 07:15,51,9,42,0,0,0
2024-09-05 07:30,101,14,87,0,0,0
2024-09-05 07:45,25,8,17,0,0,0
2024-09-05 08:00,27,8,19,0,0,0
2024-09-05 08:15,32,11,21,0,0,0
2024-09-05 08:30,25,8,17,0,0,0
2024-09-05 08:45,26,11,15,0,0,0
2024-09-05 09:00,17,4,13,0,0,0
2024-09-05 09:15,13,5,8,0,0,0
2024-09-05 09:30,19,2,17,0,0,0
2024-09-05 09:45,19,14,5,0,0,0
2024-09-05 10:00,11,7,4,0,0,0
2024-09-05 10:15,15,8,7,0,0,0
2024-09-05 10:30,15,6,9,0,0,0
2024-09-05 10:45,14,3,11,0,0,0
2024-09-05 11:00,14,8,6,0,0,0
2024-09-05 11:15,11,7,4,0,0,0
2024-09-05 11:30,18,11,7,0,0,0
2024-09-05 11:45,21,8,13,0,0,0
2024-09-05 12:00,22,10,12,0,0,0
2024-09-05 12:15,48,40,8,0,0,0
2024-09-05 12:30,29,21,8,0,0,0
2024-09-05 12:45,16,6,10,0,0,0
2024-09-05 13:00,21,12,9,0,0,0
2024-09-05 13:15,22,8,14,0,0,0
2024-09-05 13:30,18,13,5,0,0,0
2024-09-05 13:45,68,58,10,0,0,0
2024-09-05 14:00,23,20,3,0,0,0
2024-09-05 14:15,27,15,12,0,0,0
2024-09-05 14:30,22,12,10,0,0,0
2024-09-05 14:45,33,19,14,0,0,0
2024-09-05 15:00,32,27,5,0,0,0
2024-09-05 15:15,31,24,7,0,0,0
2024-09-05 15:30,32,20,12,0,0,0
2024-09-05 15:45,49,29,20,0,0,0
2024-09-05 16:00,35,27,8,0,0,0
2024-09-05 16:15,43,24,19,0,0,0
2024-09-05 16:30,30,22,8,0,0,0
2024-09-05 16:45,22,13,9,0,0,0
2024-09-05 17:00,42,27,15,0,0,0
2024-09-05 17:15,31,22,9,0,0,0
2024-09-05 17:30,41,19,22,0,0,0
2024-09-05 17:45,31,19,12,0,0,0
2024-09-05 18:00,25,14,11,0,0,0
2024-09-05 18:15,38,25,13,0,0,0
2024-09-05 18:30,25,10,15,0,0,0
2024-09-05 18:45,35,9,26,0,0,0
2024-09-05 19:00,27,15,12,0,0,0
2024-09-05 19:15,21,11,10,0,0,0
2024-09-05 19:30,29,19,10,0,0,0
2024-09-05 19:45,18,5,13,0,0,0
2024-09-05 20:00,32,12,20,0,0,0
2024-09-05 20:15,26,13,13,0,0,0
2024-09-05 20:30,24,17,7,0,0,0
2024-09-05 20:45,14,11,3,0,0,0
2024-09-05 21:00,13,9,4,0,0,0
2024-09-05 21:15,18,11,7,0,0,0
2024-09-05 21:30,6,6,0,0,0,0
2024-09-05 21:45,11,6,5,0,0,0
2024-09-05 22:00,2,1,1,0,0,0
2024-09-05 22:15,13,10,3,0,0,0
2024-09-05 22:30,8,4,4,0,0,0
2024-09-05 22:45,9,7,2,0,0,0
2024-09-05 23:00,3,3,0,0,0,0
2024-09-05 23:15,6,4,2,0,0,0
2024-09-05 23:30,1,1,0,0,0,0
2024-09-05 23:45,2,2,0,0,0,0
2024-09-06 00:00,3,1,2,0,0,0
2024-09-06 00:15,2,1,1,0,0,0
2024-09-06 00:30,0,0,0,0,0,0
2024-09-06 00:45,1,1,0,0,0,0
2024-09-06 01:00,1,1,0,0,0,0
2024-09-06 01:15,3,2,1,0,0,0
2024-09-06 01:30,0,0,0,0,0,0
2024-09-06 01:45,0,0,0,0,0,0
2024-09-06 02:00,1,0,1,0,0,0
2024-09-06 02:15,0,0,0,0,0,0
2024-09-06 02:30,0,0,0,0,0,0
2024-09-06 02:45,0,0,0,0,0,0
2024-09-06 03:00,0,0,0,0,0,0
2024-09-06 03:15,2,0,2,0,0,0
2024-09-06 03:30,0,0,0,0,0,0
2024-09-06 03:45,1,0,1,0,0,0
2024-09-06 04:00,0,0,0,0,0,0
2024-09-06 04:15,0,0,0,0,0,0
2024-09-06 04:30,1,0,1,0,0,0
2024-09-06 04:45,0,0,0,0,0,0
2024-09-06 05:00,4,3,1,0,0,0
2024-09-06 05:15,3,2,1,0,0,0
2024-09-06 05:30,3,1,2,0,0,0
2024-09-06 05:45,2,0,2,0,0,0
2024-09-06 06:00,0,0,0,0,0,0
2024-09-06 06:15,1,0,1,0,0,0
2024-09-06 06:30,18,5,13,0,0,0
2024-09-06 06:45,14,3,11,0,0,0
2024-09-06 07:00,12,6,6,0,0,0
2024-09-06 07:15,55,10,45,0,0,0
2024-09-06 07:30,94,10,84,0,0,0
2024-09-06 07:45,23,15,8,0,0,0
2024-09-06 08:00,16,6,10,0,0,0
2024-09-06 08:15,21,10,11,0,0,0
2024-09-06 08:30,26,11,15,0,0,0
2024-09-06 08:45,23,12,11,0,0,0
2024-09-06 09:00,14,5,9,0,0,0
2024-09-06 09:15,13,6,7,0,0,0
2024-09-06 09:30,17,4,13,0,0,0
2024-09-06 09:45,14,8,6,0,0,0
2024-09-06 10:00,15,3,12,0,0,0
2024-09-06 10:15,12,4,8,0,0,0
2024-09-06 10:30,17,10,7,0,0,0
2024-09-06 10:45,25,15,10,0,0,0
2024-09-06 11:00,14,6,8,0,0,0
2024-09-06 11:15,33,18,15,0,0,0
2024-09-06 11:30,18,11,7,0,0,0
2024-09-06 11:45,17,9,8,0,0,0
2024-09-06 12:00,18,8,10,0,0,0
2024-09-06 12:15,86,74,12,0,0,0
2024-09-06 12:30,34,27,7,0,0,0
2024-09-06 12:45,38,20,18,0,0,0
2024-09-06 13:00,19,9,10,0,0,0
2024-09-06 13:15,31,21,10,0,0,0
2024-09-06 13:30,18,12,6,0,0,0
2024-09-06 13:45,18,11,7,0,0,0
2024-09-06 14:00,27,12,15,0,0,0
2024-09-06 14:15,25,11,14,0,0,0
2024-09-06 14:30,31,13,18,0,0,0
2024-09-06 14:45,43,14,29,0,0,0
2024-09-06 15:00,45,12,33,0,0,0
2024-09-06 15:15,42,21,21,0,0,0
2024-09-06 15:30,50,13,37,0,0,0
2024-09-06 15:45,58,23,35,0,0,0
2024-09-06 16:00,69,24,45,0,0,0
2024-09-06 16:15,40,22,18,0,0,0
2024-09-06 16:30,55,25,30,0,0,0
2024-09-06 16:45,36,19,17,0,0,0
2024-09-06 17:00,42,32,10,0,0,0
2024-09-06 17:15,25,14,11,0,0,0
2024-09-06 17:30,25,19,6,0,0,0
2024-09-06 17:45,37,26,11,0,0,0
2024-09-06 18:00,38,28,10,0,0,0
2024-09-06 18:15,46,26,20,0,0,0
2024-09-06 18:30,53,42,11,0,0,0
2024-09-06 18:45,50,35,15,0,0,0
2024-09-06 19:00,34,26,8,0,0,0
2024-09-06 19:15,37,31,6,0,0,0
2024-09-06 19:30,54,37,17,0,0,0
2024-09-06 19:45,23,14,9,0,0,0
2024-09-06 20:00,18,16,2,0,0,0
2024-09-06 20:15,20,16,4,0,0,0
2024-09-06 20:30,17,12,5,0,0,0
2024-09-06 20:45,13,5,8,0,0,0
2024-09-06 21:00,10,6,4,0,0,0
2024-09-06 21:15,12,7,5,0,0,0
2024-09-06 21:30,11,8,3,0,0,0
2024-09-06 21:45,5,4,1,0,0,0
2024-09-06 22:00,11,8,3,0,0,0
2024-09-06 22:15,15,13,2,0,0,0
2024-09-06 22:30,10,4,6,0,0,0
2024-09-06 22:45,9,6,3,0,0,0
2024-09-06 23:00,9,8,1,0,0,0
2024-09-06 23:15,3,3,0,0,0,0
2024-09-06 23:30,3,3,0,0,0,0
2024-09-06 23:45,6,2,4,0,0,0
2024-09-07 00:00,6,4,2,0,0,0
2024-09-07 00:15,5,4,1,0,0,0
2024-09-07 00:30,4,3,1,0,0,0
2024-09-07 00:45,4,4,0,0,0,0
2024-09-07 01:00,2,2,0,0,0,0
2024-09-07 01:15,4,1,3,0,0,0
2024-09-07 01:30,1,1,0,0,0,0
2024-09-07 01:45,3,2,1,0,0,0
2024-09-07 02:00,5,4,1,0,0,0
2024-09-07 02:15,1,1,0,0,0,0
2024-09-07 02:30,0,0,0,0,0,0
2024-09-07 02:45,4,3,1,0,0,0
2024-09-07 03:00,2,2,0,0,0,0
2024-09-07 03:15,3,3,0,0,0,0
2024-09-07 03:30,1,1,0,0,0,0
2024-09-07 03:45,3,3,0,0,0,0
2024-09-07 04:00,0,0,0,0,0,0
2024-09-07 04:15,0,0,0,0,0,0
2024-09-07 04:30,0,0,0,0,0,0
2024-09-07 04:45,1,1,0,0,0,0
2024-09-07 05:00,0,0,0,0,0,0
2024-09-07 05:15,1,1,0,0,0,0
2024-09-07 05:30,2,1,1,0,0,0
2024-09-07 05:45,0,0,0,0,0,0
