Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2025-08-01 18:15,125,81,44,0,0,0
2025-08-01 18:30,108,62,46,0,0,0
2025-08-01 18:45,112,59,53,0,0,0
2025-08-01 19:00,102,56,46,0,0,0
2025-08-01 19:15,67,41,26,0,0,0
2025-08-01 19:30,78,35,43,0,0,0
2025-08-01 19:45,99,49,50,0,0,0
2025-08-01 20:00,99,49,50,0,0,0
2025-08-01 20:15,94,45,49,0,0,0
2025-08-01 20:30,59,32,27,0,0,0
2025-08-01 20:45,56,24,32,0,0,0
2025-08-01 21:00,61,36,25,0,0,0
2025-08-01 21:15,44,24,20,0,0,0
2025-08-01 21:30,46,24,22,0,0,0
2025-08-01 21:45,40,24,16,0,0,0
2025-08-01 22:00,49,21,28,0,0,0
2025-08-01 22:15,51,29,22,0,0,0
2025-08-01 22:30,50,25,25,0,0,0
2025-08-01 22:45,43,25,18,0,0,0
2025-08-01 23:00,40,19,21,0,0,0
2025-08-01 23:15,40,13,27,0,0,0
2025-08-01 23:30,39,22,17,0,0,0
2025-08-01 23:45,38,19,19,0,0,0
2025-08-02 00:00,47,33,14,0,0,0
2025-08-02 00:15,27,17,10,0,0,0
2025-08-02 00:30,24,12,12,0,0,0
2025-08-02 00:45,33,15,18,0,0,0
2025-08-02 01:00,31,17,14,0,0,0
2025-08-02 01:15,24,8,16,0,0,0
2025-08-02 01:30,23,13,10,0,0,0
2025-08-02 01:45,17,10,7,0,0,0
2025-08-02 02:00,11,5,6,0,0,0
2025-08-02 02:15,15,8,7,0,0,0
2025-08-02 02:30,9,7,2,0,0,0
2025-08-02 02:45,14,10,4,0,0,0
2025-08-02 03:00,17,11,6,0,0,0
2025-08-02 03:15,5,5,0,0,0,0
2025-08-02 03:30,7,4,3,0,0,0
2025-08-02 03:45,11,4,7,0,0,0
2025-08-02 04:00,5,2,3,0,0,0
2025-08-02 04:15,8,3,5,0,0,0
2025-08-02 04:30,4,2,2,0,0,0
2025-08-02 04:45,8,0,8,0,0,0
2025-08-02 05:00,4,2,2,0,0,0
2025-08-02 05:15,7,2,5,0,0,0
2025-08-02 05:30,12,3,9,0,0,0
2025-08-02 05:45,12,2,10,0,0,0
2025-08-02 06:00,13,3,10,0,0,0
2025-08-02 06:15,11,5,6,0,0,0
2025-08-02 06:30,10,4,6,0,0,0
2025-08-02 06:45,6,3,3,0,0,0
2025-08-02 07:00,11,3,8,0,0,0
2025-08-02 07:15,16,6,10,0,0,0
2025-08-02 07:30,20,6,14,0,0,0
2025-08-02 07:45,28,7,21,0,0,0
2025-08-02 08:00,24,11,13,0,0,0
2025-08-02 08:15,34,16,18,0,0,0
2025-08-02 08:30,40,16,24,0,0,0
2025-08-02 08:45,51,19,32,0,0,0
2025-08-02 09:00,55,19,36,0,0,0
2025-08-02 09:15,76,20,56,0,0,0
2025-08-02 09:30,64,10,54,0,0,0
2025-08-02 09:45,127,41,86,0,0,0
2025-08-02 10:00,90,30,60,0,0,0
2025-08-02 10:15,129,46,83,0,0,0
2025-08-02 10:30,104,38,66,0,0,0
2025-08-02 10:45,130,41,89,0,0,0
2025-08-02 11:00,126,48,78,0,0,0
2025-08-02 11:15,119,34,85,0,0,0
2025-08-02 11:30,110,46,64,0,0,0
2025-08-02 11:45,121,40,81,0,0,0
2025-08-02 12:00,132,62,70,0,0,0
2025-08-02 12:15,137,52,85,0,0,0
2025-08-02 12:30,109,56,53,0,0,0
2025-08-02 12:45,137,55,82,0,0,0
2025-08-02 13:00,115,47,68,0,0,0
2025-08-02 13:15,82,39,43,0,0,0
2025-08-02 13:30,108,60,48,0,0,0
2025-08-02 13:45,102,58,44,0,0,0
2025-08-02 14:00,114,59,55,0,0,0
2025-08-02 14:15,95,54,41,0,0,0
2025-08-02 14:30,82,52,30,0,0,0
2025-08-02 14:45,139,78,61,0,0,0
2025-08-02 15:00,147,87,60,0,0,0
2025-08-02 15:15,118,61,57,0,0,0
2025-08-02 15:30,113,67,46,0,0,0
2025-08-02 15:45,118,69,49,0,0,0
2025-08-02 16:00,84,46,38,0,0,0
2025-08-02 16:15,74,36,38,0,0,0
2025-08-02 16:30,106,58,48,0,0,0
2025-08-02 16:45,92,49,43,0,0,0
2025-08-02 17:00,68,39,29,0,0,0
2025-08-02 17:15,88,51,37,0,0,0
2025-08-02 17:30,93,61,32,0,0,0
2025-08-02 17:45,95,53,42,0,0,0
2025-08-02 18:00,96,46,50,0,0,0
2025-08-02 18:15,83,44,39,0,0,0
2025-08-02 18:30,81,51,30,0,0,0
2025-08-02 18:45,99,51,48,0,0,0
2025-08-02 19:00,85,51,34,0,0,0
2025-08-02 19:15,98,51,47,0,0,0
2025-08-02 19:30,100,48,52,0,0,0
2025-08-02 19:45,79,41,38,0,0,0
2025-08-02 20:00,75,47,28,0,0,0
2025-08-02 20:15,60,26,34,0,0,0
2025-08-02 20:30,51,28,23,0,0,0
2025-08-02 20:45,50,30,20,0,0,0
2025-08-02 21:00,58,28,30,0,0,0
2025-08-02 21:15,58,28,30,0,0,0
2025-08-02 21:30,48,20,28,0,0,0
2025-08-02 21:45,55,27,28,0,0,0
2025-08-02 22:00,46,25,21,0,0,0
2025-08-02 22:15,27,12,15,0,0,0
2025-08-02 22:30,47,30,17,0,0,0
2025-08-02 22:45,34,17,17,0,0,0
2025-08-02 23:00,35,18,17,0,0,0
2025-08-02 23:15,40,13,27,0,0,0
2025-08-02 23:30,44,22,22,0,0,0
2025-08-02 23:45,41,14,27,0,0,0
2025-08-03 00:00,22,13,9,0,0,0
2025-08-03 00:15,26,12,14,0,0,0
2025-08-03 00:30,17,6,11,0,0,0
2025-08-03 00:45,29,13,16,0,0,0
2025-08-03 01:00,19,8,11,0,0,0
2025-08-03 01:15,16,6,10,0,0,0
2025-08-03 01:30,23,7,16,0,0,0
2025-08-03 01:45,34,15,19,0,0,0
2025-08-03 02:00,11,5,6,0,0,0
2025-08-03 02:15,16,5,11,0,0,0
2025-08-03 02:30,17,8,9,0,0,0
2025-08-03 02:45,11,5,6,0,0,0
2025-08-03 03:00,13,11,2,0,0,0
2025-08-03 03:15,8,3,5,0,0,0
2025-08-03 03:30,5,4,1,0,0,0
2025-08-03 03:45,6,4,2,0,0,0
2025-08-03 04:00,10,6,4,0,0,0
2025-08-03 04:15,7,6,1,0,0,0
2025-08-03 04:30,6,4,2,0,0,0
2025-08-03 04:45,4,3,1,0,0,0
2025-08-03 05:00,6,1,5,0,0,0
2025-08-03 05:15,5,0,5,0,0,0
2025-08-03 05:30,15,2,13,0,0,0
2025-08-03 05:45,5,2,3,0,0,0
2025-08-03 06:00,6,1,5,0,0,0
2025-08-03 06:15,7,0,7,0,0,0
2025-08-03 06:30,5,2,3,0,0,0
2025-08-03 06:45,8,3,5,0,0,0
2025-08-03 07:00,12,3,9,0,0,0
2025-08-03 07:15,7,3,4,0,0,0
2025-08-03 07:30,12,3,9,0,0,0
2025-08-03 07:45,6,6,0,0,0,0
2025-08-03 08:00,7,6,1,0,0,0
2025-08-03 08:15,12,6,6,0,0,0
2025-08-03 08:30,20,6,14,0,0,0
2025-08-03 08:45,25,12,13,0,0,0
2025-08-03 09:00,21,14,7,0,0,0
2025-08-03 09:15,23,13,10,0,0,0
2025-08-03 09:30,25,10,15,0,0,0
2025-08-03 09:45,45,21,24,0,0,0
2025-08-03 10:00,26,14,12,0,0,0
2025-08-03 10:15,30,10,20,0,0,0
2025-08-03 10:30,49,21,28,0,0,0
2025-08-03 10:45,52,31,21,0,0,0
2025-08-03 11:00,43,24,19,0,0,0
2025-08-03 11:15,50,29,21,0,0,0
2025-08-03 11:30,48,21,27,0,0,0
2025-08-03 11:45,68,38,30,0,0,0
2025-08-03 12:00,64,38,26,0,0,0
2025-08-03 12:15,53,22,31,0,0,0
2025-08-03 12:30,65,30,35,0,0,0
2025-08-03 12:45,74,30,44,0,0,0
2025-08-03 13:00,69,23,46,0,0,0
2025-08-03 13:15,80,32,48,0,0,0
2025-08-03 13:30,86,44,42,0,0,0
2025-08-03 13:45,87,32,55,0,0,0
2025-08-03 14:00,96,52,44,0,0,0
2025-08-03 14:15,95,32,63,0,0,0
2025-08-03 14:30,92,37,55,0,0,0
2025-08-03 14:45,133,60,73,0,0,0
2025-08-03 15:00,75,22,53,0,0,0
2025-08-03 15:15,103,51,52,0,0,0
2025-08-03 15:30,67,27,40,0,0,0
2025-08-03 15:45,90,44,46,0,0,0
2025-08-03 16:00,74,25,49,0,0,0
2025-08-03 16:15,93,46,47,0,0,0
2025-08-03 16:30,91,47,44,0,0,0
2025-08-03 16:45,102,53,49,0,0,0
2025-08-03 17:00,96,43,53,0,0,0
2025-08-03 17:15,91,62,29,0,0,0
2025-08-03 17:30,105,59,46,0,0,0
2025-08-03 17:45,87,44,43,0,0,0
2025-08-03 18:00,103,58,45,0,0,0
2025-08-03 18:15,86,44,42,0,0,0
2025-08-03 18:30,90,35,55,0,0,0
2025-08-03 18:45,81,40,41,0,0,0
2025-08-03 19:00,91,42,49,0,0,0
2025-08-03 19:15,67,30,37,0,0,0
2025-08-03 19:30,65,28,37,0,0,0
2025-08-03 19:45,65,30,35,0,0,0
2025-08-03 20:00,68,32,36,0,0,0
2025-08-03 20:15,67,35,32,0,0,0
2025-08-03 20:30,51,30,21,0,0,0
2025-08-03 20:45,61,28,33,0,0,0
2025-08-03 21:00,47,24,23,0,0,0
2025-08-03 21:15,45,25,20,0,0,0
2025-08-03 21:30,45,24,21,0,0,0
2025-08-03 21:45,30,17,13,0,0,0
2025-08-03 22:00,26,8,18,0,0,0
2025-08-03 22:15,19,11,8,0,0,0
2025-08-03 22:30,22,9,13,0,0,0
2025-08-03 22:45,23,10,13,0,0,0
2025-08-03 23:00,17,9,8,0,0,0
2025-08-03 23:15,14,8,6,0,0,0
2025-08-03 23:30,17,7,10,0,0,0
2025-08-03 23:45,13,4,9,0,0,0
2025-08-04 00:00,4,1,3,0,0,0
2025-08-04 00:15,10,6,4,0,0,0
2025-08-04 00:30,9,4,5,0,0,0
2025-08-04 00:45,5,1,4,0,0,0
2025-08-04 01:00,4,2,2,0,0,0
2025-08-04 01:15,4,2,2,0,0,0
2025-08-04 01:30,1,0,1,0,0,0
2025-08-04 01:45,1,0,1,0,0,0
2025-08-04 02:00,2,2,0,0,0,0
2025-08-04 02:15,1,0,1,0,0,0
2025-08-04 02:30,0,0,0,0,0,0
2025-08-04 02:45,0,0,0,0,0,0
2025-08-04 03:00,0,0,0,0,0,0
2025-08-04 03:15,2,1,1,0,0,0
2025-08-04 03:30,1,0,1,0,0,0
2025-08-04 03:45,0,0,0,0,0,0
2025-08-04 04:00,2,2,0,0,0,0
2025-08-04 04:15,0,0,0,0,0,0
2025-08-04 04:30,5,0,5,0,0,0
2025-08-04 04:45,2,1,1,0,0,0
2025-08-04 05:00,7,4,3,0,0,0
2025-08-04 05:15,10,5,5,0,0,0
2025-08-04 05:30,19,4,15,0,0,0
2025-08-04 05:45,15,7,8,0,0,0
2025-08-04 06:00,16,4,12,0,0,0
2025-08-04 06:15,47,19,28,0,0,0
2025-08-04 06:30,53,21,32,0,0,0
2025-08-04 06:45,57,25,32,0,0,0
2025-08-04 07:00,81,20,61,0,0,0
2025-08-04 07:15,113,28,85,0,0,0
2025-08-04 07:30,152,52,100,0,0,0
2025-08-04 07:45,157,57,100,0,0,0
2025-08-04 08:00,118,36,82,0,0,0
2025-08-04 08:15,134,52,82,0,0,0
2025-08-04 08:30,164,48,116,0,0,0
2025-08-04 08:45,157,49,108,0,0,0
2025-08-04 09:00,111,28,83,0,0,0
2025-08-04 09:15,95,28,67,0,0,0
2025-08-04 09:30,116,35,81,0,0,0
2025-08-04 09:45,156,38,118,0,0,0
2025-08-04 10:00,117,32,85,0,0,0
2025-08-04 10:15,126,49,77,0,0,0
2025-08-04 10:30,113,48,65,0,0,0
2025-08-04 10:45,119,33,86,0,0,0
2025-08-04 11:00,113,46,67,0,0,0
2025-08-04 11:15,96,41,55,0,0,0
2025-08-04 11:30,125,53,72,0,0,0
2025-08-04 11:45,160,78,82,0,0,0
2025-08-04 12:00,125,69,56,0,0,0
2025-08-04 12:15,139,54,85,0,0,0
2025-08-04 12:30,143,62,81,0,0,0
2025-08-04 12:45,127,54,73,0,0,0
2025-08-04 13:00,147,75,72,0,0,0
2025-08-04 13:15,139,77,62,0,0,0
2025-08-04 13:30,138,69,69,0,0,0
2025-08-04 13:45,137,59,78,0,0,0
2025-08-04 14:00,130,60,70,0,0,0
2025-08-04 14:15,142,67,75,0,0,0
2025-08-04 14:30,146,67,79,0,0,0
2025-08-04 14:45,156,79,77,0,0,0
2025-08-04 15:00,171,82,89,0,0,0
2025-08-04 15:15,150,91,59,0,0,0
2025-08-04 15:30,145,70,75,0,0,0
2025-08-04 15:45,184,100,84,0,0,0
2025-08-04 16:00,180,92,88,0,0,0
2025-08-04 16:15,197,108,89,0,0,0
2025-08-04 16:30,213,103,110,0,0,0
2025-08-04 16:45,235,114,121,0,0,0
2025-08-04 17:00,192,99,93,0,0,0
2025-08-04 17:15,209,119,90,0,0,0
2025-08-04 17:30,228,122,106,0,0,0
2025-08-04 17:45,175,89,86,0,0,0
2025-08-04 18:00,174,94,80,0,0,0
2025-08-04 18:15,167,87,80,0,0,0
2025-08-04 18:30,154,93,61,0,0,0
2025-08-04 18:45,147,71,76,0,0,0
2025-08-04 19:00,171,97,74,0,0,0
2025-08-04 19:15,122,66,56,0,0,0
2025-08-04 19:30,122,56,66,0,0,0
2025-08-04 19:45,96,50,46,0,0,0
2025-08-04 20:00,98,52,46,0,0,0
2025-08-04 20:15,79,47,32,0,0,0
2025-08-04 20:30,63,23,40,0,0,0
2025-08-04 20:45,83,43,40,0,0,0
2025-08-04 21:00,70,40,30,0,0,0
2025-08-04 21:15,74,38,36,0,0,0
2025-08-04 21:30,34,19,15,0,0,0
2025-08-04 21:45,44,30,14,0,0,0
2025-08-04 22:00,55,30,25,0,0,0
2025-08-04 22:15,49,26,23,0,0,0
2025-08-04 22:30,32,13,19,0,0,0
2025-08-04 22:45,30,18,12,0,0,0
2025-08-04 23:00,33,24,9,0,0,0
2025-08-04 23:15,27,10,17,0,0,0
2025-08-04 23:30,29,25,4,0,0,0
2025-08-04 23:45,25,21,4,0,0,0
2025-08-05 00:00,15,10,5,0,0,0
2025-08-05 00:15,15,10,5,0,0,0
2025-08-05 00:30,10,8,2,0,0,0
2025-08-05 00:45,15,5,10,0,0,0
2025-08-05 01:00,14,11,3,0,0,0
2025-08-05 01:15,15,5,10,0,0,0
2025-08-05 01:30,2,0,2,0,0,0
2025-08-05 01:45,2,1,1,0,0,0
2025-08-05 02:00,2,1,1,0,0,0
2025-08-05 02:15,4,1,3,0,0,0
2025-08-05 02:30,7,2,5,0,0,0
2025-08-05 02:45,0,0,0,0,0,0
2025-08-05 03:00,1,1,0,0,0,0
2025-08-05 03:15,1,1,0,0,0,0
2025-08-05 03:30,1,1,0,0,0,0
2025-08-05 03:45,1,1,0,0,0,0
2025-08-05 04:00,2,2,0,0,0,0
2025-08-05 04:15,0,0,0,0,0,0
2025-08-05 04:30,2,0,2,0,0,0
2025-08-05 04:45,6,1,5,0,0,0
2025-08-05 05:00,3,3,0,0,0,0
2025-08-05 05:15,11,6,5,0,0,0
2025-08-05 05:30,18,5,13,0,0,0
2025-08-05 05:45,19,9,10,0,0,0
2025-08-05 06:00,25,8,17,0,0,0
2025-08-05 06:15,45,17,28,0,0,0
2025-08-05 06:30,57,22,35,0,0,0
2025-08-05 06:45,96,34,62,0,0,0
2025-08-05 07:00,96,36,60,0,0,0
2025-08-05 07:15,120,34,86,0,0,0
2025-08-05 07:30,145,52,93,0,0,0
2025-08-05 07:45,189,62,127,0,0,0
2025-08-05 08:00,147,44,103,0,0,0
2025-08-05 08:15,169,57,112,0,0,0
2025-08-05 08:30,153,54,99,0,0,0
2025-08-05 08:45,163,52,111,0,0,0
2025-08-05 09:00,129,52,77,0,0,0
2025-08-05 09:15,106,32,74,0,0,0
2025-08-05 09:30,109,32,77,0,0,0
2025-08-05 09:45,155,49,106,0,0,0
2025-08-05 10:00,127,43,84,0,0,0
2025-08-05 10:15,100,38,62,0,0,0
2025-08-05 10:30,112,45,67,0,0,0
2025-08-05 10:45,129,49,80,0,0,0
2025-08-05 11:00,121,53,68,0,0,0
2025-08-05 11:15,114,48,66,0,0,0
2025-08-05 11:30,124,58,66,0,0,0
2025-08-05 11:45,150,55,95,0,0,0
2025-08-05 12:00,132,57,75,0,0,0
2025-08-05 12:15,129,48,81,0,0,0
2025-08-05 12:30,146,75,71,0,0,0
2025-08-05 12:45,130,58,72,0,0,0
2025-08-05 13:00,122,59,63,0,0,0
2025-08-05 13:15,132,57,75,0,0,0
2025-08-05 13:30,130,59,71,0,0,0
2025-08-05 13:45,154,66,88,0,0,0
2025-08-05 14:00,121,57,64,0,0,0
2025-08-05 14:15,161,79,82,0,0,0
2025-08-05 14:30,141,60,81,0,0,0
2025-08-05 14:45,177,95,82,0,0,0
2025-08-05 15:00,154,78,76,0,0,0
2025-08-05 15:15,192,81,111,0,0,0
2025-08-05 15:30,161,64,97,0,0,0
2025-08-05 15:45,185,94,91,0,0,0
2025-08-05 16:00,211,109,102,0,0,0
2025-08-05 16:15,216,114,102,0,0,0
2025-08-05 16:30,215,104,111,0,0,0
2025-08-05 16:45,235,101,134,0,0,0
2025-08-05 17:00,238,129,109,0,0,0
2025-08-05 17:15,229,123,106,0,0,0
2025-08-05 17:30,213,122,91,0,0,0
2025-08-05 17:45,240,128,112,0,0,0
2025-08-05 18:00,225,127,98,0,0,0
2025-08-05 18:15,207,121,86,0,0,0
2025-08-05 18:30,177,101,76,0,0,0
2025-08-05 18:45,177,88,89,0,0,0
2025-08-05 19:00,167,97,70,0,0,0
2025-08-05 19:15,156,82,74,0,0,0
2025-08-05 19:30,146,65,81,0,0,0
2025-08-05 19:45,157,75,82,0,0,0
2025-08-05 20:00,127,68,59,0,0,0
2025-08-05 20:15,94,55,39,0,0,0
2025-08-05 20:30,84,38,46,0,0,0
2025-08-05 20:45,63,28,35,0,0,0
2025-08-05 21:00,79,39,40,0,0,0
2025-08-05 21:15,101,48,53,0,0,0
2025-08-05 21:30,72,37,35,0,0,0
2025-08-05 21:45,48,30,18,0,0,0
2025-08-05 22:00,59,32,27,0,0,0
2025-08-05 22:15,54,23,31,0,0,0
2025-08-05 22:30,67,25,42,0,0,0
2025-08-05 22:45,48,19,29,0,0,0
2025-08-05 23:00,41,17,24,0,0,0
2025-08-05 23:15,24,17,7,0,0,0
2025-08-05 23:30,35,14,21,0,0,0
2025-08-05 23:45,24,21,3,0,0,0
2025-08-06 00:00,13,11,2,0,0,0
2025-08-06 00:15,18,10,8,0,0,0
2025-08-06 00:30,11,7,4,0,0,0
2025-08-06 00:45,14,7,7,0,0,0
2025-08-06 01:00,9,5,4,0,0,0
2025-08-06 01:15,8,4,4,0,0,0
2025-08-06 01:30,5,2,3,0,0,0
2025-08-06 01:45,0,0,0,0,0,0
2025-08-06 02:00,2,1,1,0,0,0
2025-08-06 02:15,4,0,4,0,0,0
2025-08-06 02:30,3,3,0,0,0,0
2025-08-06 02:45,4,3,1,0,0,0
2025-08-06 03:00,0,0,0,0,0,0
2025-08-06 03:15,2,0,2,0,0,0
2025-08-06 03:30,3,2,1,0,0,0
2025-08-06 03:45,1,1,0,0,0,0
2025-08-06 04:00,4,3,1,0,0,0
2025-08-06 04:15,3,1,2,0,0,0
2025-08-06 04:30,4,0,4,0,0,0
2025-08-06 04:45,6,1,5,0,0,0
