Datetime,100020113 (Wolbecker Straße),101020113 (FR stadteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2025-12-02 11:15,50,50,0,0,0,0
2025-12-02 11:30,50,50,0,0,0,0
2025-12-02 11:45,59,59,0,0,0,0
2025-12-02 12:00,74,74,0,0,0,0
2025-12-02 12:15,53,53,0,0,0,0
2025-12-02 12:30,44,44,0,0,0,0
2025-12-02 12:45,45,45,0,0,0,0
2025-12-02 13:00,82,82,0,0,0,0
2025-12-02 13:15,86,86,0,0,0,0
2025-12-02 13:30,58,58,0,0,0,0
2025-12-02 13:45,91,91,0,0,0,0
2025-12-02 14:00,102,102,0,0,0,0
2025-12-02 14:15,79,79,0,0,0,0
2025-12-02 14:30,74,74,0,0,0,0
2025-12-02 14:45,91,91,0,0,0,0
2025-12-02 15:00,103,103,0,0,0,0
2025-12-02 15:15,99,99,0,0,0,0
2025-12-02 15:30,108,108,0,0,0,0
2025-12-02 15:45,105,105,0,0,0,0
2025-12-02 16:00,137,137,0,0,0,0
2025-12-02 16:15,154,154,0,0,0,0
2025-12-02 16:30,125,125,0,0,0,0
2025-12-02 16:45,103,103,0,0,0,0
2025-12-02 17:00,112,112,0,0,0,0
2025-12-02 17:15,118,118,0,0,0,0
2025-12-02 17:30,115,115,0,0,0,0
2025-12-02 17:45,137,137,0,0,0,0
2025-12-02 18:00,127,127,0,0,0,0
2025-12-02 18:15,98,98,0,0,0,0
2025-12-02 18:30,91,91,0,0,0,0
2025-12-02 18:45,74,74,0,0,0,0
2025-12-02 19:00,93,93,0,0,0,0
2025-12-02 19:15,78,78,0,0,0,0
2025-12-02 19:30,79,79,0,0,0,0
2025-12-02 19:45,84,84,0,0,0,0
2025-12-02 20:00,98,98,0,0,0,0
2025-12-02 20:15,106,106,0,0,0,0
2025-12-02 20:30,63,63,0,0,0,0
2025-12-02 20:45,51,51,0,0,0,0
2025-12-02 21:00,32,32,0,0,0,0
2025-12-02 21:15,62,62,0,0,0,0
2025-12-02 21:30,54,54,0,0,0,0
2025-12-02 21:45,49,49,0,0,0,0
2025-12-02 22:00,29,29,0,0,0,0
2025-12-02 22:15,32,32,0,0,0,0
2025-12-02 22:30,36,36,0,0,0,0
2025-12-02 22:45,32,32,0,0,0,0
2025-12-02 23:00,19,19,0,0,0,0
2025-12-02 23:15,22,22,0,0,0,0
2025-12-02 23:30,14,14,0,0,0,0
2025-12-02 23:45,9,9,0,0,0,0
2025-12-03 00:00,2,2,0,0,0,0
2025-12-03 00:15,7,7,0,0,0,0
2025-12-03 00:30,5,5,0,0,0,0
2025-12-03 00:45,1,1,0,0,0,0
2025-12-03 01:00,8,8,0,0,0,0
2025-12-03 01:15,2,2,0,0,0,0
2025-12-03 01:30,1,1,0,0,0,0
2025-12-03 01:45,0,0,0,0,0,0
2025-12-03 02:00,3,3,0,0,0,0
2025-12-03 02:15,1,1,0,0,0,0
2025-12-03 02:30,4,4,0,0,0,0
2025-12-03 02:45,2,2,0,0,0,0
2025-12-03 03:00,0,0,0,0,0,0
2025-12-03 03:15,0,0,0,0,0,0
2025-12-03 03:30,0,0,0,0,0,0
2025-12-03 03:45,1,1,0,0,0,0
2025-12-03 04:00,1,1,0,0,0,0
2025-12-03 04:15,1,1,0,0,0,0
2025-12-03 04:30,1,1,0,0,0,0
2025-12-03 04:45,1,1,0,0,0,0
2025-12-03 05:00,3,3,0,0,0,0
2025-12-03 05:15,4,4,0,0,0,0
2025-12-03 05:30,3,3,0,0,0,0
2025-12-03 05:45,15,15,0,0,0,0
2025-12-03 06:00,4,4,0,0,0,0
2025-12-03 06:15,22,22,0,0,0,0
2025-12-03 06:30,23,23,0,0,0,0
2025-12-03 06:45,42,42,0,0,0,0
2025-12-03 07:00,30,30,0,0,0,0
2025-12-03 07:15,61,61,0,0,0,0
2025-12-03 07:30,72,72,0,0,0,0
2025-12-03 07:45,87,87,0,0,0,0
2025-12-03 08:00,69,69,0,0,0,0
2025-12-03 08:15,55,55,0,0,0,0
2025-12-03 08:30,47,47,0,0,0,0
2025-12-03 08:45,55,55,0,0,0,0
2025-12-03 09:00,50,50,0,0,0,0
2025-12-03 09:15,48,48,0,0,0,0
2025-12-03 09:30,48,48,0,0,0,0
2025-12-03 09:45,61,61,0,0,0,0
2025-12-03 10:00,48,48,0,0,0,0
2025-12-03 10:15,64,64,0,0,0,0
2025-12-03 10:30,42,42,0,0,0,0
2025-12-03 10:45,48,48,0,0,0,0
2025-12-03 11:00,46,46,0,0,0,0
2025-12-03 11:15,66,66,0,0,0,0
2025-12-03 11:30,58,58,0,0,0,0
2025-12-03 11:45,86,86,0,0,0,0
2025-12-03 12:00,86,86,0,0,0,0
2025-12-03 12:15,84,84,0,0,0,0
2025-12-03 12:30,115,115,0,0,0,0
2025-12-03 12:45,99,99,0,0,0,0
2025-12-03 13:00,84,84,0,0,0,0
2025-12-03 13:15,87,87,0,0,0,0
2025-12-03 13:30,90,90,0,0,0,0
2025-12-03 13:45,98,98,0,0,0,0
2025-12-03 14:00,106,106,0,0,0,0
2025-12-03 14:15,95,95,0,0,0,0
2025-12-03 14:30,97,97,0,0,0,0
2025-12-03 14:45,100,100,0,0,0,0
2025-12-03 15:00,105,105,0,0,0,0
2025-12-03 15:15,123,123,0,0,0,0
2025-12-03 15:30,129,129,0,0,0,0
2025-12-03 15:45,137,137,0,0,0,0
2025-12-03 16:00,145,145,0,0,0,0
2025-12-03 16:15,128,128,0,0,0,0
2025-12-03 16:30,123,123,0,0,0,0
2025-12-03 16:45,122,122,0,0,0,0
2025-12-03 17:00,115,115,0,0,0,0
2025-12-03 17:15,101,101,0,0,0,0
2025-12-03 17:30,101,101,0,0,0,0
2025-12-03 17:45,132,132,0,0,0,0
2025-12-03 18:00,160,160,0,0,0,0
2025-12-03 18:15,113,113,0,0,0,0
2025-12-03 18:30,96,96,0,0,0,0
2025-12-03 18:45,100,100,0,0,0,0
2025-12-03 19:00,99,99,0,0,0,0
2025-12-03 19:15,81,81,0,0,0,0
2025-12-03 19:30,86,86,0,0,0,0
2025-12-03 19:45,93,93,0,0,0,0
2025-12-03 20:00,98,98,0,0,0,0
2025-12-03 20:15,77,77,0,0,0,0
2025-12-03 20:30,74,74,0,0,0,0
2025-12-03 20:45,71,71,0,0,0,0
2025-12-03 21:00,61,61,0,0,0,0
2025-12-03 21:15,50,50,0,0,0,0
2025-12-03 21:30,58,58,0,0,0,0
2025-12-03 21:45,71,71,0,0,0,0
2025-12-03 22:00,51,51,0,0,0,0
2025-12-03 22:15,58,58,0,0,0,0
2025-12-03 22:30,48,48,0,0,0,0
2025-12-03 22:45,33,33,0,0,0,0
2025-12-03 23:00,41,41,0,0,0,0
2025-12-03 23:15,38,38,0,0,0,0
2025-12-03 23:30,28,28,0,0,0,0
2025-12-03 23:45,20,20,0,0,0,0
2025-12-04 00:00,23,23,0,0,0,0
2025-12-04 00:15,7,7,0,0,0,0
2025-12-04 00:30,7,7,0,0,0,0
2025-12-04 00:45,6,6,0,0,0,0
2025-12-04 01:00,8,8,0,0,0,0
2025-12-04 01:15,3,3,0,0,0,0
2025-12-04 01:30,6,6,0,0,0,0
2025-12-04 01:45,2,2,0,0,0,0
2025-12-04 02:00,5,5,0,0,0,0
2025-12-04 02:15,5,5,0,0,0,0
2025-12-04 02:30,3,3,0,0,0,0
2025-12-04 02:45,5,5,0,0,0,0
2025-12-04 03:00,2,2,0,0,0,0
2025-12-04 03:15,4,4,0,0,0,0
2025-12-04 03:30,6,6,0,0,0,0
2025-12-04 03:45,4,4,0,0,0,0
2025-12-04 04:00,0,0,0,0,0,0
2025-12-04 04:15,4,4,0,0,0,0
2025-12-04 04:30,2,2,0,0,0,0
2025-12-04 04:45,4,4,0,0,0,0
2025-12-04 05:00,5,5,0,0,0,0
2025-12-04 05:15,6,6,0,0,0,0
2025-12-04 05:30,3,3,0,0,0,0
2025-12-04 05:45,5,5,0,0,0,0
2025-12-04 06:00,4,4,0,0,0,0
2025-12-04 06:15,16,16,0,0,0,0
2025-12-04 06:30,11,11,0,0,0,0
2025-12-04 06:45,31,31,0,0,0,0
2025-12-04 07:00,36,36,0,0,0,0
2025-12-04 07:15,43,43,0,0,0,0
2025-12-04 07:30,57,57,0,0,0,0
2025-12-04 07:45,77,77,0,0,0,0
2025-12-04 08:00,59,59,0,0,0,0
2025-12-04 08:15,64,64,0,0,0,0
2025-12-04 08:30,57,57,0,0,0,0
2025-12-04 08:45,61,61,0,0,0,0
2025-12-04 09:00,36,36,0,0,0,0
2025-12-04 09:15,31,31,0,0,0,0
2025-12-04 09:30,28,28,0,0,0,0
2025-12-04 09:45,42,42,0,0,0,0
2025-12-04 10:00,43,43,0,0,0,0
2025-12-04 10:15,40,40,0,0,0,0
2025-12-04 10:30,22,22,0,0,0,0
2025-12-04 10:45,44,44,0,0,0,0
2025-12-04 11:00,42,42,0,0,0,0
2025-12-04 11:15,55,55,0,0,0,0
2025-12-04 11:30,46,46,0,0,0,0
2025-12-04 11:45,58,58,0,0,0,0
2025-12-04 12:00,71,71,0,0,0,0
2025-12-04 12:15,74,74,0,0,0,0
2025-12-04 12:30,81,81,0,0,0,0
2025-12-04 12:45,81,81,0,0,0,0
2025-12-04 13:00,98,98,0,0,0,0
2025-12-04 13:15,75,75,0,0,0,0
2025-12-04 13:30,67,67,0,0,0,0
2025-12-04 13:45,85,85,0,0,0,0
2025-12-04 14:00,120,120,0,0,0,0
2025-12-04 14:15,83,83,0,0,0,0
2025-12-04 14:30,82,82,0,0,0,0
2025-12-04 14:45,89,89,0,0,0,0
2025-12-04 15:00,103,103,0,0,0,0
2025-12-04 15:15,94,94,0,0,0,0
2025-12-04 15:30,99,99,0,0,0,0
2025-12-04 15:45,124,124,0,0,0,0
2025-12-04 16:00,121,121,0,0,0,0
2025-12-04 16:15,136,136,0,0,0,0
2025-12-04 16:30,108,108,0,0,0,0
2025-12-04 16:45,116,116,0,0,0,0
2025-12-04 17:00,105,105,0,0,0,0
2025-12-04 17:15,109,109,0,0,0,0
2025-12-04 17:30,113,113,0,0,0,0
2025-12-04 17:45,129,129,0,0,0,0
2025-12-04 18:00,141,141,0,0,0,0
2025-12-04 18:15,117,117,0,0,0,0
2025-12-04 18:30,113,113,0,0,0,0
2025-12-04 18:45,97,97,0,0,0,0
2025-12-04 19:00,95,95,0,0,0,0
2025-12-04 19:15,83,83,0,0,0,0
2025-12-04 19:30,91,91,0,0,0,0
2025-12-04 19:45,83,83,0,0,0,0
2025-12-04 20:00,101,101,0,0,0,0
2025-12-04 20:15,105,105,0,0,0,0
2025-12-04 20:30,74,74,0,0,0,0
2025-12-04 20:45,51,51,0,0,0,0
2025-12-04 21:00,54,54,0,0,0,0
2025-12-04 21:15,53,53,0,0,0,0
2025-12-04 21:30,52,52,0,0,0,0
2025-12-04 21:45,52,52,0,0,0,0
2025-12-04 22:00,58,58,0,0,0,0
2025-12-04 22:15,55,55,0,0,0,0
2025-12-04 22:30,36,36,0,0,0,0
2025-12-04 22:45,31,31,0,0,0,0
2025-12-04 23:00,38,38,0,0,0,0
2025-12-04 23:15,21,21,0,0,0,0
2025-12-04 23:30,14,14,0,0,0,0
2025-12-04 23:45,16,16,0,0,0,0
2025-12-05 00:00,17,17,0,0,0,0
2025-12-05 00:15,12,12,0,0,0,0
2025-12-05 00:30,16,16,0,0,0,0
2025-12-05 00:45,4,4,0,0,0,0
2025-12-05 01:00,12,12,0,0,0,0
2025-12-05 01:15,6,6,0,0,0,0
2025-12-05 01:30,5,5,0,0,0,0
2025-12-05 01:45,3,3,0,0,0,0
2025-12-05 02:00,4,4,0,0,0,0
2025-12-05 02:15,5,5,0,0,0,0
2025-12-05 02:30,4,4,0,0,0,0
2025-12-05 02:45,3,3,0,0,0,0
2025-12-05 03:00,1,1,0,0,0,0
2025-12-05 03:15,3,3,0,0,0,0
2025-12-05 03:30,0,0,0,0,0,0
2025-12-05 03:45,2,2,0,0,0,0
2025-12-05 04:00,1,1,0,0,0,0
2025-12-05 04:15,0,0,0,0,0,0
2025-12-05 04:30,1,1,0,0,0,0
2025-12-05 04:45,3,3,0,0,0,0
2025-12-05 05:00,3,3,0,0,0,0
2025-12-05 05:15,5,5,0,0,0,0
2025-12-05 05:30,4,4,0,0,0,0
2025-12-05 05:45,7,7,0,0,0,0
2025-12-05 06:00,11,11,0,0,0,0
2025-12-05 06:15,11,11,0,0,0,0
2025-12-05 06:30,17,17,0,0,0,0
2025-12-05 06:45,23,23,0,0,0,0
2025-12-05 07:00,25,25,0,0,0,0
2025-12-05 07:15,28,28,0,0,0,0
2025-12-05 07:30,56,56,0,0,0,0
2025-12-05 07:45,70,70,0,0,0,0
2025-12-05 08:00,56,56,0,0,0,0
2025-12-05 08:15,46,46,0,0,0,0
2025-12-05 08:30,36,36,0,0,0,0
2025-12-05 08:45,63,63,0,0,0,0
2025-12-05 09:00,31,31,0,0,0,0
2025-12-05 09:15,29,29,0,0,0,0
2025-12-05 09:30,34,34,0,0,0,0
2025-12-05 09:45,27,27,0,0,0,0
2025-12-05 10:00,43,43,0,0,0,0
2025-12-05 10:15,40,40,0,0,0,0
2025-12-05 10:30,43,43,0,0,0,0
2025-12-05 10:45,40,40,0,0,0,0
2025-12-05 11:00,46,46,0,0,0,0
2025-12-05 11:15,37,37,0,0,0,0
2025-12-05 11:30,61,61,0,0,0,0
2025-12-05 11:45,53,53,0,0,0,0
2025-12-05 12:00,74,74,0,0,0,0
2025-12-05 12:15,75,75,0,0,0,0
2025-12-05 12:30,86,86,0,0,0,0
2025-12-05 12:45,85,85,0,0,0,0
2025-12-05 13:00,122,122,0,0,0,0
2025-12-05 13:15,105,105,0,0,0,0
2025-12-05 13:30,80,80,0,0,0,0
2025-12-05 13:45,100,100,0,0,0,0
2025-12-05 14:00,110,110,0,0,0,0
2025-12-05 14:15,102,102,0,0,0,0
2025-12-05 14:30,84,84,0,0,0,0
2025-12-05 14:45,90,90,0,0,0,0
2025-12-05 15:00,88,88,0,0,0,0
2025-12-05 15:15,80,80,0,0,0,0
2025-12-05 15:30,80,80,0,0,0,0
2025-12-05 15:45,96,96,0,0,0,0
2025-12-05 16:00,101,101,0,0,0,0
2025-12-05 16:15,100,100,0,0,0,0
2025-12-05 16:30,91,91,0,0,0,0
2025-12-05 16:45,84,84,0,0,0,0
2025-12-05 17:00,96,96,0,0,0,0
2025-12-05 17:15,118,118,0,0,0,0
2025-12-05 17:30,92,92,0,0,0,0
2025-12-05 17:45,93,93,0,0,0,0
2025-12-05 18:00,82,82,0,0,0,0
2025-12-05 18:15,80,80,0,0,0,0
2025-12-05 18:30,67,67,0,0,0,0
2025-12-05 18:45,77,77,0,0,0,0
2025-12-05 19:00,72,72,0,0,0,0
2025-12-05 19:15,78,78,0,0,0,0
2025-12-05 19:30,76,76,0,0,0,0
2025-12-05 19:45,69,69,0,0,0,0
2025-12-05 20:00,70,70,0,0,0,0
2025-12-05 20:15,58,58,0,0,0,0
2025-12-05 20:30,52,52,0,0,0,0
2025-12-05 20:45,53,53,0,0,0,0
2025-12-05 21:00,60,60,0,0,0,0
2025-12-05 21:15,79,79,0,0,0,0
2025-12-05 21:30,49,49,0,0,0,0
2025-12-05 21:45,49,49,0,0,0,0
2025-12-05 22:00,45,45,0,0,0,0
2025-12-05 22:15,42,42,0,0,0,0
2025-12-05 22:30,39,39,0,0,0,0
2025-12-05 22:45,53,53,0,0,0,0
2025-12-05 23:00,41,41,0,0,0,0
2025-12-05 23:15,38,38,0,0,0,0
2025-12-05 23:30,27,27,0,0,0,0
2025-12-05 23:45,34,34,0,0,0,0
2025-12-06 00:00,51,51,0,0,0,0
2025-12-06 00:15,33,33,0,0,0,0
2025-12-06 00:30,28,28,0,0,0,0
2025-12-06 00:45,21,21,0,0,0,0
2025-12-06 01:00,30,30,0,0,0,0
2025-12-06 01:15,14,14,0,0,0,0
2025-12-06 01:30,20,20,0,0,0,0
2025-12-06 01:45,15,15,0,0,0,0
2025-12-06 02:00,11,11,0,0,0,0
2025-12-06 02:15,21,21,0,0,0,0
2025-12-06 02:30,20,20,0,0,0,0
2025-12-06 02:45,11,11,0,0,0,0
2025-12-06 03:00,13,13,0,0,0,0
2025-12-06 03:15,12,12,0,0,0,0
2025-12-06 03:30,3,3,0,0,0,0
2025-12-06 03:45,10,10,0,0,0,0
2025-12-06 04:00,11,11,0,0,0,0
2025-12-06 04:15,6,6,0,0,0,0
2025-12-06 04:30,4,4,0,0,0,0
2025-12-06 04:45,4,4,0,0,0,0
2025-12-06 05:00,3,3,0,0,0,0
2025-12-06 05:15,1,1,0,0,0,0
2025-12-06 05:30,1,1,0,0,0,0
2025-12-06 05:45,5,5,0,0,0,0
2025-12-06 06:00,3,3,0,0,0,0
2025-12-06 06:15,1,1,0,0,0,0
2025-12-06 06:30,2,2,0,0,0,0
2025-12-06 06:45,4,4,0,0,0,0
2025-12-06 07:00,2,2,0,0,0,0
2025-12-06 07:15,8,8,0,0,0,0
2025-12-06 07:30,6,6,0,0,0,0
2025-12-06 07:45,5,5,0,0,0,0
2025-12-06 08:00,6,6,0,0,0,0
2025-12-06 08:15,10,10,0,0,0,0
2025-12-06 08:30,17,17,0,0,0,0
2025-12-06 08:45,23,23,0,0,0,0
2025-12-06 09:00,17,17,0,0,0,0
2025-12-06 09:15,18,18,0,0,0,0
2025-12-06 09:30,19,19,0,0,0,0
2025-12-06 09:45,30,30,0,0,0,0
2025-12-06 10:00,32,32,0,0,0,0
2025-12-06 10:15,20,20,0,0,0,0
2025-12-06 10:30,23,23,0,0,0,0
2025-12-06 10:45,42,42,0,0,0,0
2025-12-06 11:00,47,47,0,0,0,0
2025-12-06 11:15,40,40,0,0,0,0
2025-12-06 11:30,33,33,0,0,0,0
2025-12-06 11:45,49,49,0,0,0,0
2025-12-06 12:00,39,39,0,0,0,0
2025-12-06 12:15,56,56,0,0,0,0
2025-12-06 12:30,66,66,0,0,0,0
2025-12-06 12:45,61,61,0,0,0,0
2025-12-06 13:00,48,48,0,0,0,0
2025-12-06 13:15,70,70,0,0,0,0
2025-12-06 13:30,69,69,0,0,0,0
2025-12-06 13:45,65,65,0,0,0,0
2025-12-06 14:00,57,57,0,0,0,0
2025-12-06 14:15,58,58,0,0,0,0
2025-12-06 14:30,73,73,0,0,0,0
2025-12-06 14:45,55,55,0,0,0,0
2025-12-06 15:00,76,76,0,0,0,0
2025-12-06 15:15,62,62,0,0,0,0
2025-12-06 15:30,61,61,0,0,0,0
2025-12-06 15:45,62,62,0,0,0,0
2025-12-06 16:00,55,55,0,0,0,0
2025-12-06 16:15,61,61,0,0,0,0
2025-12-06 16:30,45,45,0,0,0,0
2025-12-06 16:45,38,38,0,0,0,0
2025-12-06 17:00,51,51,0,0,0,0
2025-12-06 17:15,65,65,0,0,0,0
2025-12-06 17:30,68,68,0,0,0,0
2025-12-06 17:45,68,68,0,0,0,0
2025-12-06 18:00,65,65,0,0,0,0
2025-12-06 18:15,59,59,0,0,0,0
2025-12-06 18:30,44,44,0,0,0,0
2025-12-06 18:45,42,42,0,0,0,0
2025-12-06 19:00,44,44,0,0,0,0
2025-12-06 19:15,63,63,0,0,0,0
2025-12-06 19:30,45,45,0,0,0,0
2025-12-06 19:45,49,49,0,0,0,0
2025-12-06 20:00,47,47,0,0,0,0
2025-12-06 20:15,47,47,0,0,0,0
2025-12-06 20:30,47,47,0,0,0,0
2025-12-06 20:45,33,33,0,0,0,0
2025-12-06 21:00,35,35,0,0,0,0
2025-12-06 21:15,34,34,0,0,0,0
2025-12-06 21:30,32,32,0,0,0,0
2025-12-06 21:45,28,28,0,0,0,0
2025-12-06 22:00,22,22,0,0,0,0
2025-12-06 22:15,25,25,0,0,0,0
2025-12-06 22:30,19,19,0,0,0,0
2025-12-06 22:45,36,36,0,0,0,0
2025-12-06 23:00,22,22,0,0,0,0
2025-12-06 23:15,17,17,0,0,0,0
2025-12-06 23:30,14,14,0,0,0,0
2025-12-06 23:45,17,17,0,0,0,0
2025-12-07 00:00,19,19,0,0,0,0
2025-12-07 00:15,11,11,0,0,0,0
2025-12-07 00:30,11,11,0,0,0,0
2025-12-07 00:45,6,6,0,0,0,0
2025-12-07 01:00,14,14,0,0,0,0
2025-12-07 01:15,17,17,0,0,0,0
2025-12-07 01:30,13,13,0,0,0,0
2025-12-07 01:45,12,12,0,0,0,0
2025-12-07 02:00,8,8,0,0,0,0
2025-12-07 02:15,10,10,0,0,0,0
2025-12-07 02:30,10,10,0,0,0,0
2025-12-07 02:45,9,9,0,0,0,0
2025-12-07 03:00,5,5,0,0,0,0
2025-12-07 03:15,12,12,0,0,0,0
2025-12-07 03:30,5,5,0,0,0,0
2025-12-07 03:45,1,1,0,0,0,0
2025-12-07 04:00,5,5,0,0,0,0
2025-12-07 04:15,5,5,0,0,0,0
2025-12-07 04:30,2,2,0,0,0,0
2025-12-07 04:45,1,1,0,0,0,0
2025-12-07 05:00,4,4,0,0,0,0
2025-12-07 05:15,0,0,0,0,0,0
2025-12-07 05:30,4,4,0,0,0,0
2025-12-07 05:45,3,3,0,0,0,0
2025-12-07 06:00,4,4,0,0,0,0
2025-12-07 06:15,2,2,0,0,0,0
