Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status
2026-09-02 01:45,0,0,0,,,,,,,0,0,0,,,,,,
2026-09-02 02:00,2,1,1,,,,,,,0,0,0,,,,,,
2026-09-02 02:15,1,1,0,,,,,,,0,0,0,,,,,,
2026-09-02 02:30,0,0,0,,,,,,,0,0,0,,,,,,
2026-09-02 02:45,0,0,0,,,,,,,0,0,0,,,,,,
2026-09-02 03:00,2,2,0,,,,,,,0,0,0,,,,,,
2026-09-02 03:15,0,0,0,,,,,,,0,0,0,,,,,,
2026-09-02 03:30,0,0,0,,,,,,,0,0,0,,,,,,
2026-09-02 03:45,2,1,1,,,,,,,0,0,0,,,,,,
2026-09-02 04:00,1,1,0,,,,,,,0,0,0,,,,,,
2026-09-02 04:15,1,0,1,,,,,,,0,0,0,,,,,,
2026-09-02 04:30,5,2,3,,,,,,,0,0,0,,,,,,
2026-09-02 04:45,0,0,0,,,,,,,0,0,0,,,,,,
2026-09-02 05:00,3,2,1,,,,,,,0,0,0,,,,,,
2026-09-02 05:15,4,3,1,,,,,,,0,0,0,,,,,,
2026-09-02 05:30,7,5,2,,,,,,,0,0,0,,,,,,
2026-09-02 05:45,11,7,4,,,,,,,0,0,0,,,,,,
2026-09-02 06:00,13,8,5,,,,,,,0,0,0,,,,,,
2026-09-02 06:15,23,17,6,,,,,,,0,0,0,,,,,,
2026-09-02 06:30,36,28,8,,,,,,,0,0,0,,,,,,
2026-09-02 06:45,44,32,12,,,,,,,0,0,0,,,,,,
2026-09-02 07:00,50,40,10,,,,,,,0,0,0,,,,,,
2026-09-02 07:15,115,84,31,,,,,,,0,0,0,,,,,,
2026-09-02 07:30,200,141,59,,,,,,,0,0,0,,,,,,
2026-09-02 07:45,152,96,56,,,,,,,0,0,0,,,,,,
2026-09-02 08:00,120,83,37,,,,,,,0,0,0,,,,,,
2026-09-02 08:15,100,67,33,,,,,,,0,0,0,,,,,,
2026-09-02 08:30,94,72,22,,,,,,,0,0,0,,,,,,
2026-09-02 08:45,98,62,36,,,,,,,0,0,0,,,,,,
2026-09-02 09:00,70,52,18,,,,,,,0,0,0,,,,,,
2026-09-02 09:15,92,61,31,,,,,,,0,0,0,,,,,,
2026-09-02 09:30,89,64,25,,,,,,,0,0,0,,,,,,
2026-09-02 09:45,74,42,32,,,,,,,0,0,0,,,,,,
2026-09-02 10:00,80,48,32,,,,,,,0,0,0,,,,,,
2026-09-02 10:15,82,58,24,,,,,,,0,0,0,,,,,,
2026-09-02 10:30,72,39,33,,,,,,,0,0,0,,,,,,
2026-09-02 10:45,82,49,33,,,,,,,0,0,0,,,,,,
2026-09-02 11:00,101,63,38,,,,,,,0,0,0,,,,,,
2026-09-02 11:15,120,85,35,,,,,,,0,0,0,,,,,,
2026-09-02 11:30,77,41,36,,,,,,,0,0,0,,,,,,
2026-09-02 11:45,88,48,40,,,,,,,0,0,0,,,,,,
2026-09-02 12:00,90,35,55,,,,,,,0,0,0,,,,,,
2026-09-02 12:15,103,65,38,,,,,,,0,0,0,,,,,,
2026-09-02 12:30,98,46,52,,,,,,,0,0,0,,,,,,
2026-09-02 12:45,100,47,53,,,,,,,0,0,0,,,,,,
2026-09-02 13:00,196,100,96,,,,,,,0,0,0,,,,,,
2026-09-02 13:15,116,49,67,,,,,,,0,0,0,,,,,,
2026-09-02 13:30,102,41,61,,,,,,,0,0,0,,,,,,
2026-09-02 13:45,110,38,72,,,,,,,0,0,0,,,,,,
2026-09-02 14:00,94,33,61,,,,,,,0,0,0,,,,,,
2026-09-02 14:15,96,44,52,,,,,,,0,0,0,,,,,,
2026-09-02 14:30,90,37,53,,,,,,,0,0,0,,,,,,
2026-09-02 14:45,135,67,68,,,,,,,0,0,0,,,,,,
2026-09-02 15:00,97,47,50,,,,,,,0,0,0,,,,,,
2026-09-02 15:15,102,41,61,,,,,,,0,0,0,,,,,,
2026-09-02 15:30,112,44,68,,,,,,,0,0,0,,,,,,
2026-09-02 15:45,107,38,69,,,,,,,0,0,0,,,,,,
2026-09-02 16:00,129,43,86,,,,,,,0,0,0,,,,,,
2026-09-02 16:15,131,54,77,,,,,,,0,0,0,,,,,,
2026-09-02 16:30,123,52,71,,,,,,,0,0,0,,,,,,
2026-09-02 16:45,130,66,64,,,,,,,0,0,0,,,,,,
2026-09-02 17:00,100,40,60,,,,,,,0,0,0,,,,,,
2026-09-02 17:15,123,43,80,,,,,,,0,0,0,,,,,,
2026-09-02 17:30,128,56,72,,,,,,,0,0,0,,,,,,
2026-09-02 17:45,126,65,61,,,,,,,0,0,0,,,,,,
2026-09-02 18:00,112,39,73,,,,,,,0,0,0,,,,,,
2026-09-02 18:15,108,42,66,,,,,,,0,0,0,,,,,,
2026-09-02 18:30,89,35,54,,,,,,,0,0,0,,,,,,
2026-09-02 18:45,70,36,34,,,,,,,0,0,0,,,,,,
2026-09-02 19:00,66,28,38,,,,,,,0,0,0,,,,,,
2026-09-02 19:15,55,22,33,,,,,,,0,0,0,,,,,,
2026-09-02 19:30,48,20,28,,,,,,,0,0,0,,,,,,
2026-09-02 19:45,51,15,36,,,,,,,0,0,0,,,,,,
2026-09-02 20:00,67,34,33,,,,,,,0,0,0,,,,,,
2026-09-02 20:15,31,11,20,,,,,,,0,0,0,,,,,,
2026-09-02 20:30,63,24,39,,,,,,,0,0,0,,,,,,
2026-09-02 20:45,21,9,12,,,,,,,0,0,0,,,,,,
2026-09-02 21:00,34,15,19,,,,,,,0,0,0,,,,,,
2026-09-02 21:15,38,11,27,,,,,,,0,0,0,,,,,,
2026-09-02 21:30,36,20,16,,,,,,,0,0,0,,,,,,
2026-09-02 21:45,35,17,18,,,,,,,0,0,0,,,,,,
2026-09-02 22:00,19,5,14,,,,,,,0,0,0,,,,,,
2026-09-02 22:15,27,14,13,,,,,,,0,0,0,,,,,,
2026-09-02 22:30,26,14,12,,,,,,,0,0,0,,,,,,
2026-09-02 22:45,37,29,8,,,,,,,0,0,0,,,,,,
2026-09-02 23:00,29,8,21,,,,,,,0,0,0,,,,,,
2026-09-02 23:15,13,6,7,,,,,,,0,0,0,,,,,,
2026-09-02 23:30,11,5,6,,,,,,,0,0,0,,,,,,
2026-09-02 23:45,7,1,6,,,,,,,0,0,0,,,,,,
2026-09-03 00:00,8,3,5,,,,,,,0,0,0,,,,,,
2026-09-03 00:15,5,2,3,,,,,,,0,0,0,,,,,,
2026-09-03 00:30,4,2,2,,,,,,,0,0,0,,,,,,
2026-09-03 00:45,5,5,0,,,,,,,0,0,0,,,,,,
2026-09-03 01:00,4,1,3,,,,,,,0,0,0,,,,,,
2026-09-03 01:15,1,0,1,,,,,,,0,0,0,,,,,,
2026-09-03 01:30,1,0,1,,,,,,,0,0,0,,,,,,
2026-09-03 01:45,1,0,1,,,,,,,0,0,0,,,,,,
2026-09-03 02:00,0,0,0,,,,,,,0,0,0,,,,,,
2026-09-03 02:15,1,1,0,,,,,,,0,0,0,,,,,,
2026-09-03 02:30,2,2,0,,,,,,,0,0,0,,,,,,
2026-09-03 02:45,3,0,3,,,,,,,0,0,0,,,,,,
2026-09-03 03:00,0,0,0,,,,,,,0,0,0,,,,,,
2026-09-03 03:15,1,0,1,,,,,,,0,0,0,,,,,,
2026-09-03 03:30,1,0,1,,,,,,,0,0,0,,,,,,
2026-09-03 03:45,0,0,0,,,,,,,0,0,0,,,,,,
2026-09-03 04:00,0,0,0,,,,,,,0,0,0,,,,,,
2026-09-03 04:15,1,0,1,,,,,,,0,0,0,,,,,,
2026-09-03 04:30,1,0,1,,,,,,,0,0,0,,,,,,
2026-09-03 04:45,2,0,2,,,,,,,0,0,0,,,,,,
2026-09-03 05:00,3,3,0,,,,,,,0,0,0,,,,,,
2026-09-03 05:15,3,1,2,,,,,,,0,0,0,,,,,,
2026-09-03 05:30,11,8,3,,,,,,,0,0,0,,,,,,
2026-09-03 05:45,9,8,1,,,,,,,0,0,0,,,,,,
2026-09-03 06:00,9,6,3,,,,,,,0,0,0,,,,,,
2026-09-03 06:15,16,9,7,,,,,,,0,0,0,,,,,,
2026-09-03 06:30,27,17,10,,,,,,,0,0,0,,,,,,
2026-09-03 06:45,51,36,15,,,,,,,0,0,0,,,,,,
2026-09-03 07:00,70,40,30,,,,,,,0,0,0,,,,,,
2026-09-03 07:15,99,67,32,,,,,,,0,0,0,,,,,,
2026-09-03 07:30,257,192,65,,,,,,,0,0,0,,,,,,
2026-09-03 07:45,165,117,48,,,,,,,0,0,0,,,,,,
2026-09-03 08:00,88,59,29,,,,,,,0,0,0,,,,,,
2026-09-03 08:15,80,56,24,,,,,,,0,0,0,,,,,,
2026-09-03 08:30,79,50,29,,,,,,,0,0,0,,,,,,
2026-09-03 08:45,111,72,39,,,,,,,0,0,0,,,,,,
2026-09-03 09:00,67,48,19,,,,,,,0,0,0,,,,,,
2026-09-03 09:15,79,49,30,,,,,,,0,0,0,,,,,,
2026-09-03 09:30,122,49,73,,,,,,,0,0,0,,,,,,
2026-09-03 09:45,70,45,25,,,,,,,0,0,0,,,,,,
2026-09-03 10:00,52,31,21,,,,,,,0,0,0,,,,,,
2026-09-03 10:15,46,24,22,,,,,,,0,0,0,,,,,,
2026-09-03 10:30,51,27,24,,,,,,,0,0,0,,,,,,
2026-09-03 10:45,60,35,25,,,,,,,0,0,0,,,,,,
2026-09-03 11:00,53,30,23,,,,,,,0,0,0,,,,,,
2026-09-03 11:15,97,66,31,,,,,,,0,0,0,,,,,,
2026-09-03 11:30,66,38,28,,,,,,,0,0,0,,,,,,
2026-09-03 11:45,60,35,25,,,,,,,0,0,0,,,,,,
2026-09-03 12:00,65,26,39,,,,,,,0,0,0,,,,,,
2026-09-03 12:15,50,20,30,,,,,,,0,0,0,,,,,,
2026-09-03 12:30,64,21,43,,,,,,,0,0,0,,,,,,
2026-09-03 12:45,92,39,53,,,,,,,0,0,0,,,,,,
2026-09-03 13:00,149,44,105,,,,,,,0,0,0,,,,,,
2026-09-03 13:15,91,26,65,,,,,,,0,0,0,,,,,,
2026-09-03 13:30,68,27,41,,,,,,,0,0,0,,,,,,
2026-09-03 13:45,129,93,36,,,,,,,0,0,0,,,,,,
2026-09-03 14:00,74,33,41,,,,,,,0,0,0,,,,,,
2026-09-03 14:15,68,29,39,,,,,,,0,0,0,,,,,,
2026-09-03 14:30,69,30,39,,,,,,,0,0,0,,,,,,
2026-09-03 14:45,103,53,50,,,,,,,0,0,0,,,,,,
2026-09-03 15:00,74,30,44,,,,,,,0,0,0,,,,,,
2026-09-03 15:15,88,36,52,,,,,,,0,0,0,,,,,,
2026-09-03 15:30,165,70,95,,,,,,,0,0,0,,,,,,
2026-09-03 15:45,110,48,62,,,,,,,0,0,0,,,,,,
2026-09-03 16:00,120,56,64,,,,,,,0,0,0,,,,,,
2026-09-03 16:15,109,54,55,,,,,,,0,0,0,,,,,,
2026-09-03 16:30,105,37,68,,,,,,,0,0,0,,,,,,
2026-09-03 16:45,102,51,51,,,,,,,0,0,0,,,,,,
2026-09-03 17:00,117,54,63,,,,,,,0,0,0,,,,,,
2026-09-03 17:15,122,55,67,,,,,,,0,0,0,,,,,,
2026-09-03 17:30,98,40,58,,,,,,,0,0,0,,,,,,
2026-09-03 17:45,125,64,61,,,,,,,0,0,0,,,,,,
2026-09-03 18:00,108,44,64,,,,,,,0,0,0,,,,,,
2026-09-03 18:15,110,44,66,,,,,,,0,0,0,,,,,,
2026-09-03 18:30,100,45,55,,,,,,,0,0,0,,,,,,
2026-09-03 18:45,91,47,44,,,,,,,0,0,0,,,,,,
2026-09-03 19:00,82,35,47,,,,,,,0,0,0,,,,,,
2026-09-03 19:15,74,33,41,,,,,,,0,0,0,,,,,,
2026-09-03 19:30,72,31,41,,,,,,,0,0,0,,,,,,
2026-09-03 19:45,57,22,35,,,,,,,0,0,0,,,,,,
2026-09-03 20:00,79,27,52,,,,,,,0,0,0,,,,,,
2026-09-03 20:15,63,30,33,,,,,,,0,0,0,,,,,,
2026-09-03 20:30,51,23,28,,,,,,,0,0,0,,,,,,
2026-09-03 20:45,56,19,37,,,,,,,0,0,0,,,,,,
2026-09-03 21:00,28,10,18,,,,,,,0,0,0,,,,,,
2026-09-03 21:15,43,15,28,,,,,,,0,0,0,,,,,,
2026-09-03 21:30,49,17,32,,,,,,,0,0,0,,,,,,
2026-09-03 21:45,31,14,17,,,,,,,0,0,0,,,,,,
2026-09-03 22:00,30,13,17,,,,,,,0,0,0,,,,,,
2026-09-03 22:15,36,11,25,,,,,,,0,0,0,,,,,,
2026-09-03 22:30,27,14,13,,,,,,,0,0,0,,,,,,
2026-09-03 22:45,24,5,19,,,,,,,0,0,0,,,,,,
2026-09-03 23:00,26,10,16,,,,,,,0,0,0,,,,,,
2026-09-03 23:15,8,4,4,,,,,,,0,0,0,,,,,,
2026-09-03 23:30,15,10,5,,,,,,,0,0,0,,,,,,
2026-09-03 23:45,14,7,7,,,,,,,0,0,0,,,,,,
