Datetime,300037926 (Bohlweg),353413831 (Bohlweg [Bike Stadteinwärts]),353413832 (Bohlweg [Bike Stadtauswärts]),300037926-status,353413831-status,353413832-status
2024-05-02 05:15,6,4,2,0,0,0
2024-05-02 05:30,11,6,5,0,0,0
2024-05-02 05:45,11,8,3,0,0,0
2024-05-02 06:00,17,10,7,0,0,0
2024-05-02 06:15,22,16,6,0,0,0
2024-05-02 06:30,32,22,10,0,0,0
2024-05-02 06:45,41,30,11,0,0,0
2024-05-02 07:00,52,33,19,0,0,0
2024-05-02 07:15,93,69,24,0,0,0
2024-05-02 07:30,203,152,51,0,0,0
2024-05-02 07:45,188,144,44,0,0,0
2024-05-02 08:00,127,101,26,0,0,0
2024-05-02 08:15,108,74,34,0,0,0
2024-05-02 08:30,79,61,18,0,0,0
2024-05-02 08:45,85,59,26,0,0,0
2024-05-02 09:00,61,39,22,0,0,0
2024-05-02 09:15,62,43,19,0,0,0
2024-05-02 09:30,92,62,30,0,0,0
2024-05-02 09:45,115,86,29,0,0,0
2024-05-02 10:00,72,57,15,0,0,0
2024-05-02 10:15,76,46,30,0,0,0
2024-05-02 10:30,60,43,17,0,0,0
2024-05-02 10:45,56,34,22,0,0,0
2024-05-02 11:00,70,39,31,0,0,0
2024-05-02 11:15,74,46,28,0,0,0
2024-05-02 11:30,81,50,31,0,0,0
2024-05-02 11:45,67,35,32,0,0,0
2024-05-02 12:00,78,48,30,0,0,0
2024-05-02 12:15,93,50,43,0,0,0
2024-05-02 12:30,85,49,36,0,0,0
2024-05-02 12:45,74,37,37,0,0,0
2024-05-02 13:00,115,53,62,0,0,0
2024-05-02 13:15,95,40,55,0,0,0
2024-05-02 13:30,62,32,30,0,0,0
2024-05-02 13:45,119,53,66,0,0,0
2024-05-02 14:00,106,44,62,0,0,0
2024-05-02 14:15,103,41,62,0,0,0
2024-05-02 14:30,104,52,52,0,0,0
2024-05-02 14:45,119,70,49,0,0,0
2024-05-02 15:00,92,44,48,0,0,0
2024-05-02 15:15,119,50,69,0,0,0
2024-05-02 15:30,156,72,84,0,0,0
2024-05-02 15:45,139,69,70,0,0,0
2024-05-02 16:00,132,53,79,0,0,0
2024-05-02 16:15,135,55,80,0,0,0
2024-05-02 16:30,124,51,73,0,0,0
2024-05-02 16:45,152,83,69,0,0,0
2024-05-02 17:00,115,54,61,0,0,0
2024-05-02 17:15,140,72,68,0,0,0
2024-05-02 17:30,116,46,70,0,0,0
2024-05-02 17:45,142,72,70,0,0,0
2024-05-02 18:00,120,54,66,0,0,0
2024-05-02 18:15,126,48,78,0,0,0
2024-05-02 18:30,92,33,59,0,0,0
2024-05-02 18:45,109,54,55,0,0,0
2024-05-02 19:00,120,53,67,0,0,0
2024-05-02 19:15,71,30,41,0,0,0
2024-05-02 19:30,72,37,35,0,0,0
2024-05-02 19:45,74,32,42,0,0,0
2024-05-02 20:00,77,26,51,0,0,0
2024-05-02 20:15,53,18,35,0,0,0
2024-05-02 20:30,48,22,26,0,0,0
2024-05-02 20:45,60,16,44,0,0,0
2024-05-02 21:00,33,9,24,0,0,0
2024-05-02 21:15,31,8,23,0,0,0
2024-05-02 21:30,28,3,25,0,0,0
2024-05-02 21:45,29,11,18,0,0,0
2024-05-02 22:00,30,13,17,0,0,0
2024-05-02 22:15,26,14,12,0,0,0
2024-05-02 22:30,34,18,16,0,0,0
2024-05-02 22:45,25,13,12,0,0,0
2024-05-02 23:00,17,8,9,0,0,0
2024-05-02 23:15,10,6,4,0,0,0
2024-05-02 23:30,12,6,6,0,0,0
2024-05-02 23:45,6,0,6,0,0,0
2024-05-03 00:00,3,0,3,0,0,0
2024-05-03 00:15,5,1,4,0,0,0
2024-05-03 00:30,5,0,5,0,0,0
2024-05-03 00:45,4,1,3,0,0,0
2024-05-03 01:00,2,2,0,0,0,0
2024-05-03 01:15,0,0,0,0,0,0
2024-05-03 01:30,2,1,1,0,0,0
2024-05-03 01:45,0,0,0,0,0,0
2024-05-03 02:00,2,1,1,0,0,0
2024-05-03 02:15,0,0,0,0,0,0
2024-05-03 02:30,0,0,0,0,0,0
2024-05-03 02:45,0,0,0,0,0,0
2024-05-03 03:00,0,0,0,0,0,0
2024-05-03 03:15,0,0,0,0,0,0
2024-05-03 03:30,0,0,0,0,0,0
2024-05-03 03:45,1,0,1,0,0,0
2024-05-03 04:00,2,0,2,0,0,0
2024-05-03 04:15,1,0,1,0,0,0
2024-05-03 04:30,0,0,0,0,0,0
2024-05-03 04:45,0,0,0,0,0,0
2024-05-03 05:00,6,2,4,0,0,0
2024-05-03 05:15,4,3,1,0,0,0
2024-05-03 05:30,8,3,5,0,0,0
2024-05-03 05:45,10,5,5,0,0,0
2024-05-03 06:00,13,9,4,0,0,0
2024-05-03 06:15,15,11,4,0,0,0
2024-05-03 06:30,22,16,6,0,0,0
2024-05-03 06:45,24,20,4,0,0,0
2024-05-03 07:00,34,22,12,0,0,0
2024-05-03 07:15,65,46,19,0,0,0
2024-05-03 07:30,151,108,43,0,0,0
2024-05-03 07:45,146,112,34,0,0,0
2024-05-03 08:00,83,65,18,0,0,0
2024-05-03 08:15,53,37,16,0,0,0
2024-05-03 08:30,60,44,16,0,0,0
2024-05-03 08:45,52,40,12,0,0,0
2024-05-03 09:00,39,25,14,0,0,0
2024-05-03 09:15,42,28,14,0,0,0
2024-05-03 09:30,61,35,26,0,0,0
2024-05-03 09:45,69,49,20,0,0,0
2024-05-03 10:00,51,39,12,0,0,0
2024-05-03 10:15,38,27,11,0,0,0
2024-05-03 10:30,42,27,15,0,0,0
2024-05-03 10:45,47,30,17,0,0,0
2024-05-03 11:00,53,28,25,0,0,0
2024-05-03 11:15,66,38,28,0,0,0
2024-05-03 11:30,33,15,18,0,0,0
2024-05-03 11:45,51,22,29,0,0,0
2024-05-03 12:00,58,33,25,0,0,0
2024-05-03 12:15,65,34,31,0,0,0
2024-05-03 12:30,65,27,38,0,0,0
2024-05-03 12:45,88,51,37,0,0,0
2024-05-03 13:00,104,53,51,0,0,0
2024-05-03 13:15,88,48,40,0,0,0
2024-05-03 13:30,53,22,31,0,0,0
2024-05-03 13:45,75,34,41,0,0,0
2024-05-03 14:00,86,37,49,0,0,0
2024-05-03 14:15,72,35,37,0,0,0
2024-05-03 14:30,66,30,36,0,0,0
2024-05-03 14:45,71,34,37,0,0,0
2024-05-03 15:00,65,26,39,0,0,0
2024-05-03 15:15,71,36,35,0,0,0
2024-05-03 15:30,87,39,48,0,0,0
2024-05-03 15:45,95,52,43,0,0,0
2024-05-03 16:00,81,37,44,0,0,0
2024-05-03 16:15,65,22,43,0,0,0
2024-05-03 16:30,69,33,36,0,0,0
2024-05-03 16:45,66,22,44,0,0,0
2024-05-03 17:00,77,33,44,0,0,0
2024-05-03 17:15,93,58,35,0,0,0
2024-05-03 17:30,90,46,44,0,0,0
2024-05-03 17:45,91,51,40,0,0,0
2024-05-03 18:00,86,36,50,0,0,0
2024-05-03 18:15,78,43,35,0,0,0
2024-05-03 18:30,75,30,45,0,0,0
2024-05-03 18:45,71,38,33,0,0,0
2024-05-03 19:00,81,37,44,0,0,0
2024-05-03 19:15,58,33,25,0,0,0
2024-05-03 19:30,60,27,33,0,0,0
2024-05-03 19:45,48,23,25,0,0,0
2024-05-03 20:00,54,17,37,0,0,0
2024-05-03 20:15,41,13,28,0,0,0
2024-05-03 20:30,39,15,24,0,0,0
2024-05-03 20:45,26,11,15,0,0,0
2024-05-03 21:00,35,13,22,0,0,0
2024-05-03 21:15,26,9,17,0,0,0
2024-05-03 21:30,27,7,20,0,0,0
2024-05-03 21:45,32,6,26,0,0,0
2024-05-03 22:00,31,15,16,0,0,0
2024-05-03 22:15,19,6,13,0,0,0
2024-05-03 22:30,34,12,22,0,0,0
2024-05-03 22:45,27,5,22,0,0,0
2024-05-03 23:00,18,7,11,0,0,0
2024-05-03 23:15,27,10,17,0,0,0
2024-05-03 23:30,20,12,8,0,0,0
2024-05-03 23:45,13,5,8,0,0,0
2024-05-04 00:00,19,10,9,0,0,0
2024-05-04 00:15,16,7,9,0,0,0
2024-05-04 00:30,21,9,12,0,0,0
2024-05-04 00:45,17,7,10,0,0,0
2024-05-04 01:00,10,5,5,0,0,0
2024-05-04 01:15,16,5,11,0,0,0
2024-05-04 01:30,7,2,5,0,0,0
2024-05-04 01:45,5,0,5,0,0,0
2024-05-04 02:00,14,6,8,0,0,0
2024-05-04 02:15,10,3,7,0,0,0
2024-05-04 02:30,4,1,3,0,0,0
2024-05-04 02:45,5,1,4,0,0,0
2024-05-04 03:00,5,0,5,0,0,0
2024-05-04 03:15,1,0,1,0,0,0
2024-05-04 03:30,5,3,2,0,0,0
2024-05-04 03:45,2,0,2,0,0,0
2024-05-04 04:00,2,1,1,0,0,0
2024-05-04 04:15,4,3,1,0,0,0
2024-05-04 04:30,0,0,0,0,0,0
2024-05-04 04:45,1,1,0,0,0,0
2024-05-04 05:00,3,2,1,0,0,0
2024-05-04 05:15,5,3,2,0,0,0
2024-05-04 05:30,2,1,1,0,0,0
2024-05-04 05:45,3,0,3,0,0,0
2024-05-04 06:00,4,3,1,0,0,0
2024-05-04 06:15,6,5,1,0,0,0
2024-05-04 06:30,7,5,2,0,0,0
2024-05-04 06:45,10,9,1,0,0,0
2024-05-04 07:00,10,8,2,0,0,0
2024-05-04 07:15,11,8,3,0,0,0
2024-05-04 07:30,23,15,8,0,0,0
2024-05-04 07:45,19,17,2,0,0,0
2024-05-04 08:00,27,21,6,0,0,0
2024-05-04 08:15,27,17,10,0,0,0
2024-05-04 08:30,38,21,17,0,0,0
2024-05-04 08:45,53,35,18,0,0,0
2024-05-04 09:00,47,36,11,0,0,0
2024-05-04 09:15,41,32,9,0,0,0
2024-05-04 09:30,68,46,22,0,0,0
2024-05-04 09:45,89,60,29,0,0,0
2024-05-04 10:00,68,50,18,0,0,0
2024-05-04 10:15,88,67,21,0,0,0
2024-05-04 10:30,92,69,23,0,0,0
2024-05-04 10:45,78,56,22,0,0,0
2024-05-04 11:00,88,63,25,0,0,0
2024-05-04 11:15,88,53,35,0,0,0
2024-05-04 11:30,92,55,37,0,0,0
2024-05-04 11:45,95,56,39,0,0,0
2024-05-04 12:00,77,44,33,0,0,0
2024-05-04 12:15,86,47,39,0,0,0
2024-05-04 12:30,95,46,49,0,0,0
2024-05-04 12:45,95,45,50,0,0,0
2024-05-04 13:00,73,45,28,0,0,0
2024-05-04 13:15,96,51,45,0,0,0
2024-05-04 13:30,80,31,49,0,0,0
2024-05-04 13:45,87,41,46,0,0,0
2024-05-04 14:00,90,42,48,0,0,0
2024-05-04 14:15,88,33,55,0,0,0
2024-05-04 14:30,71,29,42,0,0,0
2024-05-04 14:45,60,26,34,0,0,0
2024-05-04 15:00,28,12,16,0,0,0
2024-05-04 15:15,35,14,21,0,0,0
2024-05-04 15:30,67,31,36,0,0,0
2024-05-04 15:45,68,41,27,0,0,0
2024-05-04 16:00,50,22,28,0,0,0
2024-05-04 16:15,61,26,35,0,0,0
2024-05-04 16:30,55,23,32,0,0,0
2024-05-04 16:45,69,41,28,0,0,0
2024-05-04 17:00,49,27,22,0,0,0
2024-05-04 17:15,35,19,16,0,0,0
2024-05-04 17:30,41,22,19,0,0,0
2024-05-04 17:45,81,42,39,0,0,0
2024-05-04 18:00,65,30,35,0,0,0
2024-05-04 18:15,59,30,29,0,0,0
2024-05-04 18:30,51,30,21,0,0,0
2024-05-04 18:45,66,32,34,0,0,0
2024-05-04 19:00,73,43,30,0,0,0
2024-05-04 19:15,65,27,38,0,0,0
2024-05-04 19:30,51,19,32,0,0,0
2024-05-04 19:45,50,25,25,0,0,0
2024-05-04 20:00,47,19,28,0,0,0
2024-05-04 20:15,36,17,19,0,0,0
2024-05-04 20:30,30,13,17,0,0,0
2024-05-04 20:45,27,15,12,0,0,0
2024-05-04 21:00,30,12,18,0,0,0
2024-05-04 21:15,23,8,15,0,0,0
2024-05-04 21:30,21,8,13,0,0,0
2024-05-04 21:45,32,12,20,0,0,0
2024-05-04 22:00,18,6,12,0,0,0
2024-05-04 22:15,20,10,10,0,0,0
2024-05-04 22:30,27,10,17,0,0,0
2024-05-04 22:45,23,10,13,0,0,0
2024-05-04 23:00,17,3,14,0,0,0
2024-05-04 23:15,8,5,3,0,0,0
2024-05-04 23:30,15,8,7,0,0,0
2024-05-04 23:45,20,6,14,0,0,0
2024-05-05 00:00,23,8,15,0,0,0
2024-05-05 00:15,11,5,6,0,0,0
2024-05-05 00:30,9,5,4,0,0,0
2024-05-05 00:45,12,3,9,0,0,0
2024-05-05 01:00,10,7,3,0,0,0
2024-05-05 01:15,16,6,10,0,0,0
2024-05-05 01:30,6,3,3,0,0,0
2024-05-05 01:45,6,5,1,0,0,0
2024-05-05 02:00,3,1,2,0,0,0
2024-05-05 02:15,3,3,0,0,0,0
2024-05-05 02:30,7,1,6,0,0,0
2024-05-05 02:45,3,2,1,0,0,0
2024-05-05 03:00,7,3,4,0,0,0
2024-05-05 03:15,3,2,1,0,0,0
2024-05-05 03:30,3,1,2,0,0,0
2024-05-05 03:45,1,1,0,0,0,0
2024-05-05 04:00,2,1,1,0,0,0
2024-05-05 04:15,2,1,1,0,0,0
2024-05-05 04:30,1,1,0,0,0,0
2024-05-05 04:45,1,0,1,0,0,0
2024-05-05 05:00,1,1,0,0,0,0
2024-05-05 05:15,4,4,0,0,0,0
2024-05-05 05:30,3,1,2,0,0,0
2024-05-05 05:45,0,0,0,0,0,0
2024-05-05 06:00,2,1,1,0,0,0
2024-05-05 06:15,4,3,1,0,0,0
2024-05-05 06:30,2,0,2,0,0,0
2024-05-05 06:45,3,3,0,0,0,0
2024-05-05 07:00,1,0,1,0,0,0
2024-05-05 07:15,0,0,0,0,0,0
2024-05-05 07:30,4,2,2,0,0,0
2024-05-05 07:45,1,1,0,0,0,0
2024-05-05 08:00,5,3,2,0,0,0
2024-05-05 08:15,7,5,2,0,0,0
2024-05-05 08:30,14,7,7,0,0,0
2024-05-05 08:45,13,10,3,0,0,0
2024-05-05 09:00,14,10,4,0,0,0
2024-05-05 09:15,15,10,5,0,0,0
2024-05-05 09:30,25,22,3,0,0,0
2024-05-05 09:45,19,12,7,0,0,0
2024-05-05 10:00,11,7,4,0,0,0
2024-05-05 10:15,12,7,5,0,0,0
2024-05-05 10:30,26,13,13,0,0,0
2024-05-05 10:45,20,14,6,0,0,0
2024-05-05 11:00,14,7,7,0,0,0
2024-05-05 11:15,27,14,13,0,0,0
2024-05-05 11:30,33,20,13,0,0,0
2024-05-05 11:45,32,16,16,0,0,0
2024-05-05 12:00,36,23,13,0,0,0
2024-05-05 12:15,41,26,15,0,0,0
2024-05-05 12:30,36,25,11,0,0,0
2024-05-05 12:45,42,22,20,0,0,0
2024-05-05 13:00,33,24,9,0,0,0
2024-05-05 13:15,34,21,13,0,0,0
2024-05-05 13:30,23,14,9,0,0,0
2024-05-05 13:45,30,19,11,0,0,0
2024-05-05 14:00,23,13,10,0,0,0
2024-05-05 14:15,39,19,20,0,0,0
2024-05-05 14:30,32,20,12,0,0,0
2024-05-05 14:45,60,36,24,0,0,0
2024-05-05 15:00,45,13,32,0,0,0
2024-05-05 15:15,43,20,23,0,0,0
2024-05-05 15:30,49,29,20,0,0,0
2024-05-05 15:45,53,24,29,0,0,0
2024-05-05 16:00,44,21,23,0,0,0
2024-05-05 16:15,44,20,24,0,0,0
2024-05-05 16:30,56,31,25,0,0,0
2024-05-05 16:45,45,24,21,0,0,0
2024-05-05 17:00,56,31,25,0,0,0
2024-05-05 17:15,54,27,27,0,0,0
2024-05-05 17:30,46,30,16,0,0,0
2024-05-05 17:45,78,39,39,0,0,0
2024-05-05 18:00,51,22,29,0,0,0
2024-05-05 18:15,59,35,24,0,0,0
2024-05-05 18:30,47,24,23,0,0,0
2024-05-05 18:45,47,21,26,0,0,0
2024-05-05 19:00,43,22,21,0,0,0
2024-05-05 19:15,34,12,22,0,0,0
2024-05-05 19:30,32,11,21,0,0,0
2024-05-05 19:45,32,11,21,0,0,0
2024-05-05 20:00,36,16,20,0,0,0
2024-05-05 20:15,43,16,27,0,0,0
2024-05-05 20:30,21,9,12,0,0,0
2024-05-05 20:45,38,20,18,0,0,0
2024-05-05 21:00,27,11,16,0,0,0
2024-05-05 21:15,13,6,7,0,0,0
2024-05-05 21:30,25,9,16,0,0,0
2024-05-05 21:45,18,6,12,0,0,0
2024-05-05 22:00,20,5,15,0,0,0
2024-05-05 22:15,17,10,7,0,0,0
2024-05-05 22:30,19,5,14,0,0,0
2024-05-05 22:45,6,3,3,0,0,0
2024-05-05 23:00,5,2,3,0,0,0
2024-05-05 23:15,4,0,4,0,0,0
2024-05-05 23:30,6,4,2,0,0,0
2024-05-05 23:45,4,0,4,0,0,0
2024-05-06 00:00,0,0,0,0,0,0
2024-05-06 00:15,1,1,0,0,0,0
2024-05-06 00:30,2,0,2,0,0,0
2024-05-06 00:45,1,1,0,0,0,0
2024-05-06 01:00,1,0,1,0,0,0
2024-05-06 01:15,1,0,1,0,0,0
2024-05-06 01:30,0,0,0,0,0,0
2024-05-06 01:45,1,0,1,0,0,0
2024-05-06 02:00,0,0,0,0,0,0
2024-05-06 02:15,1,1,0,0,0,0
2024-05-06 02:30,0,0,0,0,0,0
2024-05-06 02:45,1,0,1,0,0,0
2024-05-06 03:00,0,0,0,0,0,0
2024-05-06 03:15,0,0,0,0,0,0
2024-05-06 03:30,0,0,0,0,0,0
2024-05-06 03:45,2,0,2,0,0,0
2024-05-06 04:00,0,0,0,0,0,0
2024-05-06 04:15,0,0,0,0,0,0
2024-05-06 04:30,1,1,0,0,0,0
2024-05-06 04:45,1,1,0,0,0,0
2024-05-06 05:00,3,2,1,0,0,0
2024-05-06 05:15,10,6,4,0,0,0
2024-05-06 05:30,7,5,2,0,0,0
2024-05-06 05:45,9,5,4,0,0,0
2024-05-06 06:00,20,12,8,0,0,0
2024-05-06 06:15,20,15,5,0,0,0
2024-05-06 06:30,41,29,12,0,0,0
2024-05-06 06:45,47,33,14,0,0,0
2024-05-06 07:00,53,35,18,0,0,0
2024-05-06 07:15,96,70,26,0,0,0
2024-05-06 07:30,191,131,60,0,0,0
2024-05-06 07:45,186,145,41,0,0,0
2024-05-06 08:00,101,86,15,0,0,0
2024-05-06 08:15,101,68,33,0,0,0
2024-05-06 08:30,92,67,25,0,0,0
2024-05-06 08:45,91,62,29,0,0,0
2024-05-06 09:00,55,43,12,0,0,0
2024-05-06 09:15,65,47,18,0,0,0
2024-05-06 09:30,74,50,24,0,0,0
2024-05-06 09:45,96,73,23,0,0,0
2024-05-06 10:00,84,63,21,0,0,0
2024-05-06 10:15,61,36,25,0,0,0
2024-05-06 10:30,60,39,21,0,0,0
2024-05-06 10:45,60,44,16,0,0,0
2024-05-06 11:00,60,36,24,0,0,0
2024-05-06 11:15,56,34,22,0,0,0
2024-05-06 11:30,73,46,27,0,0,0
2024-05-06 11:45,81,48,33,0,0,0
2024-05-06 12:00,85,43,42,0,0,0
2024-05-06 12:15,91,40,51,0,0,0
2024-05-06 12:30,70,33,37,0,0,0
2024-05-06 12:45,81,43,38,0,0,0
2024-05-06 13:00,109,50,59,0,0,0
2024-05-06 13:15,102,44,58,0,0,0
2024-05-06 13:30,86,41,45,0,0,0
2024-05-06 13:45,94,47,47,0,0,0
2024-05-06 14:00,92,48,44,0,0,0
2024-05-06 14:15,76,36,40,0,0,0
2024-05-06 14:30,72,29,43,0,0,0
2024-05-06 14:45,137,74,63,0,0,0
2024-05-06 15:00,96,41,55,0,0,0
2024-05-06 15:15,90,35,55,0,0,0
2024-05-06 15:30,132,81,51,0,0,0
2024-05-06 15:45,151,67,84,0,0,0
2024-05-06 16:00,153,66,87,0,0,0
2024-05-06 16:15,140,57,83,0,0,0
2024-05-06 16:30,119,43,76,0,0,0
2024-05-06 16:45,107,45,62,0,0,0
2024-05-06 17:00,124,55,69,0,0,0
2024-05-06 17:15,121,51,70,0,0,0
2024-05-06 17:30,131,53,78,0,0,0
2024-05-06 17:45,145,54,91,0,0,0
2024-05-06 18:00,119,46,73,0,0,0
2024-05-06 18:15,99,29,70,0,0,0
2024-05-06 18:30,107,46,61,0,0,0
2024-05-06 18:45,91,46,45,0,0,0
2024-05-06 19:00,75,25,50,0,0,0
2024-05-06 19:15,84,39,45,0,0,0
2024-05-06 19:30,62,23,39,0,0,0
2024-05-06 19:45,86,41,45,0,0,0
2024-05-06 20:00,67,27,40,0,0,0
2024-05-06 20:15,52,20,32,0,0,0
2024-05-06 20:30,34,12,22,0,0,0
2024-05-06 20:45,34,11,23,0,0,0
2024-05-06 21:00,42,18,24,0,0,0
2024-05-06 21:15,40,11,29,0,0,0
2024-05-06 21:30,36,12,24,0,0,0
2024-05-06 21:45,34,9,25,0,0,0
2024-05-06 22:00,29,7,22,0,0,0
2024-05-06 22:15,30,16,14,0,0,0
2024-05-06 22:30,26,9,17,0,0,0
2024-05-06 22:45,18,7,11,0,0,0
2024-05-06 23:00,16,6,10,0,0,0
2024-05-06 23:15,18,6,12,0,0,0
2024-05-06 23:30,9,5,4,0,0,0
2024-05-06 23:45,5,3,2,0,0,0
2024-05-07 00:00,3,1,2,0,0,0
2024-05-07 00:15,1,0,1,0,0,0
2024-05-07 00:30,5,2,3,0,0,0
2024-05-07 00:45,5,2,3,0,0,0
2024-05-07 01:00,3,0,3,0,0,0
2024-05-07 01:15,3,0,3,0,0,0
2024-05-07 01:30,2,0,2,0,0,0
2024-05-07 01:45,0,0,0,0,0,0
2024-05-07 02:00,0,0,0,0,0,0
2024-05-07 02:15,0,0,0,0,0,0
2024-05-07 02:30,1,0,1,0,0,0
2024-05-07 02:45,0,0,0,0,0,0
2024-05-07 03:00,0,0,0,0,0,0
2024-05-07 03:15,0,0,0,0,0,0
2024-05-07 03:30,0,0,0,0,0,0
2024-05-07 03:45,2,0,2,0,0,0
2024-05-07 04:00,1,0,1,0,0,0
2024-05-07 04:15,1,1,0,0,0,0
2024-05-07 04:30,2,2,0,0,0,0
2024-05-07 04:45,2,1,1,0,0,0
2024-05-07 05:00,1,1,0,0,0,0
2024-05-07 05:15,6,5,1,0,0,0
2024-05-07 05:30,15,8,7,0,0,0
2024-05-07 05:45,16,9,7,0,0,0
2024-05-07 06:00,13,8,5,0,0,0
