Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),353485115 (Bohlweg PKW Stadteinwärts),353485118 (Bohlweg PKW Stadtauswärts),353485121 (Bohlweg PKW Stadteinwärts),353485123 (Bohlweg PKW Stadtauswärts),353485125 (Bohlweg PKW Stadteinwärts),353485126 (Bohlweg PKW Stadtauswärts),353485127 (Bohlweg PKW Stadteinwärts),353485128 (Bohlweg PKW Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status,353485115-status,353485118-status,353485121-status,353485123-status,353485125-status,353485126-status,353485127-status,353485128-status
2025-07-01 18:00,145,51,94,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 18:15,137,56,81,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 18:30,82,35,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 18:45,109,60,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 19:00,108,59,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 19:15,75,33,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 19:30,94,53,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 19:45,70,22,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 20:00,78,37,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 20:15,76,33,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 20:30,80,32,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 20:45,62,34,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 21:00,80,39,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 21:15,60,27,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 21:30,57,28,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 21:45,60,30,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 22:00,47,31,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 22:15,63,33,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 22:30,43,18,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 22:45,27,15,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 23:00,25,10,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 23:15,28,10,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 23:30,17,7,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-01 23:45,9,6,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 00:00,9,3,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 00:15,7,4,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 00:30,6,2,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 00:45,10,5,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 01:00,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 01:15,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 01:30,4,3,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 01:45,6,6,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 02:00,4,0,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 02:15,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 02:30,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 02:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 03:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 03:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 03:30,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 03:45,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 04:00,3,3,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 04:15,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 04:30,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 04:45,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 05:00,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 05:15,6,5,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 05:30,20,11,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 05:45,16,10,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 06:00,27,13,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 06:15,39,30,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 06:30,30,24,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 06:45,74,54,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 07:00,92,64,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 07:15,120,91,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 07:30,213,151,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 07:45,257,186,71,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 08:00,174,140,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 08:15,145,101,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 08:30,110,87,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 08:45,128,87,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 09:00,102,66,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 09:15,115,76,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 09:30,92,59,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 09:45,130,86,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 10:00,84,58,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 10:15,68,41,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 10:30,72,39,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 10:45,112,67,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 11:00,97,45,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 11:15,168,87,81,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 11:30,107,56,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 11:45,116,69,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 12:00,94,41,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 12:15,96,40,56,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 12:30,111,45,66,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 12:45,111,54,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 13:00,117,38,79,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 13:15,83,30,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 13:30,72,24,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 13:45,90,41,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 14:00,103,31,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 14:15,91,39,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 14:30,85,33,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 14:45,100,42,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 15:00,84,32,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 15:15,94,29,65,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 15:30,90,43,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 15:45,122,50,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 16:00,148,51,97,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 16:15,89,27,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 16:30,99,26,73,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 16:45,119,49,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 17:00,100,35,65,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 17:15,109,43,66,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 17:30,142,67,75,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 17:45,143,67,76,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 18:00,77,37,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 18:15,63,27,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 18:30,54,18,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 18:45,54,22,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 19:00,40,20,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 19:15,40,14,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 19:30,37,24,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 19:45,31,14,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 20:00,30,14,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 20:15,29,7,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 20:30,32,15,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 20:45,20,11,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 21:00,31,11,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 21:15,28,12,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 21:30,15,8,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 21:45,33,11,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 22:00,36,16,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 22:15,23,9,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 22:30,26,11,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 22:45,15,6,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 23:00,21,12,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 23:15,10,6,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 23:30,18,5,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-02 23:45,11,6,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 00:00,12,4,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 00:15,7,2,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 00:30,6,4,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 00:45,7,4,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 01:00,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 01:15,5,1,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 01:30,8,2,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 01:45,5,2,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 02:00,5,0,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 02:15,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 02:30,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 02:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 03:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 03:15,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 03:30,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 03:45,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 04:00,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 04:15,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 04:30,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 04:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 05:00,5,2,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 05:15,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 05:30,18,14,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 05:45,11,7,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 06:00,14,8,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 06:15,21,12,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 06:30,35,28,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 06:45,57,42,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 07:00,67,45,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 07:15,89,59,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 07:30,231,166,65,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 07:45,227,160,67,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 08:00,174,132,42,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 08:15,134,94,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 08:30,118,91,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 08:45,116,81,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 09:00,91,65,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 09:15,89,57,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 09:30,112,77,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 09:45,150,91,59,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 10:00,83,50,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 10:15,91,54,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 10:30,65,31,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 10:45,86,63,23,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 11:00,88,43,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 11:15,97,57,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 11:30,88,50,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 11:45,117,68,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 12:00,83,45,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 12:15,85,39,46,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 12:30,103,51,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 12:45,90,44,46,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 13:00,167,88,79,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 13:15,107,47,60,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 13:30,100,48,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 13:45,141,58,83,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 14:00,112,42,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 14:15,114,50,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 14:30,107,54,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 14:45,138,66,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 15:00,131,73,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-07-03 15:15,128,65,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
